player_id,season,player_name,position,team,n_teams,games,targets,receptions,rec_yards,rec_tds,rec_air_yards,rec_yac,rec_first_downs,rec_epa,carries,rush_yards,rush_tds,ppr,tm_targets,tm_air_yards,tm_pass_att,tm_carries,tm_targets_full,tm_air_yards_full,tm_carries_full,tm_games,snap_games,off_snaps,tm_off_snaps,snap_pct_mean,st_snaps,off_plays_on_field,dropbacks_on_field,rushes_on_field,tm_off_plays,tm_dropbacks,tm_rushes,pfr_tgt,pfr_rec,pfr_adot,pfr_ybc,pfr_ybc_per_rec,pfr_yac,pfr_yac_per_rec,pfr_broken_tackles,pfr_rec_per_broken_tackle,pfr_drops,pfr_first_downs,ngs_avg_cushion,ngs_avg_separation,ngs_avg_intended_air_yards,ngs_percent_share_of_intended_air_yards,ngs_avg_yac,ngs_avg_expected_yac,ngs_avg_yac_above_expectation,ngs_catch_percentage,pbp_targets,rz_targets,i10_targets,ez_targets,deep_targets,third_down_targets,third_down_conv,target_epa_total,target_share,air_yards_share,target_share_full,air_yards_share_full,carry_share,carry_share_full,games_played_rate,wopr,racr,adot_nflverse,catch_rate,rec_epa_per_target,ypc,ypr,snap_share,off_snaps_pg,pass_snap_share,run_snap_share,play_share_part,targets_pg,rec_pg,rec_yards_pg,rec_tds_pg,air_yards_pg,ppr_pg,carries_pg,rush_yards_pg,rush_tds_pg,routes_proxy,routes_proxy_pg,tprr_proxy,yprr_proxy,pfr_drop_pct,target_epa,rz_targets_pg,i10_targets_pg,ez_targets_pg,deep_targets_pg,third_down_targets_pg,deep_target_rate,rz_target_share_of_own,third_down_conv_rate
00-0034309,2019,Chad Beebe,WR,MIN,1,3,2,2,70,0,4,66,2,6.3147899011091795,0,0,0,9.0,56,486,63,103,442,3535,476,16,3.0,43.0,181.0,0.24,18.0,44.0,19.0,20.0,1038.0,506.0,463.0,2.0,2.0,2.0,4.0,2.0,66.0,33.0,1.0,2.0,0.0,2.0,,,,,,,,,2.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3147899011091795,0.03571428571428571,0.00823045267489712,0.004524886877828055,0.0011315417256011315,0.0,0.0,0.1875,0.059332745443856555,17.5,2.0,1.0,3.1573949505545897,,35.0,0.23756906077348067,14.333333333333334,0.037549407114624504,0.04319654427645788,0.04238921001926782,0.6666666666666666,0.6666666666666666,23.333333333333332,0.0,1.3333333333333333,3.0,0.0,0.0,0.0,19.0,6.333333333333333,0.10526315789473684,3.6842105263157894,0.0,3.1573949505545897,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0
00-0034383,2019,Dalton Schultz,TE,DAL,1,6,2,1,6,0,20,1,0,-0.3565916598308833,0,0,0,1.6,212,2145,220,167,576,5613,449,16,16.0,117.0,1122.0,0.10250000000000001,95.0,118.0,22.0,84.0,1137.0,641.0,430.0,2.0,1.0,10.0,5.0,5.0,1.0,1.0,0.0,,0.0,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35659165983088315,0.009433962264150943,0.009324009324009324,0.003472222222222222,0.0035631569570639585,0.0,0.0,0.375,0.020677749923032944,0.3,10.0,0.5,-0.17829582991544166,,6.0,0.10427807486631016,7.3125,0.0343213728549142,0.19534883720930232,0.10378188214599825,0.3333333333333333,0.16666666666666666,1.0,0.0,3.3333333333333335,0.26666666666666666,0.0,0.0,0.0,22.0,3.6666666666666665,0.09090909090909091,0.2727272727272727,0.0,-0.17829582991544157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
00-0034660,2019,Rico Gafford,WR,LV,1,3,2,2,66,1,49,17,2,6.527572239749141,0,0,0,14.600000000000001,100,684,110,75,491,3467,437,16,4.0,43.0,273.0,0.16,2.0,42.0,30.0,12.0,1036.0,561.0,420.0,2.0,2.0,24.5,49.0,24.5,17.0,8.5,0.0,,0.0,2.0,,,,,,,,,2.0,0.0,0.0,0.0,1.0,1.0,1.0,6.527572239749134,0.02,0.07163742690058479,0.004073319755600814,0.01413325641765215,0.0,0.0,0.1875,0.08014619883040935,1.346938775510204,24.5,1.0,3.2637861198745703,,33.0,0.1575091575091575,10.75,0.053475935828877004,0.02857142857142857,0.04054054054054054,0.6666666666666666,0.6666666666666666,22.0,0.3333333333333333,16.333333333333332,4.866666666666667,0.0,0.0,0.0,30.0,10.0,0.06666666666666667,2.2,0.0,3.263786119874567,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.0,1.0
00-0034766,2019,Chris Herndon,TE,NYJ,1,1,2,1,7,0,12,5,0,-1.48425366696636,0,0,0,1.7,27,255,30,29,492,4213,383,16,1.0,18.0,65.0,0.28,0.0,18.0,12.0,4.0,1034.0,583.0,368.0,2.0,1.0,6.0,2.0,2.0,5.0,5.0,0.0,,0.0,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.4842536669663584,0.07407407407407407,0.047058823529411764,0.0040650406504065045,0.0028483266081177306,0.0,0.0,0.0625,0.14405228758169933,0.5833333333333334,6.0,0.5,-0.74212683348318,,7.0,0.27692307692307694,18.0,0.02058319039451115,0.010869565217391304,0.017408123791102514,2.0,1.0,7.0,0.0,12.0,1.7,0.0,0.0,0.0,12.0,12.0,0.16666666666666666,0.5833333333333334,0.0,-0.7421268334831792,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
00-0035021,2019,Ashton Dulin,WR,IND,1,8,2,2,17,0,-6,23,0,-0.421566183678806,0,0,0,3.6999999999999997,265,2402,278,222,488,4125,471,16,11.0,97.0,877.0,0.11384615384615385,178.0,101.0,47.0,47.0,1095.0,578.0,439.0,2.0,2.0,-3.0,-6.0,-3.0,23.0,11.5,0.0,,0.0,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.42156618367880583,0.007547169811320755,-0.002497918401332223,0.004098360655737705,-0.0014545454545454545,0.0,0.0,0.5,0.009572211836048576,-2.8333333333333335,-3.0,1.0,-0.210783091839403,,8.5,0.11060433295324971,8.818181818181818,0.08131487889273356,0.1070615034168565,0.09223744292237443,0.25,0.25,2.125,0.0,-0.75,0.46249999999999997,0.0,0.0,0.0,47.0,5.875,0.0425531914893617,0.3617021276595745,0.0,-0.21078309183940291,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0
00-0035181,2019,Darrius Shepherd,WR,GB,1,6,2,1,1,0,8,3,0,-7.77036466758,0,0,0,1.1,205,1752,219,150,542,5016,411,16,5.0,53.0,404.0,0.12166666666666669,31.0,53.0,36.0,14.0,1116.0,636.0,370.0,2.0,1.0,4.0,-2.0,-2.0,3.0,3.0,0.0,,0.0,,,,,,,,,,2.0,2.0,1.0,0.0,0.0,1.0,0.0,-7.770364667579997,0.00975609756097561,0.0045662100456621,0.0036900369003690036,0.001594896331738437,0.0,0.0,0.375,0.017830493373426883,0.125,4.0,0.5,-3.88518233379,,1.0,0.1311881188118812,10.6,0.05660377358490566,0.03783783783783784,0.047491039426523295,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,1.3333333333333333,0.18333333333333335,0.0,0.0,0.0,36.0,6.0,0.05555555555555555,0.027777777777777776,0.0,-3.8851823337899987,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,1.0,0.0
00-0035414,2019,Jalen Guyton,WR,LAC,1,1,2,0,0,0,75,0,0,-1.74483221303672,0,0,0,0.0,26,256,27,30,576,5079,366,16,3.0,18.0,183.0,0.10000000000000002,12.0,18.0,11.0,3.0,1083.0,635.0,360.0,2.0,0.0,37.5,0.0,,0.0,,0.0,,0.0,,,,,,,,,,2.0,0.0,0.0,0.0,2.0,1.0,0.0,-1.744832213036716,0.07692307692307693,0.29296875,0.003472222222222222,0.014766686355581808,0.0,0.0,0.0625,0.3204627403846154,0.0,37.5,0.0,-0.87241610651836,,,0.09836065573770492,6.0,0.01732283464566929,0.008333333333333333,0.01662049861495845,2.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,11.0,11.0,0.18181818181818182,0.0,0.0,-0.872416106518358,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
00-0035510,2019,Jeff Smith,WR,NYJ,1,1,2,1,12,0,48,0,1,0.479500403162092,0,0,0,2.2,29,252,32,24,492,4213,383,16,1.0,14.0,59.0,0.24,4.0,14.0,8.0,6.0,1034.0,583.0,368.0,2.0,1.0,24.0,12.0,12.0,0.0,0.0,0.0,,0.0,1.0,,,,,,,,,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47950040316209197,0.06896551724137931,0.19047619047619047,0.0040650406504065045,0.011393306432470923,0.0,0.0,0.0625,0.23678160919540225,0.25,24.0,0.5,0.239750201581046,,12.0,0.23728813559322035,14.0,0.0137221269296741,0.016304347826086956,0.013539651837524178,2.0,1.0,12.0,0.0,48.0,2.2,0.0,0.0,0.0,8.0,8.0,0.25,1.5,0.0,0.23975020158104599,0.0,0.0,0.0,1.0,0.0,0.5,0.0,
00-0028114,2019,Dwayne Harris,WR,LV,1,3,1,1,7,0,0,7,0,-0.558688131626695,0,0,0,1.7,93,744,94,70,491,3467,437,16,2.0,5.0,172.0,0.03,42.0,7.0,5.0,0.0,1036.0,561.0,420.0,1.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,,0.0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5586881316266954,0.010752688172043012,0.0,0.002036659877800407,0.0,0.0,0.0,0.1875,0.016129032258064516,,0.0,1.0,-0.558688131626695,,7.0,0.029069767441860465,2.5,0.008912655971479501,0.0,0.006756756756756757,0.3333333333333333,0.3333333333333333,2.3333333333333335,0.0,0.0,0.5666666666666667,0.0,0.0,0.0,5.0,1.6666666666666667,0.2,1.4,0.0,-0.5586881316266954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
00-0031484,2019,Chris Manhertz,TE,CAR,1,3,1,1,11,0,2,9,1,0.788325236062519,0,0,0,2.1,108,913,111,74,600,5299,386,16,15.0,341.0,1051.0,0.3253333333333333,100.0,347.0,142.0,184.0,1134.0,716.0,363.0,1.0,1.0,2.0,2.0,2.0,9.0,9.0,0.0,,0.0,1.0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7883252360625193,0.009259259259259259,0.002190580503833516,0.0016666666666666668,0.0003774297037176826,0.0,0.0,0.1875,0.01542229524157235,5.5,2.0,1.0,0.788325236062519,,11.0,0.32445290199809707,22.733333333333334,0.19832402234636873,0.5068870523415978,0.30599647266313934,0.3333333333333333,0.3333333333333333,3.6666666666666665,0.0,0.6666666666666666,0.7000000000000001,0.0,0.0,0.0,142.0,47.333333333333336,0.007042253521126761,0.07746478873239436,0.0,0.7883252360625193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
00-0031690,2019,Eric Tomlinson,TE,NE,2,2,1,1,1,0,0,1,0,-0.500110578723252,0,0,0,1.1,78,571,81,53,587,4651,447,16,8.0,120.0,560.0,0.205,68.0,121.0,31.0,87.0,3289.0,1894.0,1191.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5001105787232518,0.01282051282051282,0.0,0.0017035775127768314,0.0,0.0,0.0,0.125,0.019230769230769232,,0.0,1.0,-0.500110578723252,,1.0,0.21428571428571427,15.0,0.016367476240760296,0.07304785894206549,0.03678929765886288,0.5,0.5,0.5,0.0,0.0,0.55,0.0,0.0,0.0,31.0,15.5,0.03225806451612903,0.03225806451612903,0.0,-0.5001105787232518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
00-0033215,2019,Cyril Grayson,WR,TB,1,1,1,1,3,0,2,1,0,-1.39043120840232,0,0,0,1.3,23,253,24,21,607,6493,409,16,2.0,7.0,125.0,0.06,0.0,7.0,4.0,3.0,1170.0,711.0,368.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,,0.0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3904312084023176,0.043478260869565216,0.007905138339920948,0.0016474464579901153,0.00030802402587401816,0.0,0.0,0.0625,0.07075098814229248,1.5,2.0,1.0,-1.39043120840232,,3.0,0.056,3.5,0.005625879043600563,0.008152173913043478,0.005982905982905983,1.0,1.0,3.0,0.0,2.0,1.3,0.0,0.0,0.0,4.0,4.0,0.25,0.75,0.0,-1.3904312084023176,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
00-0033604,2019,Krishawn Hogan,WR,NO,1,1,1,1,4,0,2,2,0,-1.01898352592252,0,0,0,1.4,39,283,40,23,559,3742,405,16,8.0,83.0,529.0,0.16,77.0,87.0,26.0,56.0,1095.0,616.0,386.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,,0.0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.018983525922522,0.02564102564102564,0.007067137809187279,0.0017889087656529517,0.0005344735435595938,0.0,0.0,0.0625,0.04340853492796956,2.0,2.0,1.0,-1.01898352592252,,4.0,0.15689981096408318,10.375,0.04220779220779221,0.14507772020725387,0.07945205479452055,1.0,1.0,4.0,0.0,2.0,1.4,0.0,0.0,0.0,26.0,26.0,0.038461538461538464,0.15384615384615385,0.0,-1.018983525922522,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
00-0033742,2019,Tyrone Swoopes,TE,SEA,1,1,1,1,5,0,-2,7,0,0.0219675757107325,0,0,0,1.5,38,267,40,30,494,4863,481,16,5.0,80.0,344.0,0.236,14.0,83.0,37.0,37.0,1139.0,609.0,432.0,1.0,1.0,-2.0,-2.0,-2.0,7.0,7.0,0.0,,0.0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02196757571073249,0.02631578947368421,-0.00749063670411985,0.0020242914979757085,-0.00041126876413736374,0.0,0.0,0.0625,0.03423023851764242,-2.5,-2.0,1.0,0.0219675757107325,,5.0,0.23255813953488372,16.0,0.060755336617405585,0.08564814814814815,0.07287093942054433,1.0,1.0,5.0,0.0,-2.0,1.5,0.0,0.0,0.0,37.0,37.0,0.02702702702702703,0.13513513513513514,0.0,0.02196757571073249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
00-0033911,2019,Taywan Taylor,WR,CLE,1,2,1,0,0,0,33,0,0,-0.533595996908844,0,0,0,0.0,63,569,66,50,517,4633,393,16,3.0,29.0,202.0,0.14333333333333334,23.0,28.0,18.0,6.0,1075.0,597.0,379.0,1.0,0.0,33.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5335959969088435,0.015873015873015872,0.05799648506151142,0.0019342359767891683,0.007122814590977768,0.0,0.0,0.125,0.0644070633525818,0.0,33.0,0.0,-0.533595996908844,,,0.14356435643564355,9.666666666666666,0.03015075376884422,0.0158311345646438,0.026046511627906978,0.5,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,18.0,9.0,0.05555555555555555,0.0,0.0,-0.5335959969088435,0.0,0.0,0.0,0.5,0.0,1.0,0.0,
00-0033933,2019,Chad Williams,WR,IND,1,1,1,0,0,0,15,0,0,-1.08445769688115,0,0,0,0.0,35,351,36,22,488,4125,471,16,1.0,6.0,63.0,0.1,8.0,6.0,5.0,1.0,1095.0,578.0,439.0,1.0,0.0,15.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0844576968811452,0.02857142857142857,0.042735042735042736,0.0020491803278688526,0.0036363636363636364,0.0,0.0,0.0625,0.07277167277167276,0.0,15.0,0.0,-1.08445769688115,,,0.09523809523809523,6.0,0.00865051903114187,0.002277904328018223,0.005479452054794521,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,5.0,5.0,0.2,0.0,0.0,-1.0844576968811452,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
00-0034034,2019,Rashard Davis,WR,TEN,1,1,1,1,16,0,16,0,1,1.55485236243112,0,0,0,2.6,21,284,21,39,428,3899,445,16,1.0,1.0,62.0,0.02,5.0,1.0,1.0,0.0,1029.0,529.0,408.0,1.0,1.0,16.0,16.0,16.0,0.0,0.0,0.0,,0.0,1.0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5548523624311201,0.047619047619047616,0.056338028169014086,0.002336448598130841,0.004103616311874839,0.0,0.0,0.0625,0.11086519114688129,1.0,16.0,1.0,1.55485236243112,,16.0,0.016129032258064516,1.0,0.001890359168241966,0.0,0.0009718172983479105,1.0,1.0,16.0,0.0,16.0,2.6,0.0,0.0,0.0,1.0,1.0,1.0,16.0,0.0,1.5548523624311201,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
00-0034735,2019,Codey McElroy,TE,TB,1,1,1,1,30,0,30,0,1,2.62330462571117,0,0,0,4.0,47,623,48,21,607,6493,409,16,1.0,3.0,73.0,0.04,6.0,3.0,2.0,1.0,1170.0,711.0,368.0,1.0,1.0,30.0,30.0,30.0,0.0,0.0,0.0,,0.0,1.0,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.623304625711171,0.02127659574468085,0.048154093097913325,0.0016474464579901153,0.004620360388110273,0.0,0.0,0.0625,0.06562275878556059,1.0,30.0,1.0,2.62330462571117,,30.0,0.0410958904109589,3.0,0.0028129395218002813,0.002717391304347826,0.002564102564102564,1.0,1.0,30.0,0.0,30.0,4.0,0.0,0.0,0.0,2.0,2.0,0.5,15.0,0.0,2.623304625711171,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
00-0035222,2019,Zach Gentry,TE,PIT,1,2,1,1,4,0,2,2,1,1.00502067862544,0,0,0,1.4,62,494,65,36,485,4026,395,16,4.0,49.0,229.0,0.215,2.0,50.0,23.0,20.0,1022.0,559.0,372.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.005020678625442,0.016129032258064516,0.004048582995951417,0.002061855670103093,0.0004967709885742673,0.0,0.0,0.125,0.027027556484262766,2.0,2.0,1.0,1.00502067862544,,4.0,0.21397379912663755,12.25,0.04114490161001789,0.053763440860215055,0.04892367906066536,0.5,0.5,2.0,0.0,1.0,0.7,0.0,0.0,0.0,23.0,11.5,0.043478260869565216,0.17391304347826086,0.0,1.005020678625442,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0
00-0035406,2019,Lil'Jordan Humphrey,WR,NO,1,1,1,0,0,0,15,0,0,-0.734108325559646,0,0,0,0.0,30,195,30,27,559,3742,405,16,5.0,52.0,337.0,0.154,7.0,53.0,30.0,20.0,1095.0,616.0,386.0,1.0,0.0,15.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7341083255596459,0.03333333333333333,0.07692307692307693,0.0017889087656529517,0.004008551576696953,0.0,0.0,0.0625,0.10384615384615385,0.0,15.0,0.0,-0.734108325559646,,,0.1543026706231454,10.4,0.048701298701298704,0.05181347150259067,0.048401826484018265,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,30.0,30.0,0.03333333333333333,0.0,0.0,-0.7341083255596459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
00-0035548,2019,Ventell Bryant,WR,DAL,1,7,1,1,15,1,15,0,1,2.00721482053632,0,0,0,8.5,252,2240,260,194,576,5613,449,16,8.0,23.0,855.0,0.024999999999999998,201.0,27.0,7.0,11.0,1137.0,641.0,430.0,1.0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,,0.0,1.0,,,,,,,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.007214820536319,0.003968253968253968,0.006696428571428571,0.001736111111111111,0.002672367717797969,0.0,0.0,0.4375,0.010639880952380953,1.0,15.0,1.0,2.00721482053632,,15.0,0.026900584795321637,2.875,0.0109204368174727,0.02558139534883721,0.023746701846965697,0.14285714285714285,0.14285714285714285,2.142857142857143,0.14285714285714285,2.142857142857143,1.2142857142857142,0.0,0.0,0.0,7.0,1.0,0.14285714285714285,2.142857142857143,0.0,2.007214820536319,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,1.0,
00-0035553,2019,Charles Jones,TE,JAX,1,2,1,1,5,0,3,2,0,-0.634114044718444,0,0,0,1.5,76,441,77,47,563,4470,389,16,4.0,27.0,288.0,0.0975,10.0,27.0,5.0,19.0,1115.0,690.0,342.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,0.0,,0.0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6341140447184443,0.013157894736842105,0.006802721088435374,0.0017761989342806395,0.0006711409395973154,0.0,0.0,0.125,0.02449874686716792,1.6666666666666667,3.0,1.0,-0.634114044718444,,5.0,0.09375,6.75,0.007246376811594203,0.05555555555555555,0.0242152466367713,0.5,0.5,2.5,0.0,1.5,0.75,0.0,0.0,0.0,5.0,2.5,0.2,1.0,0.0,-0.6341140447184443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
00-0035597,2019,John Ursua,WR,SEA,1,1,1,1,11,0,11,0,1,3.18870680924738,0,0,0,2.1,38,267,40,30,494,4863,481,16,3.0,11.0,220.0,0.049999999999999996,0.0,11.0,5.0,1.0,1139.0,609.0,432.0,1.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,,0.0,1.0,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.1887068092473783,0.02631578947368421,0.04119850187265917,0.0020242914979757085,0.0022619782027555007,0.0,0.0,0.0625,0.06831263552138774,1.0,11.0,1.0,3.18870680924738,,11.0,0.05,3.6666666666666665,0.008210180623973728,0.0023148148148148147,0.009657594381035996,1.0,1.0,11.0,0.0,11.0,2.1,0.0,0.0,0.0,5.0,5.0,0.2,2.2,0.0,3.1887068092473783,1.0,0.0,0.0,0.0,0.0,0.0,1.0,
00-0035671,2019,Jace Sternberger,TE,GB,1,3,1,0,0,0,13,0,0,-0.464912936207838,0,0,0,0.0,108,1327,112,85,542,5016,411,16,5.0,60.0,386.0,0.15333333333333335,48.0,66.0,22.0,36.0,2199.0,1271.0,730.0,1.0,0.0,13.0,0.0,,0.0,,0.0,,1.0,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.46491293620783836,0.009259259259259259,0.009796533534287867,0.0018450184501845018,0.00259170653907496,0.0,0.0,0.1875,0.020746462362890395,0.0,13.0,0.0,-0.464912936207838,,,0.15544041450777202,12.0,0.01730920535011802,0.049315068493150684,0.030013642564802184,0.3333333333333333,0.0,0.0,0.0,4.333333333333333,0.0,0.0,0.0,0.0,22.0,7.333333333333333,0.045454545454545456,0.0,1.0,-0.46491293620783836,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,
00-0031588,2020,Stefon Diggs,WR,BUF,1,16,166,127,1535,8,1674,464,73,84.8289037317804,1,1,0,328.6,572,5133,596,411,572,5133,411,16,16.0,965.0,1088.0,0.885,5.0,988.0,612.0,305.0,1116.0,653.0,359.0,166.0,127.0,10.1,1071.0,8.4,464.0,3.7,5.0,25.4,8.0,73.0,5.47037974683544,2.95189113626214,10.2422891566265,33.5421886405335,3.67472440944882,3.53218945770005,0.142534951748768,76.5060240963856,166.0,16.0,7.0,9.0,16.0,41.0,19.0,84.82890373178043,0.2902097902097902,0.32612507305669197,0.2902097902097902,0.32612507305669197,0.0024330900243309003,0.0024330900243309003,1.0,0.6636022364543697,0.9169653524492234,10.08433734939759,0.7650602409638554,0.5110174923601228,1.0,12.086614173228346,0.8869485294117647,60.3125,0.9372128637059725,0.8495821727019499,0.8853046594982079,10.375,7.9375,95.9375,0.5,104.625,20.5375,0.0625,0.0625,0.0,612.0,38.25,0.27124183006535946,2.508169934640523,0.04819277108433735,0.5110174923601231,1.0,0.4375,0.5625,1.0,2.5625,0.0963855421686747,0.0963855421686747,0.4634146341463415
00-0030564,2020,DeAndre Hopkins,WR,ARI,1,16,160,115,1407,6,1432,519,75,52.7624351326609,1,1,0,287.8,545,4475,575,479,545,4475,479,16,16.0,1043.0,1132.0,0.92125,0.0,1079.0,617.0,378.0,1174.0,648.0,426.0,160.0,115.0,8.9,873.0,7.6,534.0,4.6,15.0,7.7,2.0,75.0,6.30496855345912,3.1428468837613,8.9670625,33.2071916936309,4.69078260869565,3.62940429348371,1.06137831521194,71.875,160.0,18.0,10.0,11.0,16.0,44.0,22.0,53.70943513266094,0.29357798165137616,0.32,0.29357798165137616,0.32,0.0020876826722338203,0.0020876826722338203,1.0,0.6643669724770642,0.9825418994413407,8.95,0.71875,0.32976521957913063,1.0,12.234782608695653,0.9213780918727915,65.1875,0.9521604938271605,0.8873239436619719,0.9190800681431005,10.0,7.1875,87.9375,0.375,89.5,17.9875,0.0625,0.0625,0.0,617.0,38.5625,0.2593192868719611,2.280388978930308,0.0125,0.3356839695791309,1.125,0.625,0.6875,1.0,2.75,0.1,0.1125,0.5
00-0031428,2020,Allen Robinson,WR,CHI,1,16,151,102,1250,6,1450,319,68,35.19439964967041,1,-1,0,262.90000000000003,596,4870,614,393,596,4870,393,16,16.0,911.0,1071.0,0.85125,2.0,939.0,604.0,287.0,1110.0,670.0,368.0,151.0,102.0,9.6,931.0,9.1,319.0,3.1,5.0,20.4,3.0,68.0,5.60075342465753,2.30767420210286,9.50006622516556,30.495730202361,3.64127450980392,3.27414506872158,0.367129441082346,67.5496688741722,151.0,19.0,9.0,15.0,21.0,42.0,14.0,35.1943996496704,0.2533557046979866,0.29774127310061604,0.2533557046979866,0.29774127310061604,0.002544529262086514,0.002544529262086514,1.0,0.588452448217411,0.8620689655172413,9.602649006622517,0.6754966887417219,0.2330754943686782,-1.0,12.254901960784315,0.8506069094304388,56.9375,0.9014925373134328,0.779891304347826,0.845945945945946,9.4375,6.375,78.125,0.375,90.625,16.431250000000002,0.0625,-0.0625,0.0,604.0,37.75,0.25,2.0695364238410594,0.019867549668874173,0.23307549436867817,1.1875,0.5625,0.9375,1.3125,2.625,0.1390728476821192,0.12582781456953643,0.3333333333333333
00-0031381,2020,Davante Adams,WR,GB,1,14,149,115,1374,18,1330,597,73,77.43359819182898,0,0,0,358.40000000000003,438,3562,461,391,501,4135,443,16,14.0,774.0,914.0,0.8521428571428571,7.0,785.0,461.0,281.0,1053.0,568.0,406.0,149.0,115.0,8.9,777.0,6.8,597.0,5.2,2.0,57.5,1.0,73.0,4.97714285714286,3.16650488407735,9.08691275167785,33.4660655405439,5.34573913043478,5.19602788121575,0.149711249219037,77.1812080536913,149.0,28.0,20.0,16.0,20.0,42.0,24.0,77.43359819182902,0.3401826484018265,0.373385738349242,0.29740518962075846,0.3216444981862152,0.0,0.0,0.875,0.7716439894472091,1.0330827067669173,8.926174496644295,0.7718120805369127,0.5196885784686509,,11.947826086956521,0.8468271334792122,55.285714285714285,0.8116197183098591,0.6921182266009852,0.7454890788224121,10.642857142857142,8.214285714285714,98.14285714285714,1.2857142857142858,95.0,25.6,0.0,0.0,0.0,461.0,32.92857142857143,0.3232104121475054,2.980477223427332,0.006711409395973154,0.5196885784686511,2.0,1.4285714285714286,1.1428571428571428,1.4285714285714286,3.0,0.1342281879194631,0.18791946308724833,0.5714285714285714
