gsis_id,season,name,position,games,targets,receptions,rec_yards,carries,rush_yards,ppr,ppg,touches,birth_date,rookie_season,draft_year,draft_round,draft_pick,display_name,age,exp,imputed_targets
00-0021311,2003,Brian Allen,RB,1,0,0,0,0,0,0.0,0.0,0,1980-04-20,2002,2002.0,6.0,204.0,Brian Allen,23.364818617385353,1,True
00-0021313,2002,Javin Hunter,WR,8,11,5,35,1,9,9.4,1.175,12,1980-05-09,2002,2002.0,6.0,206.0,Javin Hunter,22.313483915126625,0,False
00-0021314,2002,Chester Taylor,RB,15,22,14,129,33,122,53.1,3.54,55,1979-09-22,2002,2002.0,6.0,207.0,Chester Taylor,22.94318959616701,0,False
00-0021314,2003,Chester Taylor,RB,16,28,20,132,63,276,70.8,4.425,91,1979-09-22,2002,2002.0,6.0,207.0,Chester Taylor,23.942505133470227,1,True
00-0021314,2004,Chester Taylor,RB,16,41,30,184,160,714,129.8,8.1125,201,1979-09-22,2002,2002.0,6.0,207.0,Chester Taylor,24.944558521560573,2,True
00-0021314,2005,Chester Taylor,RB,15,56,41,292,117,487,120.9,8.06,173,1979-09-22,2002,2002.0,6.0,207.0,Chester Taylor,25.94387405886379,3,True
00-0021314,2006,Chester Taylor,RB,15,58,42,288,304,1214,222.2,14.813333333333333,362,1979-09-22,2002,2002.0,6.0,207.0,Chester Taylor,26.94318959616701,4,True
00-0021314,2007,Chester Taylor,RB,14,40,29,281,157,844,175.5,12.535714285714286,197,1979-09-22,2002,2002.0,6.0,207.0,Chester Taylor,27.942505133470227,5,True
00-0021314,2008,Chester Taylor,RB,16,62,45,399,101,399,160.96,10.06,163,1979-09-22,2002,2002.0,6.0,207.0,Chester Taylor,28.944558521560573,6,True
00-0021314,2009,Chester Taylor,RB,16,59,44,389,93,332,128.1,8.00625,152,1979-09-22,2002,2002.0,6.0,207.0,Chester Taylor,29.94387405886379,7,False
00-0021314,2010,Chester Taylor,RB,16,26,20,139,112,267,78.6,4.9125,138,1979-09-22,2002,2002.0,6.0,207.0,Chester Taylor,30.94318959616701,8,False
00-0021314,2011,Chester Taylor,RB,11,24,14,91,20,77,36.8,3.3454545454545452,44,1979-09-22,2002,2002.0,6.0,207.0,Chester Taylor,31.942505133470227,9,False
00-0021329,2002,Darrell Hill,WR,5,0,0,0,0,0,0.0,0.0,0,1979-06-19,2002,2002.0,7.0,225.0,Darrell Hill,23.20328542094456,0,False
00-0021329,2003,Darrell Hill,WR,5,0,0,0,0,0,0.0,0.0,0,1979-06-19,2002,2002.0,7.0,225.0,Darrell Hill,24.202600958247775,1,True
00-0021329,2004,Darrell Hill,WR,10,0,0,0,0,0,0.0,0.0,0,1979-06-19,2002,2002.0,7.0,225.0,Darrell Hill,25.204654346338124,2,True
00-0021330,2002,Daryl Jones,WR,12,23,8,90,1,4,17.4,1.45,24,1979-02-02,2002,2002.0,7.0,226.0,Daryl Jones,23.578370978781656,0,False
00-0021330,2004,Daryl Jones,WR,2,0,0,0,0,0,0.0,0.0,0,1979-02-02,2002,2002.0,7.0,226.0,Daryl Jones,25.579739904175224,2,True
00-0021337,2002,Ronald Curry,WR,1,0,0,0,0,0,0.0,0.0,0,1979-05-28,2002,2002.0,7.0,235.0,Ronald Curry,23.263518138261464,0,False
00-0021337,2003,Ronald Curry,WR,13,9,5,31,1,0,8.1,0.6230769230769231,10,1979-05-28,2002,2002.0,7.0,235.0,Ronald Curry,24.26283367556468,1,True
00-0021337,2004,Ronald Curry,WR,12,89,50,679,1,-3,153.6,12.8,90,1979-05-28,2002,2002.0,7.0,235.0,Ronald Curry,25.26488706365503,2,True
00-0021337,2005,Ronald Curry,WR,2,4,2,12,0,0,3.2,1.6,4,1979-05-28,2002,2002.0,7.0,235.0,Ronald Curry,26.26420260095825,3,True
00-0021337,2006,Ronald Curry,WR,15,110,62,727,1,4,139.1,9.273333333333332,111,1979-05-28,2002,2002.0,7.0,235.0,Ronald Curry,27.263518138261464,4,True
00-0021337,2007,Ronald Curry,WR,16,98,55,717,1,1,154.8,9.675,99,1979-05-28,2002,2002.0,7.0,235.0,Ronald Curry,28.26283367556468,5,True
00-0021337,2008,Ronald Curry,WR,10,34,19,181,1,1,49.2,4.92,35,1979-05-28,2002,2002.0,7.0,235.0,Ronald Curry,29.26488706365503,6,True
00-0021343,2004,Leonard Henry,RB,4,4,3,12,45,134,15.599999999999998,3.899999999999999,49,1978-01-05,2002,2002.0,7.0,241.0,Leonard Henry,26.65571526351814,2,True
00-0021353,2002,David Givens,WR,10,15,9,92,0,0,24.2,2.42,15,1980-08-16,2002,2002.0,7.0,253.0,David Givens,22.04243668720055,0,False
00-0021353,2003,David Givens,WR,10,60,34,510,0,0,119.0,11.9,60,1980-08-16,2002,2002.0,7.0,253.0,David Givens,23.041752224503764,1,True
00-0021353,2004,David Givens,WR,14,100,56,872,0,0,161.2,11.514285714285714,100,1980-08-16,2002,2002.0,7.0,253.0,David Givens,24.043805612594113,2,True
00-0021353,2005,David Givens,WR,13,105,59,738,2,13,146.1,11.238461538461538,107,1980-08-16,2002,2002.0,7.0,253.0,David Givens,25.04312114989733,3,True
00-0021353,2006,David Givens,WR,4,14,8,104,1,3,18.7,4.675,15,1980-08-16,2002,2002.0,7.0,253.0,David Givens,26.04243668720055,4,True
00-0021357,2002,Rock Cartwright,RB,12,13,11,121,3,22,31.3,2.6083333333333334,16,1979-12-03,2002,2002.0,7.0,257.0,Rock Cartwright,22.746064339493497,0,False
00-0021357,2003,Rock Cartwright,RB,15,25,18,176,107,411,98.7,6.58,132,1979-12-03,2002,2002.0,7.0,257.0,Rock Cartwright,23.745379876796715,1,True
00-0021357,2004,Rock Cartwright,RB,8,0,0,0,2,0,0.0,0.0,2,1979-12-03,2002,2002.0,7.0,257.0,Rock Cartwright,24.747433264887064,2,True
00-0021357,2005,Rock Cartwright,RB,13,3,2,23,27,199,34.2,2.630769230769231,30,1979-12-03,2002,2002.0,7.0,257.0,Rock Cartwright,25.74674880219028,3,True
00-0021357,2006,Rock Cartwright,RB,16,0,0,0,5,15,5.5,0.34375,5,1979-12-03,2002,2002.0,7.0,257.0,Rock Cartwright,26.746064339493497,4,True
00-0021357,2007,Rock Cartwright,RB,15,0,0,0,2,0,0.0,0.0,2,1979-12-03,2002,2002.0,7.0,257.0,Rock Cartwright,27.745379876796715,5,True
00-0021357,2008,Rock Cartwright,RB,16,1,1,-7,5,14,1.7000000000000002,0.10625,6,1979-12-03,2002,2002.0,7.0,257.0,Rock Cartwright,28.747433264887064,6,True
00-0021357,2009,Rock Cartwright,RB,16,32,27,242,64,228,80.0,5.0,96,1979-12-03,2002,2002.0,7.0,257.0,Rock Cartwright,29.74674880219028,7,False
00-0021357,2010,Rock Cartwright,RB,15,3,1,10,9,22,4.2,0.28,12,1979-12-03,2002,2002.0,7.0,257.0,Rock Cartwright,30.746064339493497,8,False
00-0021357,2011,Rock Cartwright,RB,12,6,4,24,4,45,10.9,0.9083333333333332,10,1979-12-03,2002,2002.0,7.0,257.0,Rock Cartwright,31.745379876796715,9,False
00-0021376,2002,T.J. Duckett,RB,12,11,9,61,130,507,89.8,7.483333333333333,141,1981-02-17,2002,2002.0,1.0,18.0,T.J. Duckett,21.53593429158111,0,False
00-0021376,2003,T.J. Duckett,RB,16,15,11,94,197,779,160.3,10.01875,212,1981-02-17,2002,2002.0,1.0,18.0,T.J. Duckett,22.535249828884325,1,True
00-0021376,2004,T.J. Duckett,RB,12,4,3,15,104,509,99.4,8.283333333333333,108,1981-02-17,2002,2002.0,1.0,18.0,T.J. Duckett,23.53730321697467,2,True
00-0021376,2005,T.J. Duckett,RB,14,8,6,63,121,380,94.3,6.735714285714286,129,1981-02-17,2002,2002.0,1.0,18.0,T.J. Duckett,24.536618754277892,3,True
00-0021376,2006,T.J. Duckett,RB,9,3,2,16,38,132,28.799999999999997,3.1999999999999997,41,1981-02-17,2002,2002.0,1.0,18.0,T.J. Duckett,25.53593429158111,4,True
00-0021376,2007,T.J. Duckett,RB,11,6,4,54,65,335,60.9,5.536363636363636,71,1981-02-17,2002,2002.0,1.0,18.0,T.J. Duckett,26.535249828884325,5,True
00-0021376,2008,T.J. Duckett,RB,15,0,0,0,62,172,65.2,4.346666666666667,62,1981-02-17,2002,2002.0,1.0,18.0,T.J. Duckett,27.53730321697467,6,True
00-0021386,2002,Travis Stephens,RB,1,1,1,6,0,0,1.6,1.6,1,1978-06-26,2002,2002.0,4.0,119.0,Travis Stephens,24.18343600273785,0,False
00-0021387,2003,Jamar Martin,RB,4,3,2,9,4,7,3.5999999999999996,0.8999999999999999,7,1980-04-12,2002,2002.0,4.0,129.0,Jamar Martin,23.38672142368241,1,True
00-0021387,2004,Jamar Martin,RB,3,6,4,15,0,0,5.5,1.8333333333333333,6,1980-04-12,2002,2002.0,4.0,129.0,Jamar Martin,24.38877481177276,2,True
00-0021387,2006,Jamar Martin,RB,1,0,0,0,0,0,0.0,0.0,0,1980-04-12,2002,2002.0,4.0,129.0,Jamar Martin,26.38740588637919,4,True
00-0021406,2003,Derick Armstrong,WR,5,12,7,75,0,0,20.5,4.1,12,1979-04-02,2003,,,,Derick Armstrong,24.41615331964408,0,True
00-0021406,2004,Derick Armstrong,WR,13,52,29,415,0,0,76.5,5.884615384615385,52,1979-04-02,2003,,,,Derick Armstrong,25.418206707734427,1,True
00-0021406,2005,Derick Armstrong,WR,7,16,9,115,0,0,20.5,2.9285714285714284,16,1979-04-02,2003,,,,Derick Armstrong,26.417522245037645,2,True
00-0021423,2003,Ray Jackson,RB,1,0,0,0,0,0,0.0,0.0,0,1978-08-01,2003,,,,Ray Jackson,25.084188911704313,0,True
00-0021424,2004,Chris Horn,WR,10,27,15,178,1,12,40.0,4.0,28,1977-07-13,2003,,,,Chris Horn,27.137577002053387,1,True
00-0021424,2005,Chris Horn,WR,12,32,18,187,0,0,36.7,3.0583333333333336,32,1977-07-13,2003,,,,Chris Horn,28.136892539356605,2,True
00-0021425,2003,Antonio Brown,WR,16,0,0,0,1,17,1.7,0.10625,1,1978-03-03,2003,,,,Antonio Brown,25.49760438056126,0,True
00-0021425,2004,Antonio Brown,WR,3,0,0,0,0,0,0.0,0.0,0,1978-03-03,2003,,,,Antonio Brown,26.49965776865161,1,True
00-0021425,2005,Antonio Brown,WR,7,0,0,0,2,7,6.7,0.9571428571428572,2,1978-03-03,2003,,,,Antonio Brown,27.498973305954827,2,True
00-0021431,2003,Joffrey Reynolds,RB,2,0,0,0,0,0,0.0,0.0,0,1979-11-26,2003,,,,Joffrey Reynolds,23.76454483230664,0,True
00-0021434,2004,Dante Brown,RB,1,0,0,0,1,2,0.2,0.2,1,1980-07-28,2003,,,,Dante Brown,24.095824777549623,1,True
00-0021437,2003,Terrence Edwards,WR,2,2,1,10,0,0,2.0,1.0,2,1979-04-20,2003,,,,Terrence Edwards,24.366872005475702,0,True
00-0021460,2003,Cortez Hankton,WR,11,30,17,166,0,0,33.6,3.0545454545454547,30,1981-01-20,2003,,,,Cortez Hankton,22.611909650924023,0,True
00-0021460,2004,Cortez Hankton,WR,7,16,9,81,0,0,29.1,4.1571428571428575,16,1981-01-20,2003,,,,Cortez Hankton,23.613963039014372,1,True
00-0021460,2005,Cortez Hankton,WR,1,5,3,15,0,0,4.5,4.5,5,1981-01-20,2003,,,,Cortez Hankton,24.61327857631759,2,True
00-0021460,2006,Cortez Hankton,WR,4,9,5,48,0,0,9.8,2.45,9,1981-01-20,2003,,,,Cortez Hankton,25.61259411362081,3,True
00-0021508,2003,Greg Lewis,WR,8,11,6,95,0,0,15.5,1.9375,11,1980-02-12,2003,,,,Greg Lewis,23.550992470910337,0,True
00-0021508,2004,Greg Lewis,WR,12,30,17,183,4,16,36.9,3.0749999999999997,34,1980-02-12,2003,,,,Greg Lewis,24.553045859000683,1,True
00-0021508,2005,Greg Lewis,WR,16,85,48,561,2,13,111.4,6.9625,87,1980-02-12,2003,,,,Greg Lewis,25.5523613963039,2,True
00-0021508,2006,Greg Lewis,WR,15,43,24,348,0,0,68.8,4.586666666666667,43,1980-02-12,2003,,,,Greg Lewis,26.55167693360712,3,True
00-0021508,2007,Greg Lewis,WR,10,23,13,265,0,0,57.5,5.75,23,1980-02-12,2003,,,,Greg Lewis,27.550992470910337,4,True
00-0021508,2008,Greg Lewis,WR,13,34,19,247,0,0,49.7,3.8230769230769233,34,1980-02-12,2003,,,,Greg Lewis,28.553045859000683,5,True
00-0021508,2009,Greg Lewis,WR,8,11,8,96,0,0,23.6,2.9499999999999997,11,1980-02-12,2003,,,,Greg Lewis,29.5523613963039,6,False
00-0021508,2010,Greg Lewis,WR,12,36,17,197,0,0,36.7,3.058333333333333,36,1980-02-12,2003,,,,Greg Lewis,30.55167693360712,7,False
00-0021509,2003,Reno Mahe,RB,2,1,1,5,0,0,1.5,0.75,1,1980-06-03,2003,,,,Reno Mahe,23.24435318275154,0,True
00-0021509,2004,Reno Mahe,RB,11,19,14,123,23,91,35.4,3.2181818181818183,42,1980-06-03,2003,,,,Reno Mahe,24.246406570841888,1,True
00-0021509,2005,Reno Mahe,RB,11,17,12,68,20,87,27.5,2.5,37,1980-06-03,2003,,,,Reno Mahe,25.245722108145102,2,True
00-0021509,2006,Reno Mahe,RB,12,7,5,23,4,18,7.1000000000000005,0.5916666666666667,11,1980-06-03,2003,,,,Reno Mahe,26.245037645448324,3,True
00-0021509,2007,Reno Mahe,RB,15,1,1,11,0,0,2.1,0.14,1,1980-06-03,2003,,,,Reno Mahe,27.24435318275154,4,True
00-0021528,2003,Avon Cobourne,RB,7,6,4,30,10,27,9.7,1.3857142857142857,16,1979-03-06,2003,,,,Avon Cobourne,24.490075290896645,0,True
00-0021530,2004,Scott Vines,WR,4,5,3,51,0,0,8.1,2.025,5,1979-04-17,2004,,,,Scott Vines,25.377138945927445,0,True
00-0021530,2005,Scott Vines,WR,12,71,40,417,1,7,82.4,6.866666666666667,72,1979-04-17,2004,,,,Scott Vines,26.376454483230663,1,True
00-0021560,2004,Reggie Newhouse,WR,1,2,1,5,0,0,1.5,1.5,2,1981-02-16,2004,,,,Reggie Newhouse,23.540041067761805,0,True
00-0021560,2005,Reggie Newhouse,WR,2,7,4,45,0,0,8.5,4.25,7,1981-02-16,2004,,,,Reggie Newhouse,24.539356605065024,1,True
00-0021563,2003,Nick Maddox,RB,1,0,0,0,0,0,0.0,0.0,0,1980-12-11,2003,,,,Nick Maddox,22.72142368240931,0,True
00-0021565,2003,Grant Mattos,WR,1,0,0,0,0,0,0.0,0.0,0,1981-03-12,2003,,,,Grant Mattos,22.472279260780287,0,True
00-0021570,2003,Kassim Osgood,WR,12,23,13,278,0,0,52.8,4.3999999999999995,23,1980-05-20,2003,,,,Kassim Osgood,23.28268309377139,0,True
00-0021570,2004,Kassim Osgood,WR,13,27,15,308,0,0,57.8,4.446153846153846,27,1980-05-20,2003,,,,Kassim Osgood,24.28473648186174,1,True
00-0021570,2005,Kassim Osgood,WR,11,4,2,21,1,4,4.5,0.4090909090909091,5,1980-05-20,2003,,,,Kassim Osgood,25.284052019164957,2,True
00-0021570,2006,Kassim Osgood,WR,9,0,0,0,0,0,0.0,0.0,0,1980-05-20,2003,,,,Kassim Osgood,26.28336755646817,3,True
00-0021570,2007,Kassim Osgood,WR,10,4,2,23,0,0,4.3,0.43,4,1980-05-20,2003,,,,Kassim Osgood,27.28268309377139,4,True
00-0021570,2008,Kassim Osgood,WR,11,0,0,0,0,0,0.0,0.0,0,1980-05-20,2003,,,,Kassim Osgood,28.28473648186174,5,True
00-0021570,2009,Kassim Osgood,WR,10,5,1,17,0,0,2.7,0.27,5,1980-05-20,2003,,,,Kassim Osgood,29.284052019164957,6,False
00-0021570,2010,Kassim Osgood,WR,14,16,6,60,0,0,18.0,1.2857142857142858,16,1980-05-20,2003,,,,Kassim Osgood,30.28336755646817,7,False
00-0021570,2011,Kassim Osgood,WR,8,11,5,42,0,0,9.2,1.15,11,1980-05-20,2003,,,,Kassim Osgood,31.28268309377139,8,False
00-0021570,2012,Kassim Osgood,WR,6,0,0,0,0,0,0.0,0.0,0,1980-05-20,2003,,,,Kassim Osgood,32.284736481861735,9,False
00-0021570,2013,Kassim Osgood,WR,9,1,1,17,0,0,2.7,0.3,1,1980-05-20,2003,,,,Kassim Osgood,33.28405201916495,10,False
00-0021570,2014,Kassim Osgood,WR,5,1,0,0,0,0,0.0,0.0,1,1980-05-20,2003,,,,Kassim Osgood,34.28336755646817,11,False
00-0021581,2003,Sultan McCullough,RB,1,4,3,13,1,9,5.2,5.2,5,1980-02-20,2003,,,,Sultan McCullough,23.529089664613277,0,True
00-0021588,2003,LaShaun Ward,WR,1,0,0,0,0,0,0.0,0.0,0,1980-09-22,2003,,,,LaShaun Ward,22.94045174537988,0,True
00-0021629,2006,James Adkisson,WR,1,2,1,9,0,0,1.9,1.9,2,1980-01-11,2005,,,,James Adkisson,26.639288158795345,1,True
00-0021646,2004,Jason Willis,WR,1,0,0,0,0,0,0.0,0.0,0,1980-07-26,2003,,,,Jason Willis,24.10130047912389,1,True
00-0021647,2004,Jerheme Urban,WR,4,11,6,117,0,0,21.7,5.425,11,1980-11-26,2003,,,,Jerheme Urban,23.76454483230664,1,True
00-0021647,2005,Jerheme Urban,WR,4,12,7,151,0,0,22.1,5.525,12,1980-11-26,2003,,,,Jerheme Urban,24.763860369609855,2,True
00-0021647,2007,Jerheme Urban,WR,9,39,22,329,0,0,66.9,7.433333333333334,39,1980-11-26,2003,,,,Jerheme Urban,26.76249144421629,4,True
00-0021647,2008,Jerheme Urban,WR,14,60,34,448,0,0,103.52,7.394285714285714,60,1980-11-26,2003,,,,Jerheme Urban,27.76454483230664,5,True
00-0021647,2009,Jerheme Urban,WR,9,29,18,186,0,0,36.6,4.066666666666666,29,1980-11-26,2003,,,,Jerheme Urban,28.763860369609855,6,False
00-0021647,2011,Jerheme Urban,WR,5,13,4,35,1,7,14.2,2.84,14,1980-11-26,2003,,,,Jerheme Urban,30.76249144421629,8,False
00-0021673,2004,ReShard Lee,RB,12,1,1,4,27,128,20.2,1.6833333333333331,28,1980-10-12,2004,,,,ReShard Lee,23.887748117727583,0,True
00-0021673,2005,ReShard Lee,RB,7,1,1,5,11,16,1.1,0.1571428571428571,12,1980-10-12,2004,,,,ReShard Lee,24.8870636550308,1,True
00-0021673,2006,ReShard Lee,RB,14,28,20,138,21,72,51.0,3.642857142857143,49,1980-10-12,2004,,,,ReShard Lee,25.88637919233402,2,True
00-0021689,2007,Chas Gessner,WR,1,0,0,0,0,0,0.0,0.0,0,1981-08-17,2003,,,,Chas Gessner,26.039698836413415,4,True
00-0021747,2003,Kerry Carter,RB,8,0,0,0,3,-2,-0.2,-0.025,3,1980-12-19,2003,,,,Kerry Carter,22.699520876112253,0,True
00-0021747,2004,Kerry Carter,RB,9,0,0,0,4,15,1.5,0.1666666666666666,4,1980-12-19,2003,,,,Kerry Carter,23.7015742642026,1,True
00-0021750,2003,Arlen Harris,RB,16,21,15,102,85,255,74.7,4.66875,106,1980-04-22,2003,,,,Arlen Harris,23.359342915811087,0,True
00-0021750,2004,Arlen Harris,RB,12,6,4,41,20,63,14.4,1.2,26,1980-04-22,2003,,,,Arlen Harris,24.361396303901437,1,True
00-0021750,2005,Arlen Harris,RB,13,6,4,34,13,21,17.5,1.3461538461538465,19,1980-04-22,2003,,,,Arlen Harris,25.360711841204655,2,True
00-0021750,2006,Arlen Harris,RB,8,25,18,132,49,158,53.0,6.625,74,1980-04-22,2003,,,,Arlen Harris,26.360027378507873,3,True
00-0021755,2004,Earnest Graham,RB,7,0,0,0,13,73,7.3,1.042857142857143,13,1980-01-15,2004,,,,Earnest Graham,24.629705681040384,0,True
00-0021755,2005,Earnest Graham,RB,9,0,0,0,28,83,6.3,0.7,28,1980-01-15,2004,,,,Earnest Graham,25.6290212183436,1,True
00-0021755,2006,Earnest Graham,RB,12,1,1,4,11,59,7.3,0.6083333333333333,12,1980-01-15,2004,,,,Earnest Graham,26.628336755646817,2,True
00-0021755,2007,Earnest Graham,RB,15,67,49,324,222,898,229.2,15.28,289,1980-01-15,2004,,,,Earnest Graham,27.627652292950035,3,True
00-0021755,2008,Earnest Graham,RB,10,32,23,174,132,563,120.82,12.082,164,1980-01-15,2004,,,,Earnest Graham,28.629705681040384,4,True
00-0021755,2009,Earnest Graham,RB,11,22,14,109,14,66,31.5,2.863636363636364,36,1980-01-15,2004,,,,Earnest Graham,29.6290212183436,5,False
00-0021755,2010,Earnest Graham,RB,11,19,16,130,20,99,52.98,4.816363636363636,39,1980-01-15,2004,,,,Earnest Graham,30.628336755646817,6,False
00-0021755,2011,Earnest Graham,RB,7,31,26,163,37,206,62.9,8.985714285714286,68,1980-01-15,2004,,,,Earnest Graham,31.627652292950035,7,False
00-0021780,2003,Aaron Moorehead,WR,2,12,7,101,0,0,17.1,8.55,12,1980-11-05,2003,,,,Aaron Moorehead,22.819986310746064,0,True
00-0021780,2004,Aaron Moorehead,WR,2,2,1,7,0,0,1.7,0.85,2,1980-11-05,2003,,,,Aaron Moorehead,23.822039698836413,1,True
00-0021780,2005,Aaron Moorehead,WR,2,12,7,75,0,0,14.5,7.25,12,1980-11-05,2003,,,,Aaron Moorehead,24.82135523613963,2,True
00-0021780,2006,Aaron Moorehead,WR,5,14,8,82,0,0,22.2,4.4399999999999995,14,1980-11-05,2003,,,,Aaron Moorehead,25.82067077344285,3,True
00-0021780,2007,Aaron Moorehead,WR,4,14,8,65,0,0,14.5,3.625,14,1980-11-05,2003,,,,Aaron Moorehead,26.819986310746064,4,True
00-0021788,2004,Ronald Bellamy,WR,1,2,1,8,0,0,1.8,1.8,2,1981-12-28,2004,,,,Ronald Bellamy,22.677618069815196,0,True
00-0021810,2004,Ian Smart,RB,3,3,2,10,2,26,5.6,1.8666666666666665,5,1980-02-28,2004,,,,Ian Smart,24.50924024640657,0,True
00-0021834,2004,Ben Nelson,WR,1,0,0,0,0,0,0.0,0.0,0,1979-08-21,2004,,,,Ben Nelson,25.032169746748803,0,True
00-0021845,2003,Cecil Sapp,RB,1,0,0,0,12,31,3.1,3.1,12,1978-12-23,2003,,,,Cecil Sapp,24.689938398357288,0,True
00-0021845,2004,Cecil Sapp,RB,3,0,0,0,4,32,3.2,1.0666666666666669,4,1978-12-23,2003,,,,Cecil Sapp,25.691991786447637,1,True
00-0021845,2005,Cecil Sapp,RB,11,3,2,17,5,21,5.800000000000001,0.5272727272727273,8,1978-12-23,2003,,,,Cecil Sapp,26.691307323750856,2,True
00-0021845,2006,Cecil Sapp,RB,11,11,8,34,10,80,19.4,1.7636363636363634,21,1978-12-23,2003,,,,Cecil Sapp,27.690622861054074,3,True
00-0021845,2007,Cecil Sapp,RB,14,19,14,51,18,59,43.0,3.0714285714285716,37,1978-12-23,2003,,,,Cecil Sapp,28.689938398357288,4,True
00-0021845,2008,Cecil Sapp,RB,6,0,0,0,2,-3,-0.3,-0.0499999999999999,2,1978-12-23,2003,,,,Cecil Sapp,29.691991786447637,5,True
00-0021848,2003,Dwone Hicks,RB,1,0,0,0,0,0,0.0,0.0,0,1981-04-25,2003,,,,Dwone Hicks,22.351813826146476,0,True
00-0021852,2005,Todd Devoe,WR,9,16,9,87,0,0,23.7,2.6333333333333333,16,1980-04-05,2005,,,,Todd Devoe,25.4072553045859,0,True
00-0021852,2006,Todd Devoe,WR,1,0,0,0,0,0,0.0,0.0,0,1980-04-05,2005,,,,Todd Devoe,26.406570841889117,1,True
00-0021886,2003,Walter Young,WR,3,0,0,0,0,0,0.0,0.0,0,1979-12-07,2003,2003.0,7.0,226.0,Walter Young,23.734428473648187,0,True
00-0021886,2006,Walter Young,WR,1,2,1,17,0,0,2.7,2.7,2,1979-12-07,2003,2003.0,7.0,226.0,Walter Young,26.73511293634497,3,True
00-0021890,2004,Richard Alston,WR,9,0,0,0,0,0,6.0,0.6666666666666666,0,1980-11-20,2004,,,,Richard Alston,23.78097193702943,0,True
00-0021915,2003,Sam Aiken,WR,5,5,3,35,0,0,6.5,1.3,5,1980-12-14,2003,2003.0,4.0,127.0,Sam Aiken,22.713210130047912,0,True
00-0021915,2004,Sam Aiken,WR,8,20,11,148,0,0,25.799999999999997,3.2249999999999996,20,1980-12-14,2003,2003.0,4.0,127.0,Sam Aiken,23.71526351813826,1,True
00-0021915,2005,Sam Aiken,WR,15,7,4,57,0,0,9.7,0.6466666666666667,7,1980-12-14,2003,2003.0,4.0,127.0,Sam Aiken,24.71457905544148,2,True
00-0021915,2006,Sam Aiken,WR,8,0,0,0,0,0,0.0,0.0,0,1980-12-14,2003,2003.0,4.0,127.0,Sam Aiken,25.713894592744698,3,True
00-0021915,2007,Sam Aiken,WR,5,2,1,10,0,0,2.0,0.4,2,1980-12-14,2003,2003.0,4.0,127.0,Sam Aiken,26.713210130047912,4,True
00-0021915,2008,Sam Aiken,WR,10,14,8,101,0,0,18.1,1.81,14,1980-12-14,2003,2003.0,4.0,127.0,Sam Aiken,27.71526351813826,5,True
00-0021915,2009,Sam Aiken,WR,12,41,20,326,0,0,64.6,5.383333333333333,41,1980-12-14,2003,2003.0,4.0,127.0,Sam Aiken,28.71457905544148,6,False
00-0021915,2010,Sam Aiken,WR,3,1,1,7,0,0,1.7,0.5666666666666667,1,1980-12-14,2003,2003.0,4.0,127.0,Sam Aiken,29.713894592744698,7,False
00-0021921,2003,Adrian Madise,WR,4,4,2,10,1,10,4.0,1.0,5,1980-03-23,2003,2003.0,5.0,158.0,Adrian Madise,23.44147843942505,0,True
00-0021923,2003,Willie Ponder,WR,4,12,7,35,0,0,10.5,2.625,12,1980-02-14,2003,2003.0,6.0,199.0,Willie Ponder,23.54551676933607,0,True
00-0021923,2004,Willie Ponder,WR,11,2,1,3,1,-4,6.9,0.6272727272727273,3,1980-02-14,2003,2003.0,6.0,199.0,Willie Ponder,24.54757015742642,1,True
00-0021923,2005,Willie Ponder,WR,10,0,0,0,1,4,6.4,0.64,1,1980-02-14,2003,2003.0,6.0,199.0,Willie Ponder,25.54688569472964,2,True
00-0021923,2006,Willie Ponder,WR,12,0,0,0,0,0,0.0,0.0,0,1980-02-14,2003,2003.0,6.0,199.0,Willie Ponder,26.546201232032853,3,True
00-0021927,2003,David Tyree,WR,12,28,16,211,1,-9,36.2,3.016666666666667,29,1980-01-03,2003,2003.0,6.0,211.0,David Tyree,23.66050650239562,0,True
00-0021927,2004,David Tyree,WR,9,18,10,155,0,0,31.5,3.5,18,1980-01-03,2003,2003.0,6.0,211.0,David Tyree,24.66255989048597,1,True
00-0021927,2005,David Tyree,WR,10,9,5,52,0,0,14.2,1.42,9,1980-01-03,2003,2003.0,6.0,211.0,David Tyree,25.661875427789184,2,True
00-0021927,2006,David Tyree,WR,13,34,19,197,0,0,50.7,3.9,34,1980-01-03,2003,2003.0,6.0,211.0,David Tyree,26.6611909650924,3,True
00-0021927,2007,David Tyree,WR,7,7,4,35,0,0,7.5,1.0714285714285714,7,1980-01-03,2003,2003.0,6.0,211.0,David Tyree,27.66050650239562,4,True
00-0021927,2009,David Tyree,WR,8,0,0,0,0,0,0.0,0.0,0,1980-01-03,2003,2003.0,6.0,211.0,David Tyree,29.661875427789184,6,False
00-0021930,2003,LaTarence Dunbar,WR,2,0,0,0,0,0,0.0,0.0,0,1980-08-15,2003,2003.0,6.0,196.0,LaTarence Dunbar,23.044490075290895,0,True
00-0021931,2003,Kevin Walter,WR,7,5,3,18,0,0,4.8,0.6857142857142857,5,1981-08-04,2003,2003.0,7.0,255.0,Kevin Walter,22.075290896646138,0,True
00-0021931,2004,Kevin Walter,WR,12,14,8,67,0,0,14.7,1.225,14,1981-08-04,2003,2003.0,7.0,255.0,Kevin Walter,23.077344284736483,1,True
