player_id,player_name,position,team_last,seasons_played,last_season,first_season,n_teams,games,targets,receptions,rec_yards,rec_tds,rec_air_yards,rec_yac,rec_first_downs,rec_epa,carries,rush_yards,rush_tds,ppr,tm_targets,tm_air_yards,tm_pass_att,tm_carries,tm_targets_full,tm_air_yards_full,tm_carries_full,tm_games,snap_games,off_snaps,tm_off_snaps,st_snaps,off_plays_on_field,dropbacks_on_field,rushes_on_field,tm_off_plays,tm_dropbacks,tm_rushes,pfr_tgt,pfr_rec,pfr_ybc,pfr_yac,pfr_broken_tackles,pfr_drops,pfr_first_downs,pbp_targets,rz_targets,i10_targets,ez_targets,deep_targets,third_down_targets,third_down_conv,target_epa_total,play_share_part,target_epa,rz_target_share_of_own,ngs_avg_cushion,ngs_avg_separation,ngs_avg_intended_air_yards,ngs_percent_share_of_intended_air_yards,ngs_avg_yac,ngs_avg_expected_yac,ngs_avg_yac_above_expectation,ngs_catch_percentage,pfr_adot,pfr_ybc_per_rec,pfr_yac_per_rec,pfr_rec_per_broken_tackle,snap_pct_mean,target_share,air_yards_share,target_share_full,air_yards_share_full,carry_share,carry_share_full,games_played_rate,wopr,racr,adot_nflverse,catch_rate,rec_epa_per_target,ypc,ypr,snap_share,off_snaps_pg,pass_snap_share,run_snap_share,targets_pg,rec_pg,rec_yards_pg,rec_tds_pg,air_yards_pg,ppr_pg,carries_pg,rush_yards_pg,rush_tds_pg,routes_proxy,routes_proxy_pg,tprr_proxy,yprr_proxy,pfr_drop_pct,rz_targets_pg,i10_targets_pg,ez_targets_pg,deep_targets_pg,third_down_targets_pg,deep_target_rate,third_down_conv_rate,window_seasons,thin_data
00-0039146,Jayden Reed,WR,GB,3,2025,2023,1,38,191,138,1857,15,1829,800,69,87.03221549587583,34,310,3,462.7,1129,10314,1168,1065,1485,13410,1459,51,40.0,1432.0,2519.0,108.0,1471.0,890.0,485.0,3327.0,1713.0,1365.0,191.0,138.0,1057.0,800.0,8.0,13.0,69.0,190.0,31.0,12.0,13.0,39.0,62.0,26.0,87.36126884668721,0.4421400661256387,0.45979615182466954,0.1631578947368421,6.772948008046865,3.689520397744647,9.162899408284018,17.563582887369098,6.484033613445379,5.854981995470547,0.6290516179748346,70.41420118343191,9.575392670157068,7.687681159420289,5.781159420289855,18.479710144927534,0.5733458646616543,0.1691762621789194,0.17733178204382394,0.1286195286195286,0.13639075316927665,0.03192488262910798,0.023303632625085675,0.7450980392156863,0.3778966406990558,1.0153089119737562,9.575916230366492,0.7225130890052356,0.4556660497166274,9.117647058823529,13.456521739130435,0.5684795553791187,35.8,0.5195563339171045,0.3553113553113553,5.026315789473684,3.6315789473684212,48.86842105263158,0.39473684210526316,48.13157894736842,12.176315789473684,0.8947368421052632,8.157894736842104,0.07894736842105263,890.0,23.42105263157895,0.21460674157303372,2.0865168539325842,0.06806282722513089,0.8157894736842105,0.3157894736842105,0.34210526315789475,1.0263157894736843,1.631578947368421,0.20526315789473684,0.41935483870967744,2023-2025,False
00-0039236,Johnny Wilson,WR,PHI,1,2024,2024,1,10,15,5,38,1,147,15,3,-1.1541087210465737,0,0,0,14.8,276,2196,294,347,418,3483,621,17,16.0,369.0,1101.0,98.0,371.0,159.0,196.0,1192.0,535.0,560.0,15.0,5.0,23.0,15.0,0.0,1.0,3.0,15.0,3.0,3.0,3.0,1.0,5.0,2.0,-1.154108721046577,0.311241610738255,-0.07694058140310514,0.2,,,,,,,,,9.8,4.6,3.0,,0.33625,0.05434782608695652,0.06693989071038252,0.03588516746411483,0.04220499569336779,0.0,0.0,0.5882352941176471,0.12837966262770253,0.2585034013605442,9.8,0.3333333333333333,-0.07694058140310492,,7.6,0.335149863760218,23.0625,0.297196261682243,0.35,1.5,0.5,3.8,0.1,14.7,1.48,0.0,0.0,0.0,159.0,15.9,0.09433962264150944,0.2389937106918239,0.06666666666666667,0.3,0.3,0.3,0.1,0.5,0.06666666666666667,0.4,2023-2025,True
00-0039316,Baylor Cupp,TE,KC,1,2024,2024,1,1,1,0,0,0,0,0,0,-0.678179833921604,0,0,0,0.0,36,255,37,25,572,3806,450,17,1.0,6.0,69.0,4.0,7.0,3.0,1.0,1167.0,680.0,401.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6781798339216039,0.005998286203941731,-0.6781798339216039,0.0,,,,,,,,,0.0,,,,0.09,0.027777777777777776,0.0,0.0017482517482517483,0.0,0.0,0.0,0.058823529411764705,0.041666666666666664,,0.0,0.0,-0.678179833921604,,,0.08695652173913043,6.0,0.004411764705882353,0.0024937655860349127,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,2023-2025,True
00-0039337,Malik Nabers,WR,NYG,2,2025,2024,1,19,205,127,1475,9,2164,514,66,48.003304614280424,5,2,0,330.70000000000005,609,4721,647,472,1057,8492,935,34,19.0,1102.0,1251.0,0.0,1143.0,689.0,355.0,2366.0,1296.0,851.0,205.0,127.0,961.0,514.0,8.0,10.0,66.0,205.0,19.0,13.0,17.0,39.0,41.0,18.0,47.8973046142804,0.4830938292476754,0.23364538836234341,0.09268292682926829,6.1159756097561,2.8126119324836,9.45229411764706,40.9103754490393,4.48183486238532,3.73142706316655,0.750407799218767,64.1176470588235,10.260975609756098,7.5653543307086615,4.015748031496063,13.599999999999998,0.8826315789473684,0.3366174055829228,0.4583774624020335,0.19394512771996217,0.25482807348092323,0.01059322033898305,0.0053475935828877,0.5588235294117647,0.8257903320558077,0.6816081330868762,10.55609756097561,0.6195121951219512,0.23416246153307524,0.4,11.614173228346457,0.8808952837729817,58.0,0.5316358024691358,0.4171562867215041,10.789473684210526,6.684210526315789,77.63157894736842,0.47368421052631576,113.89473684210526,17.40526315789474,0.2631578947368421,0.10526315789473684,0.0,689.0,36.26315789473684,0.29753265602322204,2.1407837445573294,0.04878048780487805,1.0,0.6842105263157895,0.8947368421052632,2.0526315789473686,2.1578947368421053,0.1902439024390244,0.43902439024390244,2023-2025,False
00-0039338,Brock Bowers,TE,LV,2,2025,2024,1,29,239,176,1874,12,1483,901,97,50.45307205872578,7,15,0,438.9,956,6917,1017,629,1086,7663,749,34,29.0,1561.0,1831.0,0.0,1584.0,1031.0,447.0,2161.0,1303.0,705.0,239.0,176.0,973.0,901.0,9.0,10.0,97.0,239.0,33.0,17.0,19.0,18.0,59.0,28.0,49.40007205872581,0.7329939842665433,0.2066948621704009,0.13807531380753138,6.3619143384172405,3.34968435592703,6.36757322175732,21.001158233922123,5.246306818181816,4.275763976414288,0.9705428417675293,73.64016736401676,6.243933054393305,5.5181818181818185,5.118181818181818,19.645454545454548,0.853448275862069,0.25,0.2143993060575394,0.22007366482504603,0.19352733916220802,0.011128775834658187,0.009345794392523364,0.8529411764705882,0.5250795142402775,1.2636547538772758,6.205020920502092,0.7364016736401674,0.21110071991098653,2.142857142857143,10.647727272727273,0.8525395958492626,53.827586206896555,0.7912509593246354,0.6340425531914894,8.241379310344827,6.068965517241379,64.62068965517241,0.41379310344827586,51.13793103448276,15.134482758620688,0.2413793103448276,0.5172413793103449,0.0,1031.0,35.55172413793103,0.2318137730358875,1.8176527643064986,0.04184100418410042,1.1379310344827587,0.5862068965517241,0.6551724137931034,0.6206896551724138,2.0344827586206895,0.07531380753138076,0.4745762711864407,2023-2025,False
00-0039342,Xavier Legette,WR,CAR,2,2025,2024,1,30,148,84,860,7,1663,187,45,0.43494229812125695,7,24,0,214.4,892,7335,950,759,998,7914,871,34,31.0,1322.0,1900.0,85.0,1358.0,818.0,456.0,2172.0,1213.0,777.0,148.0,84.0,673.0,187.0,2.0,9.0,45.0,148.0,24.0,9.0,20.0,27.0,43.0,15.0,1.3819422981212712,0.6252302025782689,0.00933744796027886,0.16216216216216217,6.518689230478842,2.6106826506823313,11.65135135135134,22.799344318328586,2.4905952380952376,2.6939056200414124,-0.20331038194617637,56.75675675675673,11.132432432432433,8.025,2.2166666666666663,24.5,0.6883958333333333,0.16591928251121077,0.2267211997273347,0.14829659318637275,0.21013393985342432,0.00922266139657444,0.008036739380022962,0.8823529411764706,0.4075837635759504,0.5171377029464823,11.236486486486486,0.5675675675675675,0.0029387993116301147,3.4285714285714284,10.238095238095237,0.6957894736842105,42.645161290322584,0.674361088211047,0.5868725868725869,4.933333333333334,2.8,28.666666666666668,0.23333333333333334,55.43333333333333,7.1466666666666665,0.23333333333333334,0.8,0.0,818.0,27.266666666666666,0.18092909535452323,1.0513447432762837,0.060810810810810814,0.8,0.3,0.6666666666666666,0.9,1.4333333333333333,0.18243243243243243,0.3488372093023256,2023-2025,False
00-0039355,Luke McCaffrey,WR,WAS,2,2025,2024,1,22,39,29,371,3,388,166,14,12.81441638210183,0,0,0,86.1,641,5248,674,646,936,7990,1010,34,25.0,593.0,1726.0,145.0,608.0,351.0,199.0,2274.0,1219.0,866.0,39.0,29.0,205.0,166.0,1.0,1.0,14.0,39.0,5.0,3.0,3.0,5.0,10.0,3.0,12.708416382101843,0.2673702726473175,0.32585683031030366,0.1282051282051282,,,,,,,,,9.946153846153846,7.048275862068965,5.741379310344827,18.0,0.34574866310160424,0.060842433697347896,0.07393292682926829,0.041666666666666664,0.04856070087609512,0.0,0.0,0.6470588235294118,0.14301669932650965,0.9561855670103093,9.948717948717949,0.7435897435897436,0.32857477902825205,,12.793103448275861,0.34356894553881806,23.72,0.28794093519278097,0.22979214780600463,1.7727272727272727,1.3181818181818181,16.863636363636363,0.13636363636363635,17.636363636363637,3.9136363636363636,0.0,0.0,0.0,351.0,15.954545454545455,0.1111111111111111,1.056980056980057,0.02564102564102564,0.22727272727272727,0.13636363636363635,0.13636363636363635,0.22727272727272727,0.45454545454545453,0.1282051282051282,0.3,2023-2025,False
00-0039356,Ja'Tavion Sanders,TE,CAR,2,2025,2024,1,27,77,62,532,2,432,276,21,16.067556684407435,0,0,0,127.2,802,6410,840,676,998,7914,871,34,29.0,924.0,1768.0,228.0,961.0,585.0,293.0,2172.0,1213.0,777.0,77.0,62.0,256.0,276.0,2.0,3.0,21.0,77.0,16.0,6.0,4.0,4.0,22.0,7.0,16.06755668440745,0.44244935543278086,0.2086695673299669,0.2077922077922078,,,,,,,,,5.581818181818182,4.132258064516129,4.490322580645161,31.129032258064516,0.5265064102564103,0.09600997506234414,0.06739469578783151,0.07715430861723446,0.05458680818802123,0.0,0.0,0.7941176470588235,0.19119124964499826,1.2314814814814814,5.6103896103896105,0.8051948051948052,0.2086695673299667,,8.580645161290322,0.5226244343891403,31.862068965517242,0.482275350370981,0.3770913770913771,2.8518518518518516,2.2962962962962963,19.703703703703702,0.07407407407407407,16.0,4.711111111111111,0.0,0.0,0.0,585.0,21.666666666666668,0.13162393162393163,0.9094017094017094,0.03896103896103896,0.5925925925925926,0.2222222222222222,0.14814814814814814,0.14814814814814814,0.8148148148148148,0.05194805194805195,0.3181818181818182,2023-2025,False
00-0039359,Cade Stover,TE,HOU,2,2025,2024,1,20,38,27,209,1,149,146,9,6.839964633691123,4,3,0,54.2,629,5206,661,535,1100,9418,909,34,24.0,663.0,1601.0,362.0,683.0,258.0,363.0,2322.0,1310.0,838.0,38.0,27.0,63.0,146.0,3.0,2.0,9.0,38.0,6.0,3.0,1.0,1.0,1.0,1.0,6.839964633691125,0.2941429801894918,0.17999906930766119,0.15789473684210525,,,,,,,,,3.926315789473685,2.3333333333333335,5.4111111111111105,9.5,0.41480000000000006,0.06041335453100159,0.028620822128313485,0.034545454545454546,0.01582076874070928,0.007476635514018692,0.0044004400440044,0.5882352941176471,0.11065460728632182,1.4026845637583893,3.9210526315789473,0.7105263157894737,0.17999906930766113,0.75,7.7407407407407405,0.4141161773891318,27.625,0.1969465648854962,0.4331742243436754,1.9,1.35,10.45,0.05,7.45,2.71,0.2,0.15,0.0,258.0,12.9,0.14728682170542637,0.810077519379845,0.05263157894736842,0.3,0.15,0.05,0.05,0.05,0.02631578947368421,1.0,2023-2025,False
00-0039365,Jacob Cowing,WR,SF,1,2024,2024,1,15,6,4,80,0,86,26,3,4.255271233851079,1,7,0,12.7,455,4013,469,415,513,4528,457,17,12.0,106.0,966.0,64.0,111.0,66.0,34.0,1105.0,612.0,421.0,6.0,4.0,54.0,26.0,0.0,0.0,3.0,6.0,3.0,1.0,1.0,2.0,1.0,0.0,4.25527123385109,0.10045248868778281,0.709211872308515,0.5,,,,,,,,,12.699999999999998,13.5,6.5,,0.10400000000000001,0.013186813186813187,0.02143035135808622,0.011695906432748537,0.018992932862190812,0.0024096385542168677,0.002188183807439825,0.8823529411764706,0.03478146573088013,0.9302325581395349,14.333333333333334,0.6666666666666666,0.7092118723085132,7.0,20.0,0.10973084886128365,8.833333333333334,0.10784313725490197,0.08076009501187649,0.4,0.26666666666666666,5.333333333333333,0.0,5.733333333333333,0.8466666666666666,0.06666666666666667,0.4666666666666667,0.0,66.0,4.4,0.09090909090909091,1.2121212121212122,0.0,0.2,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.3333333333333333,0.0,2023-2025,True
00-0039379,Jamari Thrash,WR,CLE,2,2025,2024,1,14,22,13,129,0,153,53,7,0.21052128964219152,0,0,0,25.9,523,3767,553,330,1156,8924,812,34,18.0,359.0,1264.0,3.0,372.0,226.0,113.0,2337.0,1410.0,757.0,22.0,13.0,76.0,53.0,0.0,2.0,7.0,22.0,1.0,0.0,0.0,2.0,5.0,3.0,0.21052128964220174,0.15917843388960207,0.009569149529190989,0.045454545454545456,,,,,,,,,6.959090909090909,5.8538461538461535,4.084615384615384,,0.2992063492063493,0.04206500956022945,0.04061587470135386,0.01903114186851211,0.017144778126400716,0.0,0.0,0.4117647058823529,0.09152862663129187,0.8431372549019608,6.954545454545454,0.5909090909090909,0.009569149529190524,,9.923076923076923,0.28401898734177217,19.944444444444443,0.16028368794326242,0.14927344782034346,1.5714285714285714,0.9285714285714286,9.214285714285714,0.0,10.928571428571429,1.8499999999999999,0.0,0.0,0.0,226.0,16.142857142857142,0.09734513274336283,0.5707964601769911,0.09090909090909091,0.07142857142857142,0.0,0.0,0.14285714285714285,0.35714285714285715,0.09090909090909091,0.6,2023-2025,False
00-0039386,Bub Means,WR,NO,1,2024,2024,1,4,15,9,118,1,170,20,7,3.358492489263872,0,0,0,26.8,139,1109,145,100,517,4430,444,17,7.0,145.0,465.0,15.0,145.0,90.0,42.0,1113.0,618.0,421.0,15.0,9.0,98.0,20.0,0.0,1.0,7.0,15.0,1.0,1.0,1.0,3.0,8.0,3.0,3.358492489263881,0.1302785265049416,0.22389949928425873,0.06666666666666667,,,,,,,,,11.3,10.9,2.2,,0.29714285714285715,0.1079136690647482,0.1532912533814247,0.029013539651837523,0.03837471783295711,0.0,0.0,0.23529411764705882,0.2691743809641196,0.6941176470588235,11.333333333333334,0.6,0.22389949928425815,,13.11111111111111,0.3118279569892473,20.714285714285715,0.14563106796116504,0.0997624703087886,3.75,2.25,29.5,0.25,42.5,6.7,0.0,0.0,0.0,90.0,22.5,0.16666666666666666,1.3111111111111111,0.06666666666666667,0.25,0.25,0.25,0.75,2.0,0.2,0.375,2023-2025,True
00-0039392,Jha'Quan Jackson,WR,TEN,1,2024,2024,1,12,3,1,8,0,78,2,1,-1.848490768985359,1,-5,0,1.3,349,3099,369,312,507,4275,450,17,9.0,46.0,768.0,125.0,45.0,16.0,27.0,1125.0,615.0,426.0,3.0,1.0,6.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,-1.8484907689853571,0.04,-0.6161635896617857,0.0,,,,,,,,,26.0,6.0,2.0,,0.057499999999999996,0.008595988538681949,0.02516940948693127,0.005917159763313609,0.018245614035087718,0.003205128205128205,0.0022222222222222222,0.7058823529411765,0.03051256944887481,0.10256410256410256,26.0,0.3333333333333333,-0.6161635896617863,-5.0,8.0,0.059895833333333336,5.111111111111111,0.026016260162601626,0.06338028169014084,0.25,0.08333333333333333,0.6666666666666666,0.0,6.5,0.10833333333333334,0.08333333333333333,-0.4166666666666667,0.0,16.0,1.3333333333333333,0.1875,0.5,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,2023-2025,True
00-0039394,Casey Washington,WR,ATL,2,2025,2024,1,7,16,7,108,0,298,23,7,4.679675261315422,0,0,0,17.8,230,1929,236,187,1058,8636,972,34,9.0,190.0,1013.0,47.0,195.0,104.0,73.0,2303.0,1182.0,942.0,16.0,7.0,85.0,23.0,0.0,1.0,7.0,16.0,0.0,0.0,0.0,5.0,6.0,4.0,4.679675261315424,0.08467216673903603,0.292479703832214,0.0,,,,,,,,,18.6125,12.171428571428569,3.2857142857142856,,0.26892857142857146,0.06956521739130435,0.15448418869880767,0.015122873345935728,0.03450671607225567,0.0,0.0,0.20588235294117646,0.2124867581761219,0.3624161073825503,18.625,0.4375,0.2924797038322139,,15.428571428571429,0.18756169792694966,21.11111111111111,0.08798646362098139,0.07749469214437367,2.2857142857142856,1.0,15.428571428571429,0.0,42.57142857142857,2.542857142857143,0.0,0.0,0.0,104.0,14.857142857142858,0.15384615384615385,1.0384615384615385,0.0625,0.0,0.0,0.0,0.7142857142857143,0.8571428571428571,0.3125,0.6666666666666666,2023-2025,True
00-0039410,Ryan Flournoy,WR,DAL,2,2025,2024,1,24,70,50,577,4,581,238,34,25.82987619603141,4,25,0,132.2,875,6847,899,612,1229,9755,894,34,26.0,635.0,1847.0,273.0,649.0,366.0,228.0,2422.0,1370.0,840.0,70.0,50.0,339.0,238.0,2.0,3.0,34.0,70.0,7.0,5.0,5.0,7.0,21.0,9.0,25.829876196031407,0.26796036333608586,0.36899823137187726,0.1,6.30471698113208,3.04081483374996,8.79178571428571,9.71617573343964,5.02675,4.37439124750571,0.65235875249429,71.4285714285714,8.280000000000001,6.8,4.76,20.0,0.35468750000000004,0.08,0.08485468088213816,0.05695687550854353,0.05955920041004613,0.006535947712418301,0.0044742729306487695,0.7058823529411765,0.1793982766174967,0.9931153184165232,8.3,0.7142857142857143,0.3689982313718773,6.25,11.54,0.34380075798592313,24.423076923076923,0.2671532846715328,0.2714285714285714,2.9166666666666665,2.0833333333333335,24.041666666666668,0.16666666666666666,24.208333333333332,5.508333333333333,0.16666666666666666,1.0416666666666667,0.0,366.0,15.25,0.1912568306010929,1.5765027322404372,0.04285714285714286,0.2916666666666667,0.20833333333333334,0.20833333333333334,0.2916666666666667,0.875,0.1,0.42857142857142855,2023-2025,False
00-0039420,Jaheim Bell,TE,NE,1,2024,2024,1,4,3,2,20,0,23,5,1,-0.005124380171767973,0,0,0,4.0,127,1007,133,104,500,3846,446,17,13.0,83.0,969.0,176.0,88.0,37.0,39.0,1125.0,639.0,390.0,3.0,2.0,15.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005124380171764642,0.07822222222222222,-0.0017081267239215474,0.0,,,,,,,,,7.7,7.5,2.5,,0.08600000000000001,0.023622047244094488,0.022840119165839126,0.006,0.005980239209568383,0.0,0.0,0.23529411764705882,0.05142115428222912,0.8695652173913043,7.666666666666667,0.6666666666666666,-0.0017081267239226576,,10.0,0.08565531475748193,6.384615384615385,0.057902973395931145,0.1,0.75,0.5,5.0,0.0,5.75,1.0,0.0,0.0,0.0,37.0,9.25,0.08108108108108109,0.5405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2023-2025,True
00-0039424,Devaughn Vele,WR,NO,2,2025,2024,2,22,94,66,768,5,893,161,45,51.89815057876705,0,0,0,172.8,741,5666,774,601,1114,8917,896,34,26.0,884.0,1700.0,37.0,910.0,560.0,287.0,2290.0,1316.0,801.0,94.0,66.0,607.0,161.0,0.0,3.0,45.0,94.0,11.0,6.0,8.0,10.0,27.0,17.0,54.84515057876706,0.39737991266375544,0.5834590487102879,0.11702127659574468,5.80803921568628,3.10934409756473,8.21781818181818,11.135117823136001,3.50292682926829,3.6479712407983897,-0.145044411530094,74.54545454545462,9.520212765957446,9.219696969696969,2.4560606060606065,,0.5192657342657343,0.12685560053981107,0.15760677726791386,0.0843806104129264,0.10014578894246944,0.0,0.0,0.6470588235294118,0.3006081448972563,0.8600223964165733,9.5,0.7021276595744681,0.5521079848805005,,11.636363636363637,0.52,34.0,0.425531914893617,0.35830212234706615,4.2727272727272725,3.0,34.90909090909091,0.22727272727272727,40.59090909090909,7.854545454545455,0.0,0.0,0.0,560.0,25.454545454545453,0.16785714285714284,1.3714285714285714,0.031914893617021274,0.5,0.2727272727272727,0.36363636363636365,0.45454545454545453,1.2272727272727273,0.10638297872340426,0.6296296296296297,2023-2025,False
00-0039451,Isaiah Williams,WR,NYJ,2,2025,2024,2,23,39,28,199,0,137,126,10,-1.1658172115231613,3,34,0,63.300000000000004,683,4605,711,582,1100,8018,836,34,18.0,356.0,1429.0,171.0,364.0,224.0,119.0,3424.0,1933.0,1260.0,39.0,28.0,73.0,126.0,2.0,3.0,10.0,39.0,1.0,0.0,0.0,0.0,17.0,7.0,-1.165817211523159,0.10630841121495327,-0.029892749013414335,0.02564102564102564,,,,,,,,,3.5230769230769226,2.564285714285714,4.521428571428571,1.0,0.2539130434782609,0.05710102489019034,0.02975027144408252,0.035454545454545454,0.017086555250685958,0.005154639175257732,0.0035885167464114833,0.6764705882352942,0.10647672734614327,1.4525547445255473,3.5128205128205128,0.717948717948718,-0.029892749013414394,11.333333333333334,7.107142857142857,0.2491252624212736,19.77777777777778,0.11588204862907397,0.09444444444444444,1.6956521739130435,1.2173913043478262,8.652173913043478,0.0,5.956521739130435,2.7521739130434786,0.13043478260869565,1.4782608695652173,0.0,224.0,9.73913043478261,0.17410714285714285,0.8883928571428571,0.07692307692307693,0.043478260869565216,0.0,0.0,0.0,0.7391304347826086,0.0,0.4117647058823529,2023-2025,False
00-0039458,Brenden Bates,TE,CLE,2,2025,2024,1,6,6,4,48,0,37,10,3,2.2512037348351392,0,0,0,8.8,166,1263,175,148,1156,8924,812,34,15.0,180.0,1027.0,86.0,185.0,65.0,106.0,4618.0,2729.0,1555.0,6.0,4.0,38.0,10.0,0.0,0.0,3.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,2.251203734835144,0.040060632308358594,0.375200622472524,0.16666666666666666,,,,,,,,,6.166666666666667,9.5,2.5,,0.23952380952380956,0.03614457831325301,0.02929532858273951,0.005190311418685121,0.004146122814881219,0.0,0.0,0.17647058823529413,0.07472359747779717,1.2972972972972974,6.166666666666667,0.6666666666666666,0.3752006224725232,,12.0,0.17526777020447906,12.0,0.023818248442652987,0.06816720257234726,1.0,0.6666666666666666,8.0,0.0,6.166666666666667,1.4666666666666668,0.0,0.0,0.0,65.0,10.833333333333334,0.09230769230769231,0.7384615384615385,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,1.0,2023-2025,True
00-0039491,Jalen Coker,WR,CAR,2,2025,2024,1,22,89,65,872,5,951,273,45,50.93035936442068,0,0,0,182.96,608,4763,648,554,998,7914,871,34,22.0,869.0,1298.0,32.0,893.0,568.0,265.0,2172.0,1213.0,777.0,89.0,65.0,599.0,273.0,3.0,0.0,45.0,89.0,10.0,5.0,8.0,9.0,27.0,17.0,50.82435936442067,0.4111418047882136,0.5710602175777604,0.11235955056179775,6.43,2.66925205397964,11.380652173913,12.5174846911815,5.6015625,3.41853361615941,2.18302888384059,69.5652173913044,10.671910112359551,9.193846153846154,4.183076923076923,24.630769230769232,0.6786363636363636,0.14638157894736842,0.19966407726222968,0.08917835671342686,0.12016679302501895,0.0,0.0,0.6470588235294118,0.3593372225046134,0.9169295478443743,10.685393258426966,0.7303370786516854,0.5722512288137155,,13.415384615384616,0.6694915254237288,39.5,0.4682605111294312,0.3410553410553411,4.045454545454546,2.9545454545454546,39.63636363636363,0.22727272727272727,43.22727272727273,8.316363636363636,0.0,0.0,0.0,568.0,25.818181818181817,0.15669014084507044,1.5352112676056338,0.0,0.45454545454545453,0.22727272727272727,0.36363636363636365,0.4090909090909091,1.2272727272727273,0.10112359550561797,0.6296296296296297,2023-2025,False
00-0039521,Xavier Weaver,WR,ARI,2,2025,2024,1,9,15,7,67,0,231,20,2,-0.49686318617347025,0,0,0,13.7,341,2536,359,184,1140,8357,829,34,11.0,329.0,792.0,23.0,333.0,231.0,80.0,2280.0,1361.0,767.0,15.0,7.0,47.0,20.0,0.0,0.0,2.0,15.0,3.0,0.0,2.0,5.0,8.0,1.0,-0.49686318617347247,0.14605263157894738,-0.03312421241156483,0.2,,,,,,,,,15.426666666666668,6.7,2.9,,0.4255555555555555,0.04398826979472141,0.09108832807570978,0.013157894736842105,0.02764149814526744,0.0,0.0,0.2647058823529412,0.12974423434507895,0.29004329004329005,15.4,0.4666666666666667,-0.033124212411564685,,9.571428571428571,0.4154040404040404,29.90909090909091,0.16972814107274062,0.10430247718383312,1.6666666666666667,0.7777777777777778,7.444444444444445,0.0,25.666666666666668,1.5222222222222221,0.0,0.0,0.0,231.0,25.666666666666668,0.06493506493506493,0.29004329004329005,0.0,0.3333333333333333,0.0,0.2222222222222222,0.5555555555555556,0.8888888888888888,0.3333333333333333,0.125,2023-2025,False
00-0039530,Brevyn Spann-Ford,TE,DAL,2,2025,2024,1,27,27,18,178,1,189,86,10,0.6893339256639621,0,0,0,41.8,978,7836,1003,712,1229,9755,894,34,34.0,605.0,2357.0,357.0,619.0,234.0,323.0,2422.0,1370.0,840.0,27.0,18.0,92.0,86.0,0.0,0.0,10.0,27.0,4.0,3.0,2.0,1.0,1.0,1.0,0.6893339256639592,0.2555739058629232,0.025530886135702195,0.14814814814814814,,,,,,,,,7.007407407407407,5.1,4.800000000000001,,0.25145969498910675,0.027607361963190184,0.024119448698315466,0.021969080553295363,0.01937467965146079,0.0,0.0,0.7941176470588235,0.0582946570336061,0.9417989417989417,7.0,0.6666666666666666,0.0255308861357023,,9.88888888888889,0.2566822231650403,17.794117647058822,0.1708029197080292,0.38452380952380955,1.0,0.6666666666666666,6.592592592592593,0.037037037037037035,7.0,1.548148148148148,0.0,0.0,0.0,234.0,8.666666666666666,0.11538461538461539,0.7606837606837606,0.0,0.14814814814814814,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.037037037037037035,1.0,2023-2025,False
00-0039543,Ramel Keyton,WR,LV,1,2024,2024,1,3,3,1,7,0,30,0,1,0.062585995416157,0,0,0,1.7,106,739,113,62,592,4455,380,17,7.0,44.0,539.0,64.0,44.0,27.0,10.0,1144.0,703.0,356.0,3.0,1.0,7.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.06258599541615695,0.038461538461538464,0.020861998472052317,0.3333333333333333,,,,,,,,,10.0,7.0,0.0,,0.085,0.02830188679245283,0.04059539918809202,0.005067567567567568,0.006734006734006734,0.0,0.0,0.17647058823529413,0.07086960962034367,0.23333333333333334,10.0,0.3333333333333333,0.020861998472052334,,7.0,0.08163265306122448,6.285714285714286,0.03840682788051209,0.028089887640449437,1.0,0.3333333333333333,2.3333333333333335,0.0,10.0,0.5666666666666667,0.0,0.0,0.0,27.0,9.0,0.1111111111111111,0.25925925925925924,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,,2023-2025,True
