pfr_id,gsis_id,display_name,position,name_key
FaumWi20,FAU403035,Wilson Faumuina,DE,wilsonfaumuina
FaurCh00,00-0005101,Christian Fauria,TE,christianfauria
FaurJo00,00-0029883,Joseph Fauria,TE,josephfauria
FaurRo20,FAU453042,Ron Faurot,OLB,ronfaurot
FautTr00,00-0039871,Troy Fautanu,OT,troyfautanu
FavoMa00,00-0026706,Marlon Favorite,DT,marlonfavorite
FavoGr20,00-0005105,Greg Favors,LB,gregfavors
FavrBr00,00-0005106,Brett Favre,QB,brettfavre
FavrCa20,FAV553722,Calvin Favron,LB,calvinfavron
FaylJo20,FAY622935,John Faylor,DB,johnfaylor
FaysJa00,00-0028518,Jarred Fayson,WR,jarredfayson
FazaJe00,00-0005110,Jermaine Fazande,RB,jermainefazande
FaziRo20,FAZ415291,Ron Fazio,TE,ronfazio
FeacRi00,FEA069215,Ricky Feacher,WR,rickyfeacher
FeagJe20,00-0005113,Jeff Feagles,P,jefffeagles
FearWi20,FEA415290,Willie Fears,DE,williefears
FeasGr20,00-0005116,Grant Feasel,C,grantfeasel
FeasGr21,FEA553720,Greg Feasel,OT,gregfeasel
FeasTa01,00-0035825,Tavien Feaster,RB,tavienfeaster
FedeTe00,00-0031317,Terrence Fede,DE,terrencefede
FedeCr20,FED166116,Creig Federico,DB,creigfederico
FedeDa20,00-0023926,Daniel Federkeil,OT,danielfederkeil
FedeJo21,FED498348,Joe Federspiel,MLB,joefederspiel
FeehGe20,FEE276861,Gerry Feehery,C,gerryfeehery
FeelA.00,00-0020305,A.J. Feeley,QB,ajfeeley
feelyjay01,00-0019770,Jay Feely,K,jayfeely
FeenDa00,00-0033910,Dan Feeney,G,danfeeney
FeenTr00,00-0032444,Travis Feeney,OLB,travisfeeney
FeggHo20,FEG415291,Howard Feggins,DB,howardfeggins
FehoBr01,00-0035927,Breiden Fehoko,DT,breidenfehoko
FehoSi00,00-0036646,Simi Fehoko,WR,simifehoko
FehoVi00,00-0038575,Viliami Fehoko Jr.,DE,viliamifehoko
FeigCu01,00-0030778,Curtis Feigt,OT,curtisfeigt
FeilMa00,00-0031142,Matt Feiler,G,mattfeiler
FeinRa20,00-0026597,Ray Feinga,G,rayfeinga
FejeCl00,00-0032807,Clayton Fejedelem,DB,claytonfejedelem
FeldBo00,00-0029070,Bobby Felder,CB,bobbyfelder
FeldTo20,FEL237308,Todd Feldman,WR,toddfeldman
FeliJo00,00-0032151,Jon Feliciano,G,jonfeliciano
FeliRo00,00-0026970,Robby Felix,C,robbyfelix
FeliLu00,00-0040714,Luke Felix-Fualalo,OT,lukefelixfualalo
FellMa20,FEL415289,Mark Fellows,LB,markfellows
FellRo20,FEL474616,Ron Fellows,CB,ronfellows
FellDa00,00-0023752,Daniel Fells,TE,danielfells
FellDa01,00-0029738,Darren Fells,TE,darrenfells
FeltDa00,00-0040456,Da'Quan Felton,WR,daquanfelton
FeltDe00,00-0036654,Demetric Felton,RB,demetricfelton
FeltEr20,FEL593270,Eric Felton,CB,ericfelton
FeltJe00,00-0026286,Jerome Felton,FB,jeromefelton
FeltJo20,FEL652597,Joe Felton,G,joefelton
FeltTa00,00-0040154,Tai Felton,WR,taifelton
FenaPa00,00-0028195,Paul Fenaroli,C,paulfenaroli
FencGa00,FEN138430,Gary Fencik,DB,garyfencik
FendJa00,00-0020173,James Fenderson,RB,jamesfenderson
FeneGi00,00-0005140,Gill Fenerty,RB,gillfenerty
FennCh00,00-0029357,Chandler Fenner,CB,chandlerfenner
FennDe00,00-0005141,Derrick Fenner,RB,derrickfenner
FennRi00,00-0005142,Rick Fenney,RB,rickfenney
FentRa00,00-0035147,Rashad Fenton,CB,rashadfenton
FenwDe00,00-0039687,DeShaun Fenwick,RB,deshaunfenwick
FereJa00,00-0031039,James Ferentz,C,jamesferentz
FergDu00,FER030762,Duke Fergerson,WR,dukefergerson
FergBl00,00-0036217,Blake Ferguson,LS,blakeferguson
FergRe00,00-0032497,Reid Ferguson,LS,reidferguson
FergDB20,00-0024219,D'Brickashaw Ferguson,OT,dbrickashawferguson
FergEg00,00-0031043,Ego Ferguson,DE,egoferguson
FergJa00,00-0038041,Jake Ferguson,TE,jakeferguson
FergJa21,00-0005150,Jason Ferguson,NT,jasonferguson
FergJa02,00-0035651,Jaylon Ferguson,LB,jaylonferguson
FergJa04,00-0035090,Jazz Ferguson,WR,jazzferguson
FergJo00,FER184572,Joe Ferguson,QB,joeferguson
FergJo02,00-0032377,Josh Ferguson,RB,joshferguson
FergKe20,FER215334,Keith Ferguson,DE,keithferguson
FergKe21,FER246096,Kevin Ferguson,TE,kevinferguson
FergNi20,00-0005155,Nick Ferguson,FS,nickferguson
FergPa00,00-0036512,Parker Ferguson,G,parkerferguson
FergRo00,00-0020428,Robert Ferguson,WR,robertferguson
FergRo01,00-0026546,Rodney Ferguson,RB,rodneyferguson
FergTe00,00-0040737,Terrance Ferguson,TE,terranceferguson
FergTy00,00-0033799,Tyler Ferguson,QB,tylerferguson
FergVa00,FER369144,Vagas Ferguson,RB,vagasferguson
FergBi20,FER399906,Bill Ferguson,LB,billferguson
FernRo20,FER461430,Ron Fernandes,DE,ronfernandes
FernMa20,FER492192,Manny Fernandez,DT,mannyfernandez
FernMe00,FER522954,Mervyn Fernandez,WR,mervynfernandez
FernEt00,00-0037394,Ethan Fernea,WR,ethanfernea
FerrVi00,FER553716,Vince Ferragamo,QB,vinceferragamo
FerrFr20,00-0005165,Frank Ferrara,DE,frankferrara
FerrRo20,FER646002,Ron Ferrari,LB,ronferrari
FerrBi20,00-0020353,Bill Ferrario,G,billferrario
FerrCl00,00-0035692,Clelin Ferrell,DE,clelinferrell
FerrEa00,FER676764,Earl Ferrell,RB,earlferrell
FerrBo00,FER707526,Bob Ferrell,RB,bobferrell
FerrDi00,00-0023056,Diamond Ferri,RB,diamondferri
FersPa20,FER799812,Paul Fersen,OT,paulfersen
FestHo20,FES415291,Howard Fest,OT,howardfest
FfreMa00,00-0035883,Maurice Ffrench,WR,mauriceffrench
FialJo20,00-0005176,John Fiala,LB,johnfiala
FiamTo00,00-0027093,Tony Fiammetta,FB,tonyfiammetta
FichBr20,FIC610185,Brad Fichtel,C,bradfichtel
FickSa00,00-0033138,Sam Ficken,K,samficken
FidoTh00,00-0040225,Thomas Fidone II,TE,thomasfidone
FiedJa00,00-0005180,Jay Fiedler,QB,jayfiedler
FiedC.00,00-0031302,C.J. Fiedorowicz,TE,cjfiedorowicz
FielAm20,FIE115782,Amod Field,WR,amodfield
FielDo20,FIE191673,Doak Field,LB,doakfield
FielDo21,FIE255564,Don Fielder,DE,donfielder
FielAn20,00-0005186,Anthony Fieldings,LB,anthonyfieldings
FielAa20,00-0019425,Aaron Fields,DE,aaronfields
FielJi20,FIE319455,Jitter Fields,DB,jitterfields
FielAn21,FIE383346,Angelo Fields,OT,angelofields
FielAn22,FIE447237,Anthony Fields,DB,anthonyfields
FielBr20,00-0025612,Brandon Fields,P,brandonfields
FielCa00,00-0031161,Carlos Fields,LB,carlosfields
FielDa02,00-0037535,DaMarcus Fields,DB,damarcusfields
FielEd20,FIE511128,Edgar Fields,DT,edgarfields
FielFl20,00-0005194,Floyd Fields,S,floydfields
FielGr20,FIE638910,Greg Fields,DE,gregfields
FielJa20,00-0005197,Jaime Fields,LB,jaimefields
FielJe20,00-0005199,Jeff Fields,NT,jefffields
FielJo00,FIE766692,Joe Fields,C,joefields
FielJu00,00-0036945,Justin Fields,QB,justinfields
FielMa99,00-0005202,Mark Fields,OLB,markfields
FielMa01,00-0035155,Mark Fields,CB,markfields
FielRo20,00-0023571,Ronald Fields,DT,ronaldfields
FielSc20,00-0005205,Scott Fields,LB,scottfields
FielMa00,00-0041042,Malachi Fields,WR,malachifields
FielTo00,00-0036634,Tony Fields II,LB,tonyfields
FifeBi20,FIF553722,Bill Fifer,OT,billfifer
FifiSt99,00-0023917,Steve Fifita,DT,stevefifita
FigaCe20,00-0005209,Cedric Figaro,LB,cedricfigaro
FiguDe20,00-0005210,Deon Figures,CB,deonfigures
FiguYa00,00-0025461,Yamon Figurs,WR,yamonfigurs
FikeDa20,00-0005211,Dan Fike,G,danfike
FiliBo00,00-0031227,Bojay Filimoeatu,LB,bojayfilimoeatu
FiliFi20,00-0020976,Filip Filipovic,P,filipfilipovic
FinaJo20,00-0005217,John Fina,OT,johnfina
FinaTe00,00-0029655,Tevita Finau,DT,tevitafinau
FincSh00,00-0034659,Sharif Finch,LB,shariffinch
FincSt20,FIN177981,Steve Finch,WR,stevefinch
FincAl20,00-0023517,Alfred Fincher,LB,alfredfincher
FineDe00,00-0026272,Derek Fine,TE,derekfine
FinkCh01,00-0035803,Chris Finke,WR,chrisfinke
FinkMi21,00-0005227,Matt Finkes,LB,mattfinkes
FinlAJ00,00-0038866,AJ Finley,SAF,ajfinley
FinlCl20,00-0020595,Clint Finley,DB,clintfinley
FinlJa00,00-0028184,Jay Finley,RB,jayfinley
FinlJe00,00-0026231,Jermichael Finley,TE,jermichaelfinley
FinlRy00,00-0035652,Ryan Finley,QB,ryanfinley
FinnJi00,00-0005229,Jim Finn,FB,jimfinn
FinnCo20,00-0024429,Cortland Finnegan,DB,cortlandfinnegan
FinnBr00,00-0005231,Brian Finneran,WR,brianfinneran
FinnB.01,00-0031779,B.J. Finney,G,bjfinney
FinnRo20,FIN652597,Roger Finnie,OT,rogerfinnie
FinzDa20,FIN771251,Dave Finzer,P,davefinzer
FiorDa20,00-0005234,Dave Fiore,G,davefiore
FirkAn00,00-0033455,Anthony Firkser,TE,anthonyfirkser
FiscMa20,00-0005236,Mark Fischer,C,markfischer
FiscPa00,FIS079102,Pat Fischer,CB,patfischer
FishJo20,00-0005238,Joe Fishback,DB,joefishback
FishAi00,00-0041449,Aiden Fisher,LB,aidenfisher
FishTo00,00-0020964,Tony Fisher,RB,tonyfisher
FishBl00,00-0039857,Blake Fisher,OT,blakefisher
FishBr20,00-0005243,Bryce Fisher,DE,brycefisher
FishCh20,00-0005244,Charles Fisher,CB,charlesfisher
FishEd20,FIS276857,Ed Fisher,G,edfisher
FishEr00,00-0030584,Eric Fisher,OT,ericfisher
FishJa00,00-0032196,Jake Fisher,OT,jakefisher
FishMi20,FIS395510,Mike Fisher,WR,mikefisher
FishJe20,FIS435061,Jeff Fisher,DB,jefffisher
FishJo00,00-0038876,Joey Fisher,OT,joeyfisher
FishLe20,00-0021177,Levar Fisher,OLB,levarfisher
FishPa00,00-0036544,Paddy Fisher,LB,paddyfisher
FishBo00,FIS593265,Bob Fisher,TE,bobfisher
FishTr20,00-0021083,Travis Fisher,DB,travisfisher
FiskJa20,00-0005263,Jason Fisk,NT,jasonfisk
FiskTu00,00-0037654,Tucker Fisk,TE,tuckerfisk
FiskBr00,00-0039734,Braden Fiske,DT,bradenfiske
FittKy00,00-0034404,Kylie Fitts,LB,kyliefitts
FitzJa21,FIT778665,James FitzPatrick,OT,jamesfitzpatrick
FitzJo00,00-0037306,John FitzPatrick,TE,johnfitzpatrick
FitzBi00,00-0040914,Bishop Fitzgerald,SAF,bishopfitzgerald
FitzJa20,FIT155733,Jamie Fitzgerald,DB,jamiefitzgerald
FitzGr20,FIT311466,Greg Fitzgerald,DE,gregfitzgerald
FitzJo21,FIT363377,John Fitzgerald,C,johnfitzgerald
FitzKe20,FIT415288,Kevin Fitzgerald,TE,kevinfitzgerald
FitzLa00,00-0022921,Larry Fitzgerald,WR,larryfitzgerald
FitzMi20,FIT459699,Mickey Fitzgerald,RB,mickeyfitzgerald
FitzNi01,00-0035471,Nick Fitzgerald,QB,nickfitzgerald
FitzRy01,00-0040279,Ryan Fitzgerald,K,ryanfitzgerald
FitzKe99,00-0026651,Keith Fitzhugh,DB,keithfitzhugh
FitzSt20,FIT622932,Steve Fitzhugh,DB,stevefitzhugh
FitzSc00,FIT726754,Scott Fitzkee,WR,scottfitzkee
FitzDe00,00-0036627,Dez Fitzpatrick,WR,dezfitzpatrick
FitzMi00,00-0034789,Minkah Fitzpatrick,FS,minkahfitzpatrick
FitzRy00,00-0023682,Ryan Fitzpatrick,QB,ryanfitzpatrick
FitzCa00,00-0021525,Casey Fitzsimmons,TE,caseyfitzsimmons
FlacJo00,00-0026158,Joe Flacco,QB,joeflacco
FlagTe00,FLA051911,Terrence Flagler,RB,terrenceflagler
FlahHa20,FLA103822,Harry Flaherty,LB,harryflaherty
FlahTo20,FLA311466,Tom Flaherty,LB,tomflaherty
FlanEd00,FLA415288,Ed Flanagan,C,edflanagan
FlanMa00,00-0034101,Matt Flanagan,TE,mattflanagan
FlanMi00,00-0005293,Mike Flanagan,C,mikeflanagan
FlanJi21,00-0005296,Jim Flanigan,DT,jimflanigan
FlanJo20,00-0005298,John Flannery,G,johnflannery
FlanDe00,00-0035020,Demetrius Flannigan-Fowles,LB,demetriusflanniganfowles
FlaxJe00,00-0039706,Jeremy Flax,OT,jeremyflax
FlecP.20,00-0022578,P.J. Fleck,WR,pjfleck
FleeCo00,00-0029697,Coby Fleener,TE,cobyfleener
FlemCa00,00-0031067,Cameron Fleming,OT,cameronfleming
FlemCo20,00-0005307,Cory Fleming,WR,coryfleming
FlemDa00,00-0029292,Darius Fleming,LB,dariusfleming
FlemDo00,00-0040498,Dontae Fleming,WR,dontaefleming
FlemJa00,00-0029639,Jamell Fleming,CB,jamellfleming
FlemMa00,FLE296635,Marv Fleming,TE,marvfleming
FlemMa01,00-0033425,Reese Fleming,DB,reesefleming
FlemTr00,00-0022825,Troy Fleming,RB,troyfleming
FlemZe00,00-0019290,Zeron Flemister,TE,zeronflemister
FlemRo20,00-0020263,Ronald Flemons,DE,ronaldflemons
FletBr99,00-0027041,Bradley Fletcher,DB,bradleyfletcher
FletBr00,00-0021317,Bryan Fletcher,TE,bryanfletcher
FletCh20,FLE593270,Chris Fletcher,FS,chrisfletcher
FletDa00,00-0027237,Dane Fletcher,LB,danefletcher
FletDe20,00-0005318,Derrick Fletcher,OT,derrickfletcher
FletDo00,00-0029039,Donnie Fletcher,CB,donniefletcher
FletJa00,00-0028685,Jabari Fletcher,DL,jabarifletcher
FletJa20,00-0020460,Jamar Fletcher,DB,jamarfletcher
FletJo20,FLE652597,John Fletcher,G,johnfletcher
FletLo20,00-0005322,London Fletcher,ILB,londonfletcher
FletSi20,00-0005323,Simon Fletcher,DE,simonfletcher
FletTe00,00-0005324,Terrell Fletcher,RB,terrellfletcher
FletTh00,00-0036574,Thomas Fletcher,LS,thomasfletcher
FlicTo00,FLI207645,Tom Flick,QB,tomflick
FlinRy20,00-0022207,Ryan Flinn,P,ryanflinn
FlinJu20,FLI622935,Judson Flint,DB,judsonflint
FlonBr20,FLO079102,Brian Flones,LB,brianflones
FlorAn20,00-0005332,Anthony Florence,CB,anthonyflorence
FlorDr20,00-0021994,Drayton Florence,CB,draytonflorence
FlorJa00,00-0032632,Jacob Flores,C,jacobflores
FlorMi20,00-0005335,Mike Flores,DE,mikeflores
FlorLu00,00-0040617,Luke Floriea,WR,lukefloriea
FlotCo00,00-0037758,Cordale Flott,CB,cordaleflott
FlouRy00,00-0039410,Ryan Flournoy,WR,ryanflournoy
FlowBr99,00-0026175,Brandon Flowers,CB,brandonflowers
FlowDa00,00-0037395,Dallis Flowers,CB,dallisflowers
FlowDi00,00-0034225,Dimitri Flowers,RB,dimitriflowers
FlowEr00,00-0032259,Ereck Flowers,G,ereckflowers
FlowEr20,00-0019697,Erik Flowers,DE,erikflowers
FlowKe00,FLO395510,Kenny Flowers,RB,kennyflowers
FlowLa20,FLO435061,Larry Flowers,DB,larryflowers
FlowLe20,00-0005346,Lee Flowers,DB,leeflowers
FlowMa01,00-0038904,Malik Flowers,WR,malikflowers
FlowMa00,00-0031290,Marquis Flowers,LB,marquisflowers
FlowQu00,00-0034531,Quinton Flowers,RB,quintonflowers
FlowRi20,00-0020395,Richmond Flowers,WR,richmondflowers
FlowTr00,00-0031566,Trey Flowers,LB,treyflowers
FlowTr01,00-0034756,Tre Flowers,CB,treflowers
FlowZa00,00-0039064,Zay Flowers,WR,zayflowers
FloyAn20,00-0021487,Anthony Floyd,DB,anthonyfloyd
FloyCh00,00-0005348,Chris Floyd,FB,chrisfloyd
FloyEr20,00-0005349,Eric Floyd,G,ericfloyd
FloyGe20,FLO711918,George Floyd,CB,georgefloyd
FloyJo00,FLO751469,John Floyd,WR,johnfloyd
FloyLe00,00-0033072,Leonard Floyd,DE,leonardfloyd
FloyMa01,00-0005355,Malcolm Floyd,WR,malcolmfloyd
FloyMa00,00-0022414,Malcom Floyd,WR,malcomfloyd
FloyMa20,00-0020982,Marcus Floyd,CB,marcusfloyd
FloyMi00,00-0029638,Michael Floyd,WR,michaelfloyd
FloySh00,00-0030574,Sharrif Floyd,DT,sharriffloyd
FloyVi20,FLO791020,Victor Floyd,RB,victorfloyd
FloyWi00,00-0005361,William Floyd,FB,williamfloyd
FlueAn99,00-0026227,Andre Fluellen,DT,andrefluellen
FlueDa00,00-0030711,David Fluellen,RB,davidfluellen
FlueTr00,00-0039959,Tra Fluellen,SAF,trafluellen
FlukDJ00,00-0030505,D.J. Fluker,G,djfluker
FlutDa00,FLU276861,Darren Flutie,WR,darrenflutie
FlutDo00,00-0005363,Doug Flutie,QB,dougflutie
FlynJP00,00-0033310,JP Flynn,G,jpflynn
FlynMa00,00-0026349,Matt Flynn,QB,mattflynn
FlynMi20,00-0005366,Mike Flynn,C,mikeflynn
FlynTo20,FLY664464,Tom Flynn,DB,tomflynn
FlytMa20,00-0005368,Mark Flythe,DE,markflythe
FoelKe00,00-0039599,Kevin Foelsch,TE,kevinfoelsch
FoerMa00,00-0040349,Marshall Foerner,OT,marshallfoerner
FoggKe00,00-0031419,Kevin Fogg,DB,kevinfogg
FoggFr20,00-0005371,Fred Foggie,DB,fredfoggie
FoglDe20,00-0005374,DeShawn Fogle,LB,deshawnfogle
FokoMo99,00-0026951,Moise Fokou,LB,moisefokou
FolaSp20,00-0005377,Spencer Folau,G,spencerfolau
FoleNi00,00-0029567,Nick Foles,QB,nickfoles
FoleDa00,FOL063891,Dave Foley,OT,davefoley
FoleGl00,00-0005379,Glenn Foley,QB,glennfoley
FoleSt20,FOL191673,Steve Foley,DB,stevefoley
FoleSt21,00-0005384,Steve Foley,LB,stevefoley
FoleTi00,FOL255564,Tim Foley,S,timfoley
FoleTi20,FOL319455,Tim Foley,OT,timfoley
FolkNi20,00-0025565,Nick Folk,K,nickfolk
FolkBr00,00-0029168,Brian Folkerts,C,brianfolkerts
FollZa99,00-0027152,Zack Follett,OLB,zackfollett
FolmBr20,FOL575019,Brendan Folmar,QB,brendanfolmar
FolsJ.99,00-0027142,J.D. Folsom,LB,jdfolsom
FolsSt00,FOL638910,Steve Folsom,TE,stevefolsom
FolsJa20,00-0005392,James Folston,LB,jamesfolston
FonoFo00,00-0030766,Fou Fonoti,OT,foufonoti
FonoTo20,00-0021168,Toniu Fonoti,G,toniufonoti
FontAl20,00-0005395,Albert Fontenot,DE,albertfontenot
FontCh00,00-0005396,Chris Fontenot,TE,chrisfontenot
FontHe00,FON207645,Herman Fontenot,RB,hermanfontenot
FontJe20,00-0005399,Jerry Fontenot,C,jerryfontenot
FontTh20,00-0023280,Therrian Fontenot,DB,therrianfontenot
FontWi99,00-0026352,Wilrey Fontenot,CB,wilreyfontenot
FootCh20,00-0005402,Chris Foote,C,chrisfoote
FootLa20,00-0021246,Larry Foote,MLB,larryfoote
FootDa20,00-0005403,Dan Footman,DE,danfootman
ForbKa00,00-0028787,Kai Forbath,K,kaiforbath
ForbDr00,00-0034991,Drew Forbes,OT,drewforbes
ForbEm00,00-0039151,Emmanuel Forbes,CB,emmanuelforbes
ForbMa20,00-0005405,Marlon Forbes,DB,marlonforbes
FordBr20,00-0005409,Brad Ford,DB,bradford
FordCa00,00-0021968,Carl Ford,WR,carlford
FordCh20,FOR075507,Charlie Ford,CB,charlieford
FordCh21,FOR100676,Chris Ford,WR,chrisford
FordCo00,00-0035238,Cody Ford,OT,codyford
fordxcol01,00-0005412,Cole Ford,K,coleford
FordDa20,00-0005413,Darryl Ford,LB,darrylford
FordDe00,00-0031297,Dee Ford,DE,deeford
FordDo00,00-0033747,Dontez Ford,WR,dontezford
FordFr00,00-0005415,Fred Ford,DB,fredford
FordHe21,00-0005417,Henry Ford,DT,henryford
FordIs00,00-0033471,Isaiah Ford,WR,isaiahford
FordJa99,00-0025591,Jacob Ford,DE,jacobford
FordJa01,00-0027709,Jacoby Ford,WR,jacobyford
FordJa02,00-0039388,Jaylan Ford,LB,jaylanford
FordJe00,00-0037267,Jerome Ford,RB,jeromeford
FordJo20,FOR251690,John Ford,WR,johnford
FordRu00,00-0033792,Rudy Ford,FS,rudyford
FordJo00,00-0037094,Jonathan Ford,DT,jonathanford
FordCh00,00-0029432,Chase Ford,TE,chaseford
FordBe00,FOR264274,Bernard Ford,WR,bernardford
FordPo00,00-0034234,Poona Ford,DT,poonaford
FordKe00,00-0034509,Keith Ford,RB,keithford
FordMi00,00-0030134,Michael Ford,RB,michaelford
FordMi01,00-0034639,Mike Ford,DB,mikeford
FordMi02,FOR290028,Mike Ford,QB,mikeford
FordMo20,FOR302028,Moses Ford,TE,mosesford
FordNi00,00-0037232,Nick Ford,G,nickford
FordTr02,00-0040434,Trace Ford,LB,traceford
FordTr00,00-0026815,Trevor Ford,DB,trevorford
FordBr00,00-0038477,Bryce Ford-Wheaton,WR,brycefordwheaton
FordBr21,00-0005431,Brian Forde,LB,brianforde
FordTo20,00-0005432,Todd Fordham,OT,toddfordham
ForeDO00,00-0033925,D'Onta Foreman,RB,dontaforeman
ForeJa20,00-0005434,Jay Foreman,LB,jayforeman
ForeJe00,00-0039536,Jeff Foreman,WR,jeffforeman
ForeCh00,FOR402704,Chuck Foreman,RB,chuckforeman
FornLi00,00-0038223,Liam Fornadel,G,liamfornadel
FornKy20,00-0020262,Kynan Forney,G,kynanforney
FornPh20,FOR478211,Phil Forney,LB,philforney
ForrDa00,00-0036638,Darrick Forrest,SAF,darrickforrest
ForrJo00,00-0033113,Josh Forrest,LB,joshforrest
ForrTo20,FOR503380,Tom Forrest,G,tomforrest
ForrMi00,00-0036692,Miller Forristall,TE,millerforristall
ForsFr20,FOR528549,Fred Forsberg,MLB,fredforsberg
ForsJu00,00-0026373,Justin Forsett,RB,justinforsett
ForsBr00,00-0021938,Brock Forsey,RB,brockforsey
ForsMa00,00-0029240,Marcus Forston,DT,marcusforston
ForsAl00,00-0038649,Alex Forsyth,C,alexforsyth
ForsSt00,00-0036653,Stone Forsythe,OT,stoneforsythe
FortAu00,00-0034932,Austin Fort,TE,austinfort
FortL.00,00-0028932,L.J. Fort,LB,ljfort
FortIk00,FOR629225,Ike Forte,RB,ikeforte
FortMa00,00-0026184,Matt Forte,RB,mattforte
FortRo20,00-0005446,Roman Fortin,OT,romanfortin
FortLu01,00-0037814,Luke Fortner,C,lukefortner
FortJo01,00-0035547,Joseph Fortson,TE,josephfortson
FortKh00,00-0031240,Khairi Fortt,OLB,khairifortt
FortEl20,00-0005451,Elliott Fortune,DT,elliottfortune
FortHo20,FOR780239,Hosea Fortune,WR,hoseafortune
FoscJo00,00-0022484,J.P. Foschi,TE,jpfoschi
FoskIs00,00-0039143,Isaiah Foskey,DE,isaiahfoskey
FostAr00,00-0026796,Arian Foster,RB,arianfoster
FostBa00,00-0005452,Barry Foster,RB,barryfoster
FostBr00,00-0027111,Brooks Foster,WR,brooksfoster
FostD.01,00-0032577,D.J. Foster,RB,djfoster
FostDe00,00-0021164,DeShaun Foster,RB,deshaunfoster
FostDe20,FOS177981,Derrick Foster,RB,derrickfoster
FostDo01,00-0030935,Donte Foster,WR,dontefoster
FostEd00,FOS237308,Eddie Foster,WR,eddiefoster
FostEr20,00-0025991,Eric Foster,DT,ericfoster
FostGe20,00-0022074,George Foster,OT,georgefoster
FostGl00,00-0030215,Glenn Foster,DE,glennfoster
FostJa00,00-0029026,Jason Foster,G,jasonfoster
FostJa01,00-0039742,Javon Foster,OT,javonfoster
FostJe20,FOS474616,Jerome Foster,NT,jeromefoster
FostLa00,00-0019231,Larry Foster,WR,larryfoster
FostMa00,00-0028022,Mason Foster,ILB,masonfoster
FostMo00,00-0040621,Montorie Foster Jr,WR,montoriefoster
FostRa21,00-0026561,Ramon Foster,G,ramonfoster
FostRe20,00-0024533,Renardo Foster,OT,renardofoster
FostRe00,00-0033887,Reuben Foster,OLB,reubenfoster
FostRo01,00-0034510,Robert Foster,WR,robertfoster
FostRo20,FOS652597,Ron Foster,DB,ronfoster
FostRo00,00-0005467,Roy Foster,G,royfoster
FostWi20,FOS771251,Will Foster,LB,willfoster
FothCo00,00-0037506,Cole Fotheringham,TE,colefotheringham
FotuLe00,00-0036371,Leki Fotu,DT,lekifotu
FoucDa00,00-0031197,David Foucault,OT,davidfoucault
FoulEl20,FOU138430,Elbert Foules,DB,elbertfoules
FounDa00,00-0034395,Daurice Fountain,WR,dauricefountain
FounMa00,00-0026475,Maurice Fountain,DE,mauricefountain
FounJa20,00-0005470,Jamal Fountaine,DE,jamalfountaine
FourJo00,FOU276860,John Fourcade,QB,johnfourcade
FourKe20,FOU415290,Keith Fourcade,LB,keithfourcade
FourLe00,00-0033856,Leonard Fournette,RB,leonardfournette
FoutDa00,FOU692150,Dan Fouts,QB,danfouts
FowlAm20,FOW075507,Amos Fowler,C,amosfowler
FowlBe00,00-0030670,Bennie Fowler,WR,benniefowler
FowlBo20,FOW151014,Bobby Fowler,TE,bobbyfowler
FowlDa20,FOW377535,Dan Fowler,G,danfowler
FowlDa00,00-0032052,Dante Fowler Jr.,DE,dantefowler
FowlEr20,00-0024840,Eric Fowler,WR,ericfowler
FowlJa00,00-0032130,Jalston Fowler,RB,jalstonfowler
FowlMe20,00-0021201,Melvin Fowler,C,melvinfowler
FowlRy20,00-0022932,Ryan Fowler,LB,ryanfowler
FowlTo00,FOW604056,Todd Fowler,FB,toddfowler
FowlDe20,FOW755070,Dennis Fowlkes,LB,dennisfowlkes
FoxxCh20,FOX118654,Chas Fox,WR,chasfox
FoxxDa00,00-0030912,Dan Fox,LB,danfox
FoxxDu20,00-0023515,Dustin Fox,DB,dustinfox
FoxxSc20,FOX154249,Scott Fox,LB,scottfox
FoxxJa20,00-0027728,Jason Fox,OT,jasonfox
FoxxJa01,00-0035156,Jack Fox,P,jackfox
FoxxKe20,00-0022697,Keyaron Fox,LB,keyaronfox
FoxxMi20,00-0005489,Mike Fox,NT,mikefox
FoxxMo00,00-0032671,Morgan Fox,DE,morganfox
FoxxTi00,FOX711924,Tim Fox,DB,timfox
FoxxTo01,00-0039537,Tomari Fox,DL,tomarifox
FoxxTo00,00-0037447,Tomon Fox,LB,tomonfox
FoxxVe20,00-0020824,Vernon Fox,DB,vernonfox
FoxwDo20,00-0023532,Domonique Foxworth,DB,domoniquefoxworth
FoxxDe00,00-0032174,Deshon Foxx,WR,deshonfoxx
FoxxDi20,00-0005494,Dion Foxx,LB,dionfoxx
FrabMi00,00-0036943,Mitchell Fraboni,LS,mitchellfraboni
FragRe00,00-0030122,Reid Fragel,OT,reidfragel
FraiTo20,FRA026366,Todd Frain,TE,toddfrain
FralHa20,00-0019133,Hank Fraley,C,hankfraley
FralBi00,00-0005498,Bill Fralic,G,billfralic
FramEr99,00-0025552,Eric Frampton,S,ericframpton
FranDa00,00-0030779,Dan France,OT,danfrance
FranDo00,FRA052732,Doug France,OT,dougfrance
franctod01,00-0020677,Todd France,K,toddfrance
FranCh00,00-0023889,Chris Francies,WR,chrisfrancies
FranCo99,00-0027128,Coye Francies,DB,coyefrancies
FranA.00,00-0029972,A.J. Francis,DT,ajfrancis
FranCa20,00-0022861,Carlos Francis,WR,carlosfrancis
FranJa03,00-0037464,Jacobi Francis,DB,jacobifrancis
