player_id,player_display_name,season,games,targets,tpg,team_first,team_last_prev,has_prior,team_change,qb_change_same_team,any_change
00-0031549,Nelson Agholor,2022,14,53,3.7857142857142856,NE,NE,True,0.0,0.0,0.0
00-0031588,Stefon Diggs,2022,16,154,9.625,BUF,BUF,True,0.0,0.0,0.0
00-0031763,DeAndre Carter,2022,17,65,3.823529411764706,LAC,WAS,True,1.0,0.0,1.0
00-0031941,Jamison Crowder,2022,4,13,3.25,BUF,NYJ,True,1.0,0.0,1.0
00-0032200,Ty Montgomery,2022,1,4,4.0,NE,NO,True,1.0,0.0,1.0
00-0032211,Tyler Lockett,2022,16,117,7.3125,SEA,SEA,True,0.0,1.0,1.0
00-0032385,Sterling Shepard,2022,3,24,8.0,NYG,NYG,True,0.0,0.0,0.0
00-0032398,Chris Moore,2022,15,74,4.933333333333334,HOU,HOU,True,0.0,0.0,0.0
00-0032464,Kalif Raymond,2022,17,64,3.764705882352941,DET,DET,True,0.0,0.0,0.0
00-0032688,Robbie Chosen,2022,12,44,3.6666666666666665,CAR,CAR,True,0.0,1.0,1.0
00-0032765,Michael Thomas,2022,3,22,7.333333333333333,NO,,False,,,
00-0032775,Demarcus Robinson,2022,16,75,4.6875,BAL,KC,True,1.0,0.0,1.0
00-0032951,Laquon Treadwell,2022,3,10,3.3333333333333335,SEA,JAX,True,1.0,0.0,1.0
00-0033009,Tyler Boyd,2022,16,82,5.125,CIN,CIN,True,0.0,0.0,0.0
00-0033040,Tyreek Hill,2022,17,170,10.0,MIA,KC,True,1.0,0.0,1.0
00-0033282,Curtis Samuel,2022,17,92,5.411764705882353,WAS,WAS,True,0.0,1.0,1.0
00-0033307,Kendrick Bourne,2022,16,48,3.0,NE,NE,True,0.0,0.0,0.0
00-0033466,Isaiah McKenzie,2022,15,65,4.333333333333333,BUF,BUF,True,0.0,0.0,0.0
00-0033536,Mike Williams,2022,13,93,7.153846153846154,LAC,LAC,True,0.0,0.0,0.0
00-0033555,Mack Hollins,2022,17,94,5.529411764705882,LV,MIA,True,1.0,0.0,1.0
00-0033591,Noah Brown,2022,16,74,4.625,DAL,DAL,True,0.0,0.0,0.0
00-0033857,JuJu Smith-Schuster,2022,16,101,6.3125,KC,PIT,True,1.0,0.0,1.0
00-0033871,Corey Davis,2022,13,64,4.923076923076923,NYJ,NYJ,True,0.0,0.0,0.0
00-0033891,Zay Jones,2022,16,121,7.5625,JAX,LV,True,1.0,0.0,1.0
00-0033908,Cooper Kupp,2022,9,98,10.88888888888889,LA,LA,True,0.0,0.0,0.0
00-0033921,Chris Godwin Jr.,2022,15,142,9.466666666666667,TB,TB,True,0.0,0.0,0.0
00-0033943,Josh Reynolds,2022,12,59,4.916666666666667,DET,DET,True,0.0,0.0,0.0
00-0034272,Marquez Valdes-Scantling,2022,17,81,4.764705882352941,KC,GB,True,1.0,0.0,1.0
00-0034286,Richie James,2022,16,70,4.375,NYG,,False,,,
00-0034348,Courtland Sutton,2022,15,109,7.266666666666667,DEN,DEN,True,0.0,1.0,1.0
00-0034411,Russell Gage,2022,13,70,5.384615384615385,TB,ATL,True,1.0,0.0,1.0
00-0034487,Trent Sherfield,2022,16,51,3.1875,MIA,SF,True,1.0,0.0,1.0
00-0034521,Allen Lazard,2022,15,100,6.666666666666667,GB,GB,True,0.0,0.0,0.0
00-0034764,Michael Gallup,2022,14,74,5.285714285714286,DAL,DAL,True,0.0,0.0,0.0
00-0034775,Christian Kirk,2022,17,133,7.823529411764706,JAX,ARI,True,1.0,0.0,1.0
00-0034777,DJ Chark,2022,11,52,4.7272727272727275,DET,JAX,True,1.0,0.0,1.0
00-0034827,DJ Moore,2022,17,118,6.9411764705882355,CAR,CAR,True,0.0,1.0,1.0
00-0034960,Jakobi Meyers,2022,14,96,6.857142857142857,NE,NE,True,0.0,0.0,0.0
00-0034983,Hunter Renfrow,2022,10,50,5.0,LV,LV,True,0.0,0.0,0.0
00-0035140,Mecole Hardman,2022,8,34,4.25,KC,KC,True,0.0,0.0,0.0
00-0035208,Olamide Zaccheaus,2022,16,61,3.8125,ATL,ATL,True,0.0,1.0,1.0
00-0035216,Diontae Johnson,2022,17,147,8.647058823529411,PIT,PIT,True,0.0,1.0,1.0
00-0035298,Scott Miller,2022,12,40,3.3333333333333335,TB,TB,True,0.0,0.0,0.0
00-0035500,Greg Dortch,2022,16,64,4.0,ARI,ARI,True,0.0,0.0,0.0
00-0035535,Darius Slayton,2022,13,71,5.461538461538462,NYG,NYG,True,0.0,0.0,0.0
00-0035544,Tom Kennedy,2022,5,15,3.0,DET,DET,True,0.0,0.0,0.0
00-0035621,Nsimba Webster,2022,1,3,3.0,CHI,CHI,True,0.0,0.0,0.0
00-0035639,Parris Campbell,2022,17,91,5.352941176470588,IND,IND,True,0.0,1.0,1.0
00-0035640,DK Metcalf,2022,17,141,8.294117647058824,SEA,SEA,True,0.0,1.0,1.0
00-0035659,Terry McLaurin,2022,17,120,7.0588235294117645,WAS,WAS,True,0.0,1.0,1.0
00-0035662,Marquise Brown,2022,12,107,8.916666666666666,ARI,BAL,True,1.0,0.0,1.0
00-0035676,A.J. Brown,2022,17,145,8.529411764705882,PHI,TEN,True,1.0,0.0,1.0
00-0035719,Deebo Samuel Sr.,2022,13,94,7.230769230769231,SF,SF,True,0.0,0.0,0.0
00-0035864,Kendall Hinton,2022,11,33,3.0,DEN,DEN,True,0.0,1.0,1.0
00-0036165,Isaiah Hodgins,2022,9,48,5.333333333333333,BUF,,False,,,
00-0036182,Nick Westbrook-Ikhine,2022,16,50,3.125,TEN,TEN,True,0.0,0.0,0.0
00-0036196,Gabe Davis,2022,15,93,6.2,BUF,BUF,True,0.0,0.0,0.0
00-0036219,Marquez Callaway,2022,10,32,3.2,NO,NO,True,0.0,1.0,1.0
00-0036228,Dezmon Patmon,2022,1,6,6.0,IND,IND,True,0.0,1.0,1.0
00-0036233,Donovan Peoples-Jones,2022,17,96,5.647058823529412,CLE,CLE,True,0.0,1.0,1.0
00-0036252,Michael Pittman,2022,16,141,8.8125,IND,IND,True,0.0,1.0,1.0
00-0036259,Jauan Jennings,2022,16,56,3.5,SF,SF,True,0.0,0.0,0.0
00-0036261,Brandon Aiyuk,2022,17,114,6.705882352941177,SF,SF,True,0.0,0.0,0.0
00-0036271,Quez Watkins,2022,17,51,3.0,PHI,PHI,True,0.0,0.0,0.0
00-0036309,Darnell Mooney,2022,11,61,5.545454545454546,CHI,CHI,True,0.0,0.0,0.0
00-0036322,Justin Jefferson,2022,17,184,10.823529411764707,MIN,MIN,True,0.0,0.0,0.0
00-0036326,Chase Claypool,2022,15,79,5.266666666666667,PIT,PIT,True,0.0,1.0,1.0
00-0036331,Devin Duvernay,2022,14,49,3.5,BAL,BAL,True,0.0,0.0,0.0
00-0036345,K.J. Osborn,2022,17,90,5.294117647058823,MIN,MIN,True,0.0,0.0,0.0
00-0036358,CeeDee Lamb,2022,17,156,9.176470588235293,DAL,DAL,True,0.0,0.0,0.0
00-0036407,Jerry Jeudy,2022,15,100,6.666666666666667,DEN,DEN,True,0.0,1.0,1.0
00-0036410,Tee Higgins,2022,14,109,7.785714285714286,CIN,CIN,True,0.0,0.0,0.0
00-0036415,Van Jefferson,2022,10,44,4.4,LA,LA,True,0.0,0.0,0.0
00-0036550,Rashod Bateman,2022,6,28,4.666666666666667,BAL,BAL,True,0.0,0.0,0.0
00-0036554,Nico Collins,2022,10,66,6.6,HOU,HOU,True,0.0,0.0,0.0
00-0036613,Jaylen Waddle,2022,17,117,6.882352941176471,MIA,MIA,True,0.0,0.0,0.0
00-0036862,Ben Skowronek,2022,14,61,4.357142857142857,LA,LA,True,0.0,0.0,0.0
00-0036900,Ja'Marr Chase,2022,12,134,11.166666666666666,CIN,CIN,True,0.0,0.0,0.0
00-0036912,DeVonta Smith,2022,17,136,8.0,PHI,PHI,True,0.0,0.0,0.0
00-0036936,Rondale Moore,2022,8,56,7.0,ARI,ARI,True,0.0,0.0,0.0
00-0036955,Terrace Marshall Jr.,2022,13,47,3.6153846153846154,CAR,CAR,True,0.0,1.0,1.0
00-0036963,Amon-Ra St. Brown,2022,16,146,9.125,DET,DET,True,0.0,0.0,0.0
00-0036980,Elijah Moore,2022,14,65,4.642857142857143,NYJ,NYJ,True,0.0,0.0,0.0
00-0036988,Josh Palmer,2022,16,107,6.6875,LAC,LAC,True,0.0,0.0,0.0
00-0037238,Drake London,2022,17,117,6.882352941176471,ATL,,False,,,
00-0037239,Chris Olave,2022,15,119,7.933333333333334,NO,,False,,,
00-0037247,George Pickens,2022,17,84,4.9411764705882355,PIT,,False,,,
00-0037273,Kyle Philips,2022,4,13,3.25,TEN,,False,,,
00-0037570,Dennis Houston,2022,2,6,3.0,DAL,,False,,,
00-0037664,Alec Pierce,2022,16,78,4.875,IND,,False,,,
00-0037740,Garrett Wilson,2022,17,147,8.647058823529411,NYJ,,False,,,
00-0037741,Jahan Dotson,2022,12,61,5.083333333333333,WAS,,False,,,
00-0037742,Treylon Burks,2022,11,54,4.909090909090909,TEN,,False,,,
00-0037816,Romeo Doubs,2022,13,67,5.153846153846154,GB,,False,,,
00-0038104,Tyquan Thornton,2022,12,45,3.75,NE,,False,,,
00-0038117,Wan'Dale Robinson,2022,6,31,5.166666666666667,NYG,,False,,,
00-0038124,Christian Watson,2022,14,66,4.714285714285714,GB,,False,,,
00-0030035,Adam Thielen,2023,17,137,8.058823529411764,CAR,MIN,True,1.0,0.0,1.0
00-0030279,Keenan Allen,2023,13,150,11.538461538461538,LAC,LAC,True,0.0,0.0,0.0
00-0030431,Robert Woods,2023,14,75,5.357142857142857,HOU,TEN,True,1.0,0.0,1.0
00-0030564,DeAndre Hopkins,2023,17,137,8.058823529411764,TEN,ARI,True,1.0,0.0,1.0
00-0031235,Odell Beckham Jr.,2023,14,64,4.571428571428571,BAL,,False,,,
00-0031236,Brandin Cooks,2023,16,81,5.0625,DAL,HOU,True,1.0,0.0,1.0
00-0031381,Davante Adams,2023,17,175,10.294117647058824,LV,LV,True,0.0,1.0,1.0
00-0031408,Mike Evans,2023,17,136,8.0,TB,TB,True,0.0,1.0,1.0
00-0031428,Allen Robinson,2023,15,49,3.2666666666666666,PIT,LA,True,1.0,0.0,1.0
00-0031544,Amari Cooper,2023,15,128,8.533333333333333,CLE,CLE,True,0.0,1.0,1.0
00-0031547,DeVante Parker,2023,13,55,4.230769230769231,NE,NE,True,0.0,0.0,0.0
00-0031588,Stefon Diggs,2023,17,160,9.411764705882353,BUF,BUF,True,0.0,0.0,0.0
00-0032128,Chris Conley,2023,1,6,6.0,SF,TEN,True,1.0,0.0,1.0
00-0032211,Tyler Lockett,2023,17,122,7.176470588235294,SEA,SEA,True,0.0,0.0,0.0
00-0032543,Alex Erickson,2023,8,29,3.625,LAC,WAS,True,1.0,0.0,1.0
00-0032765,Michael Thomas,2023,10,64,6.4,NO,NO,True,0.0,1.0,1.0
00-0032775,Demarcus Robinson,2023,8,39,4.875,LA,BAL,True,1.0,0.0,1.0
00-0033009,Tyler Boyd,2023,17,98,5.764705882352941,CIN,CIN,True,0.0,0.0,0.0
00-0033040,Tyreek Hill,2023,16,171,10.6875,MIA,MIA,True,0.0,0.0,0.0
00-0033282,Curtis Samuel,2023,16,91,5.6875,WAS,WAS,True,0.0,1.0,1.0
00-0033307,Kendrick Bourne,2023,8,55,6.875,NE,NE,True,0.0,0.0,0.0
00-0033536,Mike Williams,2023,3,26,8.666666666666666,LAC,LAC,True,0.0,0.0,0.0
00-0033591,Noah Brown,2023,10,55,5.5,HOU,DAL,True,1.0,0.0,1.0
00-0033857,JuJu Smith-Schuster,2023,11,47,4.2727272727272725,NE,KC,True,1.0,0.0,1.0
00-0033891,Zay Jones,2023,9,64,7.111111111111111,JAX,JAX,True,0.0,0.0,0.0
00-0033908,Cooper Kupp,2023,12,95,7.916666666666667,LA,LA,True,0.0,0.0,0.0
00-0033921,Chris Godwin Jr.,2023,17,130,7.647058823529412,TB,TB,True,0.0,1.0,1.0
00-0033943,Josh Reynolds,2023,16,64,4.0,DET,DET,True,0.0,0.0,0.0
00-0034348,Courtland Sutton,2023,16,90,5.625,DEN,DEN,True,0.0,0.0,0.0
00-0034386,Justin Watson,2023,15,53,3.533333333333333,KC,KC,True,0.0,0.0,0.0
00-0034418,Cedrick Wilson Jr.,2023,11,38,3.4545454545454546,MIA,MIA,True,0.0,0.0,0.0
00-0034521,Allen Lazard,2023,14,49,3.5,NYJ,GB,True,1.0,0.0,1.0
00-0034764,Michael Gallup,2023,16,57,3.5625,DAL,DAL,True,0.0,0.0,0.0
00-0034775,Christian Kirk,2023,12,85,7.083333333333333,JAX,JAX,True,0.0,0.0,0.0
00-0034777,DJ Chark,2023,14,66,4.714285714285714,CAR,DET,True,1.0,0.0,1.0
00-0034827,DJ Moore,2023,17,136,8.0,CHI,CAR,True,1.0,0.0,1.0
00-0034837,Calvin Ridley,2023,17,136,8.0,JAX,,False,,,
00-0034960,Jakobi Meyers,2023,16,106,6.625,LV,NE,True,1.0,0.0,1.0
00-0035045,D.J. Montgomery,2023,2,8,4.0,IND,,False,,,
00-0035120,Keelan Doss,2023,2,13,6.5,LAC,,False,,,
00-0035140,Mecole Hardman,2023,7,24,3.4285714285714284,NYJ,KC,True,1.0,0.0,1.0
00-0035216,Diontae Johnson,2023,13,87,6.6923076923076925,PIT,PIT,True,0.0,0.0,0.0
00-0035414,Jalen Guyton,2023,7,21,3.0,LAC,LAC,True,0.0,0.0,0.0
00-0035535,Darius Slayton,2023,17,79,4.647058823529412,NYG,NYG,True,0.0,1.0,1.0
00-0035640,DK Metcalf,2023,16,119,7.4375,SEA,SEA,True,0.0,0.0,0.0
00-0035659,Terry McLaurin,2023,17,132,7.764705882352941,WAS,WAS,True,0.0,1.0,1.0
00-0035662,Marquise Brown,2023,13,101,7.769230769230769,ARI,ARI,True,0.0,0.0,0.0
00-0035676,A.J. Brown,2023,17,158,9.294117647058824,PHI,PHI,True,0.0,0.0,0.0
00-0035719,Deebo Samuel Sr.,2023,15,89,5.933333333333334,SF,SF,True,0.0,1.0,1.0
00-0036182,Nick Westbrook-Ikhine,2023,13,45,3.4615384615384617,TEN,TEN,True,0.0,1.0,1.0
00-0036196,Gabe Davis,2023,16,81,5.0625,BUF,BUF,True,0.0,0.0,0.0
00-0036252,Michael Pittman,2023,16,156,9.75,IND,IND,True,0.0,1.0,1.0
00-0036261,Brandon Aiyuk,2023,16,105,6.5625,SF,SF,True,0.0,1.0,1.0
00-0036271,Quez Watkins,2023,5,21,4.2,PHI,PHI,True,0.0,0.0,0.0
00-0036309,Darnell Mooney,2023,14,61,4.357142857142857,CHI,CHI,True,0.0,0.0,0.0
00-0036322,Justin Jefferson,2023,10,100,10.0,MIN,MIN,True,0.0,0.0,0.0
00-0036345,K.J. Osborn,2023,15,75,5.0,MIN,MIN,True,0.0,0.0,0.0
00-0036358,CeeDee Lamb,2023,17,181,10.647058823529411,DAL,DAL,True,0.0,0.0,0.0
00-0036407,Jerry Jeudy,2023,16,87,5.4375,DEN,DEN,True,0.0,0.0,0.0
00-0036410,Tee Higgins,2023,12,76,6.333333333333333,CIN,CIN,True,0.0,0.0,0.0
00-0036415,Van Jefferson,2023,14,43,3.0714285714285716,LA,LA,True,0.0,0.0,0.0
00-0036427,Tyler Johnson,2023,1,3,3.0,LA,,False,,,
00-0036550,Rashod Bateman,2023,15,56,3.7333333333333334,BAL,BAL,True,0.0,0.0,0.0
00-0036554,Nico Collins,2023,15,109,7.266666666666667,HOU,HOU,True,0.0,1.0,1.0
00-0036613,Jaylen Waddle,2023,14,104,7.428571428571429,MIA,MIA,True,0.0,0.0,0.0
00-0036849,Tutu Atwell,2023,14,67,4.785714285714286,LA,LA,True,0.0,0.0,0.0
00-0036900,Ja'Marr Chase,2023,16,145,9.0625,CIN,CIN,True,0.0,0.0,0.0
00-0036912,DeVonta Smith,2023,16,112,7.0,PHI,PHI,True,0.0,0.0,0.0
00-0036936,Rondale Moore,2023,17,62,3.6470588235294117,ARI,ARI,True,0.0,0.0,0.0
00-0036955,Terrace Marshall Jr.,2023,8,33,4.125,CAR,CAR,True,0.0,1.0,1.0
00-0036963,Amon-Ra St. Brown,2023,16,164,10.25,DET,DET,True,0.0,0.0,0.0
00-0036980,Elijah Moore,2023,16,104,6.5,CLE,NYJ,True,1.0,0.0,1.0
00-0036988,Josh Palmer,2023,10,61,6.1,LAC,LAC,True,0.0,0.0,0.0
00-0037238,Drake London,2023,16,110,6.875,ATL,ATL,True,0.0,1.0,1.0
00-0037239,Chris Olave,2023,16,138,8.625,NO,NO,True,0.0,1.0,1.0
00-0037240,Jameson Williams,2023,12,42,3.5,DET,DET,True,0.0,0.0,0.0
00-0037247,George Pickens,2023,17,106,6.235294117647059,PIT,PIT,True,0.0,0.0,0.0
00-0037382,Brandon Johnson,2023,10,30,3.0,DEN,DEN,True,0.0,0.0,0.0
00-0037545,Rashid Shaheed,2023,15,75,5.0,NO,NO,True,0.0,1.0,1.0
00-0037664,Alec Pierce,2023,17,65,3.823529411764706,IND,IND,True,0.0,1.0,1.0
00-0037740,Garrett Wilson,2023,17,168,9.882352941176471,NYJ,NYJ,True,0.0,0.0,0.0
00-0037741,Jahan Dotson,2023,17,83,4.882352941176471,WAS,WAS,True,0.0,1.0,1.0
00-0037742,Treylon Burks,2023,9,30,3.3333333333333335,TEN,TEN,True,0.0,1.0,1.0
00-0037816,Romeo Doubs,2023,17,96,5.647058823529412,GB,GB,True,0.0,1.0,1.0
00-0038117,Wan'Dale Robinson,2023,15,78,5.2,NYG,NYG,True,0.0,1.0,1.0
00-0038124,Christian Watson,2023,9,53,5.888888888888889,GB,GB,True,0.0,1.0,1.0
00-0038393,Dontayvion Wicks,2023,15,58,3.8666666666666667,GB,,False,,,
00-0038543,Jaxon Smith-Njigba,2023,17,93,5.470588235294118,SEA,,False,,,
00-0038544,Quentin Johnston,2023,17,67,3.9411764705882355,LAC,,False,,,
00-0038559,Michael Wilson,2023,13,58,4.461538461538462,ARI,,False,,,
00-0038621,DeMario Douglas,2023,14,79,5.642857142857143,NE,,False,,,
00-0038938,Jalin Hyatt,2023,13,40,3.076923076923077,NYG,,False,,,
00-0038977,Tank Dell,2023,10,75,7.5,HOU,,False,,,
00-0038979,Cedric Tillman,2023,11,44,4.0,CLE,,False,,,
00-0038994,Jordan Addison,2023,17,108,6.352941176470588,MIN,,False,,,
00-0038997,Josh Downs,2023,17,98,5.764705882352941,IND,,False,,,
00-0039052,Trey Palmer,2023,17,68,4.0,TB,,False,,,
00-0039062,Jonathan Mingo,2023,15,85,5.666666666666667,CAR,,False,,,
00-0039064,Zay Flowers,2023,16,108,6.75,BAL,,False,,,
00-0039067,Rashee Rice,2023,16,102,6.375,KC,,False,,,
00-0039075,Puka Nacua,2023,17,160,9.411764705882353,LA,,False,,,
00-0039146,Jayden Reed,2023,16,94,5.875,GB,,False,,,
00-0030035,Adam Thielen,2024,10,62,6.2,CAR,CAR,True,0.0,0.0,0.0
00-0030279,Keenan Allen,2024,15,121,8.066666666666666,CHI,LAC,True,1.0,0.0,1.0
00-0030564,DeAndre Hopkins,2024,16,80,5.0,TEN,TEN,True,0.0,0.0,0.0
00-0031236,Brandin Cooks,2024,10,54,5.4,DAL,DAL,True,0.0,1.0,1.0
00-0031381,Davante Adams,2024,14,141,10.071428571428571,LV,LV,True,0.0,1.0,1.0
00-0031408,Mike Evans,2024,14,110,7.857142857142857,TB,TB,True,0.0,0.0,0.0
00-0031544,Amari Cooper,2024,13,85,6.538461538461538,CLE,CLE,True,0.0,1.0,1.0
00-0031588,Stefon Diggs,2024,8,64,8.0,HOU,BUF,True,1.0,0.0,1.0
00-0032211,Tyler Lockett,2024,17,74,4.352941176470588,SEA,SEA,True,0.0,0.0,0.0
00-0032385,Sterling Shepard,2024,13,51,3.923076923076923,TB,NYG,True,1.0,0.0,1.0
00-0032688,Robbie Chosen,2024,1,4,4.0,MIA,MIA,True,0.0,0.0,0.0
00-0032775,Demarcus Robinson,2024,17,64,3.764705882352941,LA,LA,True,0.0,0.0,0.0
00-0033009,Tyler Boyd,2024,15,57,3.8,TEN,CIN,True,1.0,0.0,1.0
00-0033040,Tyreek Hill,2024,17,122,7.176470588235294,MIA,MIA,True,0.0,0.0,0.0
00-0033282,Curtis Samuel,2024,14,46,3.2857142857142856,BUF,WAS,True,1.0,0.0,1.0
00-0033307,Kendrick Bourne,2024,12,38,3.1666666666666665,NE,NE,True,0.0,1.0,1.0
00-0033589,David Moore,2024,15,57,3.8,CAR,TB,True,1.0,0.0,1.0
00-0033591,Noah Brown,2024,11,56,5.090909090909091,WAS,HOU,True,1.0,0.0,1.0
00-0033908,Cooper Kupp,2024,12,100,8.333333333333334,LA,LA,True,0.0,0.0,0.0
00-0033921,Chris Godwin Jr.,2024,7,62,8.857142857142858,TB,TB,True,0.0,0.0,0.0
00-0033943,Josh Reynolds,2024,8,24,3.0,DEN,DET,True,1.0,0.0,1.0
00-0034272,Marquez Valdes-Scantling,2024,13,44,3.3846153846153846,BUF,KC,True,1.0,0.0,1.0
00-0034348,Courtland Sutton,2024,16,135,8.4375,DEN,DEN,True,0.0,1.0,1.0
00-0034407,Ray-Ray McCloud,2024,17,87,5.117647058823529,ATL,SF,True,1.0,0.0,1.0
00-0034521,Allen Lazard,2024,12,61,5.083333333333333,NYJ,NYJ,True,0.0,1.0,1.0
00-0034775,Christian Kirk,2024,8,47,5.875,JAX,JAX,True,0.0,0.0,0.0
00-0034827,DJ Moore,2024,17,140,8.235294117647058,CHI,CHI,True,0.0,1.0,1.0
00-0034837,Calvin Ridley,2024,17,120,7.0588235294117645,TEN,JAX,True,1.0,0.0,1.0
00-0034860,Dante Pettis,2024,8,28,3.5,NO,,False,,,
00-0034960,Jakobi Meyers,2024,15,129,8.6,LV,LV,True,0.0,1.0,1.0
00-0035208,Olamide Zaccheaus,2024,16,64,4.0,WAS,PHI,True,1.0,0.0,1.0
00-0035216,Diontae Johnson,2024,11,67,6.090909090909091,CAR,PIT,True,1.0,0.0,1.0
00-0035406,Lil'Jordan Humphrey,2024,14,45,3.2142857142857144,DEN,DEN,True,0.0,1.0,1.0
00-0035535,Darius Slayton,2024,16,71,4.4375,NYG,NYG,True,0.0,1.0,1.0
00-0035640,DK Metcalf,2024,15,108,7.2,SEA,SEA,True,0.0,0.0,0.0
00-0035659,Terry McLaurin,2024,17,117,6.882352941176471,WAS,WAS,True,0.0,1.0,1.0
00-0035662,Marquise Brown,2024,2,15,7.5,KC,ARI,True,1.0,0.0,1.0
00-0035676,A.J. Brown,2024,13,97,7.461538461538462,PHI,PHI,True,0.0,0.0,0.0
00-0035719,Deebo Samuel Sr.,2024,15,81,5.4,SF,SF,True,0.0,0.0,0.0
00-0036182,Nick Westbrook-Ikhine,2024,14,60,4.285714285714286,TEN,TEN,True,0.0,0.0,0.0
00-0036183,Kristian Wilkerson,2024,1,3,3.0,LV,,False,,,
00-0036196,Gabe Davis,2024,10,42,4.2,JAX,BUF,True,1.0,0.0,1.0
00-0036252,Michael Pittman,2024,16,111,6.9375,IND,IND,True,0.0,1.0,1.0
00-0036259,Jauan Jennings,2024,15,113,7.533333333333333,SF,SF,True,0.0,0.0,0.0
00-0036261,Brandon Aiyuk,2024,7,47,6.714285714285714,SF,SF,True,0.0,0.0,0.0
00-0036309,Darnell Mooney,2024,16,106,6.625,ATL,CHI,True,1.0,0.0,1.0
00-0036322,Justin Jefferson,2024,17,154,9.058823529411764,MIN,MIN,True,0.0,1.0,1.0
00-0036358,CeeDee Lamb,2024,15,152,10.133333333333333,DAL,DAL,True,0.0,1.0,1.0
00-0036407,Jerry Jeudy,2024,17,145,8.529411764705882,CLE,DEN,True,1.0,0.0,1.0
00-0036410,Tee Higgins,2024,12,109,9.083333333333334,CIN,CIN,True,0.0,0.0,0.0
00-0036427,Tyler Johnson,2024,11,41,3.727272727272727,LA,LA,True,0.0,0.0,0.0
00-0036550,Rashod Bateman,2024,16,72,4.5,BAL,BAL,True,0.0,0.0,0.0
00-0036554,Nico Collins,2024,12,99,8.25,HOU,HOU,True,0.0,0.0,0.0
00-0036613,Jaylen Waddle,2024,15,83,5.533333333333333,MIA,MIA,True,0.0,0.0,0.0
00-0036841,Austin Trammell,2024,1,3,3.0,JAX,LA,True,1.0,0.0,1.0
00-0036849,Tutu Atwell,2024,15,62,4.133333333333334,LA,LA,True,0.0,0.0,0.0
00-0036900,Ja'Marr Chase,2024,17,175,10.294117647058824,CIN,CIN,True,0.0,0.0,0.0
00-0036912,DeVonta Smith,2024,13,89,6.846153846153846,PHI,PHI,True,0.0,0.0,0.0
00-0036963,Amon-Ra St. Brown,2024,17,141,8.294117647058824,DET,DET,True,0.0,0.0,0.0
00-0036980,Elijah Moore,2024,17,102,6.0,CLE,CLE,True,0.0,1.0,1.0
00-0036988,Josh Palmer,2024,15,65,4.333333333333333,LAC,LAC,True,0.0,0.0,0.0
00-0037238,Drake London,2024,17,158,9.294117647058824,ATL,ATL,True,0.0,1.0,1.0
00-0037239,Chris Olave,2024,8,44,5.5,NO,NO,True,0.0,0.0,0.0
00-0037240,Jameson Williams,2024,15,91,6.066666666666666,DET,DET,True,0.0,0.0,0.0
00-0037247,George Pickens,2024,14,103,7.357142857142857,PIT,PIT,True,0.0,1.0,1.0
00-0037257,David Bell,2024,1,3,3.0,CLE,CLE,True,0.0,1.0,1.0
00-0037261,Khalil Shakir,2024,15,100,6.666666666666667,BUF,BUF,True,0.0,0.0,0.0
00-0037300,Mike Woods,2024,5,17,3.4,CLE,,False,,,
00-0037545,Rashid Shaheed,2024,6,41,6.833333333333333,NO,NO,True,0.0,0.0,0.0
00-0037614,John Metchie III,2024,10,37,3.7,HOU,HOU,True,0.0,0.0,0.0
00-0037664,Alec Pierce,2024,16,69,4.3125,IND,IND,True,0.0,1.0,1.0
00-0037666,Jalen Tolbert,2024,17,79,4.647058823529412,DAL,DAL,True,0.0,1.0,1.0
00-0037740,Garrett Wilson,2024,17,153,9.0,NYJ,NYJ,True,0.0,1.0,1.0
00-0037801,KaVontae Turpin,2024,17,52,3.0588235294117645,DAL,DAL,True,0.0,1.0,1.0
00-0037816,Romeo Doubs,2024,13,72,5.538461538461538,GB,GB,True,0.0,0.0,0.0
00-0037837,Calvin Austin III,2024,17,58,3.411764705882353,PIT,PIT,True,0.0,1.0,1.0
00-0038117,Wan'Dale Robinson,2024,17,140,8.235294117647058,NYG,NYG,True,0.0,1.0,1.0
00-0038124,Christian Watson,2024,14,53,3.7857142857142856,GB,GB,True,0.0,0.0,0.0
00-0038393,Dontayvion Wicks,2024,17,76,4.470588235294118,GB,GB,True,0.0,0.0,0.0
00-0038543,Jaxon Smith-Njigba,2024,17,137,8.058823529411764,SEA,SEA,True,0.0,0.0,0.0
00-0038544,Quentin Johnston,2024,15,91,6.066666666666666,LAC,LAC,True,0.0,0.0,0.0
00-0038559,Michael Wilson,2024,16,71,4.4375,ARI,ARI,True,0.0,0.0,0.0
00-0038563,Tre Tucker,2024,17,81,4.764705882352941,LV,LV,True,0.0,1.0,1.0
00-0038606,Parker Washington,2024,14,51,3.642857142857143,JAX,JAX,True,0.0,0.0,0.0
00-0038608,Kayshon Boutte,2024,15,68,4.533333333333333,NE,NE,True,0.0,1.0,1.0
00-0038619,Andrei Iosivas,2024,17,61,3.588235294117647,CIN,CIN,True,0.0,0.0,0.0
00-0038621,DeMario Douglas,2024,16,87,5.4375,NE,NE,True,0.0,1.0,1.0
00-0038976,Marvin Mims Jr.,2024,17,52,3.0588235294117645,DEN,DEN,True,0.0,1.0,1.0
00-0038977,Tank Dell,2024,14,81,5.785714285714286,HOU,HOU,True,0.0,0.0,0.0
