year,pos,pid,name,adp,E_total
2015,QB,00-0029668,Andrew Luck,16.9,374.4
2015,QB,00-0023459,Aaron Rodgers,27.1,323.6742857142857
2015,QB,00-0010346,Peyton Manning,54.9,283.49724137931037
2015,QB,00-0020531,Drew Brees,56.8,283.49724137931037
2015,QB,00-0022924,Ben Roethlisberger,63.8,283.49724137931037
2015,QB,00-0019596,Tom Brady,67.0,283.49724137931037
2015,QB,00-0029263,Russell Wilson,68.7,283.49724137931037
2015,QB,00-0026143,Matt Ryan,78.2,254.40645161290325
2015,QB,00-0021678,Tony Romo,80.8,254.40645161290325
2015,QB,00-0027854,Sam Bradford,82.1,254.40645161290325
2015,QB,00-0029701,Ryan Tannehill,89.1,253.5566666666667
2015,QB,00-0026498,Matthew Stafford,94.6,236.90638297872346
2015,QB,00-0022803,Eli Manning,105.9,236.90638297872346
2015,QB,00-0022942,Philip Rivers,113.3,236.90638297872346
2015,QB,00-0027939,Cam Newton,119.1,236.90638297872346
2015,QB,00-0031237,Teddy Bridgewater,122.5,236.90638297872346
2015,QB,00-0021429,Carson Palmer,128.4,217.13714285714283
2015,QB,00-0026158,Joe Flacco,146.0,214.70434782608692
2015,QB,00-0027974,Colin Kaepernick,147.5,214.70434782608692
2015,QB,00-0028118,Tyrod Taylor,154.5,203.13666666666668
2015,QB,00-0024226,Jay Cutler,155.7,203.13666666666668
2015,QB,00-0032268,Marcus Mariota,162.6,183.64172839506185
2015,QB,00-0031280,Derek Carr,163.2,177.52024691358048
2015,RB,00-0025394,Adrian Peterson,1.8,249.97714285714287
2015,RB,00-0030496,LeVeon Bell,3.1,249.97714285714287
2015,RB,00-0030485,Eddie Lacy,4.0,249.97714285714287
2015,RB,00-0026213,Jamaal Charles,4.5,249.97714285714287
2015,RB,00-0025399,Marshawn Lynch,8.6,242.76685714285716
2015,RB,00-0029854,CJ Anderson,10.7,223.90742857142854
2015,RB,00-0026184,Matt Forte,13.7,223.90742857142854
2015,RB,00-0031301,Jeremy Hill,14.4,223.90742857142854
2015,RB,00-0028009,DeMarco Murray,17.6,223.90742857142854
2015,RB,00-0026373,Justin Forsett,19.3,196.56
2015,RB,00-0029615,Lamar Miller,22.3,195.47857142857146
2015,RB,00-0027029,LeSean McCoy,24.4,178.5125
2015,RB,00-0023500,Frank Gore,27.7,176.50238095238097
2015,RB,00-0027966,Mark Ingram II,31.0,176.50238095238097
2015,RB,00-0030513,Latavius Murray,33.2,176.50238095238097
2015,RB,00-0026796,Arian Foster,37.5,174.54444444444442
2015,RB,00-0029613,Doug Martin,38.0,174.54444444444442
2015,RB,00-0032104,Ameer Abdullah,41.5,163.7113043478261
2015,RB,00-0030287,Andre Ellington,43.7,163.7113043478261
2015,RB,00-0031045,Carlos Hyde,44.7,163.7113043478261
2015,RB,00-0027531,Chris Ivory,47.6,163.7113043478261
2015,RB,00-0029141,Alfred Morris,48.2,162.24904347826083
2015,RB,00-0032144,Melvin Gordon III,51.8,145.90292682926827
2015,RB,00-0026153,Jonathan Stewart,53.0,145.90292682926827
2015,RB,00-0030388,Joseph Randle,56.6,145.90292682926827
2015,RB,00-0027861,C.J. Spiller,57.9,145.90292682926827
2015,RB,00-0032241,Todd Gurley,60.2,145.90292682926827
2015,RB,00-0032209,TJ Yeldon,63.1,134.94901960784313
2015,RB,00-0027325,LeGarrette Blount,68.5,134.94901960784313
2015,RB,00-0026019,Danny Woodhead,69.0,134.94901960784313
2015,RB,00-0030456,Giovani Bernard,75.5,134.94901960784313
2015,RB,00-0027994,Shane Vereen,77.9,134.94901960784313
2015,RB,00-0027864,Ryan Mathews,78.9,134.94901960784313
2015,RB,00-0027218,Joique Bell,80.5,127.33749999999999
2015,RB,00-0027155,Rashad Jennings,81.7,127.33749999999999
2015,RB,00-0026144,Darren McFadden,84.6,121.0859574468085
2015,RB,00-0031075,Alfred Blue,86.4,121.0859574468085
2015,RB,00-0032058,Tevin Coleman,88.9,121.0859574468085
2015,RB,00-0030656,Isaiah Crowell,95.4,116.12
2015,RB,00-0031285,Devonta Freeman,96.2,116.12
2015,RB,00-0031413,Bishop Sankey,100.2,116.12
2015,RB,00-0032257,Duke Johnson,101.8,116.12
2015,RB,00-0023564,Darren Sproles,106.4,115.74666666666667
2015,RB,00-0031391,Tre Mason,109.0,115.74338192419826
2015,RB,00-0029683,Ronnie Hillman,114.0,115.72367346938776
2015,RB,00-0032187,David Johnson,118.0,115.72367346938776
2015,RB,00-0030280,Knile Davis,121.2,115.72367346938776
2015,RB,00-0031939,Matt Jones,124.4,115.72367346938776
2015,RB,00-0024242,DeAngelo Williams,129.1,91.37666666666668
2015,RB,00-0024217,Reggie Bush,129.5,91.37666666666668
2015,RB,00-0032133,David Cobb,130.4,91.37666666666668
2015,RB,00-0028043,Roy Helu,142.7,91.37666666666668
2015,RB,00-0031599,Cameron Artis-Payne,145.8,91.37666666666668
2015,RB,00-0030432,Christine Michael,148.8,91.37666666666668
2015,RB,00-0024204,Fred Jackson,149.9,91.37666666666668
2015,RB,00-0031390,Charles Sims,150.3,91.37666666666668
2015,RB,00-0029104,Jonas Gray,150.9,91.37666666666668
2015,RB,00-0030547,Denard Robinson,154.2,91.37666666666668
2015,RB,00-0031055,Andre Williams,154.8,91.37666666666668
2015,RB,00-0027791,James Starks,156.5,91.37666666666668
2015,RB,00-0030348,Khiry Robinson,156.8,91.37666666666668
2015,WR,00-0027793,Antonio Brown,2.5,288.20799999999997
2015,WR,00-0027944,Julio Jones,6.2,256.968
2015,WR,00-0027902,Dez Bryant,7.6,256.968
2015,WR,00-0027874,Demaryius Thomas,9.1,256.968
2015,WR,00-0031235,Odell Beckham Jr.,11.4,249.308
2015,WR,00-0025389,Calvin Johnson,13.1,243.41666666666666
2015,WR,00-0028002,Randall Cobb,15.9,229.0190476190476
2015,WR,00-0027942,A.J. Green,16.7,229.0190476190476
2015,WR,00-0031236,Brandin Cooks,20.6,213.5826086956522
2015,WR,00-0029608,T.Y. Hilton,22.8,213.5826086956522
2015,WR,00-0031299,Jordan Matthews,24.4,213.5826086956522
2015,WR,00-0029137,Alshon Jeffery,26.1,211.35005434782607
2015,WR,00-0030564,DeAndre Hopkins,28.7,209.1175
2015,WR,00-0031408,Mike Evans,30.0,209.1175
2015,WR,00-0027685,Emmanuel Sanders,31.9,209.1175
2015,WR,00-0031381,Davante Adams,34.6,207.69696969696966
2015,WR,00-0031382,Jarvis Landry,36.6,207.69696969696966
2015,WR,00-0022044,Andre Johnson,37.7,207.69696969696966
2015,WR,00-0026995,Jeremy Maclin,38.8,207.69696969696966
2015,WR,00-0031544,Amari Cooper,40.8,207.69696969696966
2015,WR,00-0027150,Julian Edelman,41.9,200.16153846153844
2015,WR,00-0027891,Golden Tate,43.5,200.16153846153844
2015,WR,00-0030279,Keenan Allen,48.7,177.45
2015,WR,00-0024334,Brandon Marshall,50.5,173.5090909090909
2015,WR,00-0031428,Allen Robinson II,53.5,163.48588235294116
2015,WR,00-0031549,Nelson Agholor,56.6,163.48588235294116
2015,WR,00-0008454,Charles Johnson,61.6,163.48588235294116
2015,WR,00-0031325,Sammy Watkins,62.5,163.48588235294116
2015,WR,00-0031051,John Brown,64.3,163.48588235294116
2015,WR,00-0031373,Martavis Bryant,67.2,158.68857142857146
2015,WR,00-0023496,Vincent Jackson,70.1,156.90722222222223
2015,WR,00-0020337,Steve Smith,72.1,156.90722222222223
2015,WR,00-0026189,DeSean Jackson,74.0,156.90722222222223
2015,WR,00-0022921,Larry Fitzgerald,84.1,148.57274999999998
2015,WR,00-0026182,Eddie Royal,84.6,148.57274999999998
2015,WR,00-0029708,Kendall Wright,88.0,148.57274999999998
2015,WR,00-0026901,Mike Wallace,89.9,148.57274999999998
2015,WR,00-0027265,Victor Cruz,91.3,148.57274999999998
2015,WR,00-0030460,Markus Wheaton,94.1,148.57274999999998
2015,WR,00-0032055,Devin Funchess,96.1,148.57274999999998
2015,WR,00-0022084,Anquan Boldin,97.3,148.57274999999998
2015,WR,00-0026364,Steve Johnson,101.3,148.57274999999998
2015,WR,00-0027690,Eric Decker,105.3,147.10909090909092
2015,WR,00-0029640,Brian Quick,106.8,147.10909090909092
2015,WR,00-0023462,Roddy White,109.0,141.473125
2015,WR,00-0031547,DeVante Parker,109.5,141.473125
2015,WR,00-0030542,Terrance Williams,112.4,141.473125
2015,WR,00-0024466,Marques Colston,118.3,138.57142857142858
2015,WR,00-0026345,Pierre Garcon,119.3,138.57142857142858
2015,WR,00-0030801,Brandon Coleman,123.6,126.99393939393937
2015,WR,00-0029638,Michael Floyd,126.2,126.99393939393937
2015,WR,00-0032200,Ty Montgomery II,129.5,126.99393939393937
2015,WR,00-0027996,Torrey Smith,130.6,126.99393939393937
2015,WR,00-0029293,Marvin Jones Jr.,133.9,126.99393939393937
2015,WR,00-0026986,Michael Crabtree,135.6,126.99393939393937
2015,WR,00-0027681,Brandon LaFell,139.6,116.22199134199148
2015,WR,00-0032211,Tyler Lockett,140.2,114.42666666666666
2015,WR,00-0032054,Breshad Perriman,145.4,111.872
2015,WR,00-0032218,Dorial Green-Beckham,147.0,111.872
2015,WR,00-0029262,Rueben Randle,147.7,111.872
2015,WR,00-0028434,Doug Baldwin,148.4,111.872
2015,WR,00-0025465,James Jones,153.9,111.872
2015,WR,00-0030821,Allen Hurns,153.9,111.872
2015,WR,00-0032208,Phillip Dorsett,153.9,111.872
2015,WR,00-0026998,Percy Harvin,160.6,106.96206896551725
2015,WR,00-0031344,Cody Latimer,161.0,106.96206896551725
2015,WR,00-0030085,Kenny Stills,162.0,106.96206896551725
2015,WR,00-0031001,Jeff Janis,163.1,106.96206896551725
2015,TE,00-0027656,Rob Gronkowski,10.3,241.42285714285714
2015,TE,00-0027696,Jimmy Graham,33.5,187.46190476190478
2015,TE,00-0025418,Greg Olsen,45.1,187.46190476190478
2015,TE,00-0030506,Travis Kelce,50.6,150.21052631578948
2015,TE,00-0026201,Martellus Bennett,60.3,150.21052631578948
2015,TE,00-0028040,Jordan Cameron,76.9,128.3925925925926
2015,TE,00-0022127,Jason Witten,83.7,128.3925925925926
2015,TE,00-0024313,Owen Daniels,89.7,128.3925925925926
2015,TE,00-0030549,Tyler Eifert,95.5,128.3925925925926
2015,TE,00-0024389,Delanie Walker,98.0,128.3925925925926
2015,TE,00-0027981,Kyle Rudolph,110.5,128.3925925925926
2015,TE,00-0030061,Zach Ertz,126.2,128.3925925925926
2015,TE,00-0028067,Julius Thomas,130.5,128.3925925925926
2015,TE,00-0021547,Antonio Gates,140.4,128.3925925925926
2015,TE,00-0029689,Dwayne Allen,145.1,128.3925925925926
2015,TE,00-0024221,Vernon Davis,150.3,120.4
2015,TE,00-0031384,Richard Rodgers,151.6,113.52312500000001
2015,TE,00-0030216,Josh Hill,156.5,111.23083333333334
2015,TE,00-0030472,Jordan Reed,158.4,88.55
2015,TE,00-0031418,Austin Seferian-Jenkins,158.8,88.55
2016,QB,00-0027939,Cam Newton,34.5,318.043
2016,QB,00-0023459,Aaron Rodgers,38.7,316.4746
2016,QB,00-0029263,Russell Wilson,53.2,278.5806666666667
2016,QB,00-0029668,Andrew Luck,58.3,278.5806666666667
2016,QB,00-0020531,Drew Brees,61.1,278.5806666666667
2016,QB,00-0019596,Tom Brady,68.5,278.5806666666667
2016,QB,00-0022924,Ben Roethlisberger,72.0,247.1675675675675
2016,QB,00-0021429,Carson Palmer,83.8,247.1675675675675
2016,QB,00-0031407,Blake Bortles,86.1,247.1675675675675
2016,QB,00-0022803,Eli Manning,93.3,247.1675675675675
2016,QB,00-0022942,Philip Rivers,96.8,238.0926086956522
2016,QB,00-0031280,Derek Carr,103.5,238.0926086956522
2016,QB,00-0029604,Kirk Cousins,109.6,238.0926086956522
2016,QB,00-0028118,Tyrod Taylor,114.3,238.0926086956522
2016,QB,00-0026498,Matthew Stafford,118.6,238.0926086956522
2016,QB,00-0031503,Jameis Winston,123.4,238.0926086956522
2016,QB,00-0027973,Andy Dalton,132.7,209.12400000000056
2016,QB,00-0032268,Marcus Mariota,136.3,203.3817142857143
2016,QB,00-0033077,Dak Prescott,144.8,203.3817142857143
2016,QB,00-0026143,Matt Ryan,146.5,203.3817142857143
2016,QB,00-0023682,Ryan Fitzpatrick,151.1,203.3817142857143
2016,QB,00-0029701,Ryan Tannehill,157.4,198.21888888888893
2016,QB,00-0029665,Robert Griffin III,159.3,198.21888888888893
2016,QB,00-0029682,Brock Osweiler,163.3,177.5742857142857
2016,RB,00-0032187,David Johnson,3.4,236.67027027027024
2016,RB,00-0032241,Todd Gurley,6.3,236.67027027027024
2016,RB,00-0033045,Ezekiel Elliott,8.3,235.5511111111111
2016,RB,00-0029615,Lamar Miller,9.8,230.2133333333333
2016,RB,00-0025394,Adrian Peterson,10.7,230.2133333333333
2016,RB,00-0030496,LeVeon Bell,12.3,220.68363636363634
2016,RB,00-0031285,Devonta Freeman,19.2,201.925
2016,RB,00-0026213,Jamaal Charles,19.4,201.925
2016,RB,00-0027029,LeSean McCoy,22.0,190.73571428571427
2016,RB,00-0030485,Eddie Lacy,24.0,189.78214285714284
2016,RB,00-0027966,Mark Ingram II,25.5,188.82857142857142
2016,RB,00-0029613,Doug Martin,30.8,181.39285714285717
2016,RB,00-0029854,CJ Anderson,33.2,181.39285714285717
2016,RB,00-0030513,Latavius Murray,35.8,181.39285714285717
2016,RB,00-0028009,DeMarco Murray,40.3,160.69878787878787
2016,RB,00-0031897,Thomas Rawls,41.0,160.69878787878787
2016,RB,00-0026184,Matt Forte,43.1,160.69878787878787
2016,RB,00-0031045,Carlos Hyde,45.7,160.69878787878787
2016,RB,00-0031569,Jeremy Langford,47.1,160.69878787878787
2016,RB,00-0031301,Jeremy Hill,49.1,146.1841860465116
2016,RB,00-0032144,Melvin Gordon III,53.7,146.1841860465116
2016,RB,00-0026019,Danny Woodhead,53.7,146.1841860465116
2016,RB,00-0026796,Arian Foster,57.4,146.1841860465116
2016,RB,00-0030456,Giovani Bernard,57.7,146.1841860465116
2016,RB,00-0027864,Ryan Mathews,60.4,146.1841860465116
2016,RB,00-0026153,Jonathan Stewart,62.8,139.287
2016,RB,00-0032257,Duke Johnson,66.9,139.21166666666667
2016,RB,00-0024242,DeAngelo Williams,69.1,139.21166666666667
2016,RB,00-0023500,Frank Gore,73.8,139.21166666666667
2016,RB,00-0027155,Rashad Jennings,74.9,139.21166666666667
2016,RB,00-0031939,Matt Jones,78.4,139.21166666666667
2016,RB,00-0032764,Derrick Henry,78.5,139.21166666666667
2016,RB,00-0032104,Ameer Abdullah,82.1,139.21166666666667
2016,RB,00-0027531,Chris Ivory,84.1,121.7321568627451
2016,RB,00-0031390,Charles Sims,87.2,121.7321568627451
2016,RB,00-0026373,Justin Forsett,90.7,121.7321568627451
2016,RB,00-0031062,James White,90.9,121.7321568627451
2016,RB,00-0027325,LeGarrette Blount,91.6,121.7321568627451
2016,RB,00-0032209,TJ Yeldon,93.7,121.7321568627451
2016,RB,00-0030432,Christine Michael,99.6,117.91499999999999
2016,RB,00-0030107,Theo Riddick,99.8,117.91499999999999
2016,RB,00-0028064,Bilal Powell,105.9,109.22000000000001
2016,RB,00-0030656,Isaiah Crowell,106.9,109.22000000000001
2016,RB,00-0031590,Jay Ajayi,111.3,109.22000000000001
2016,RB,00-0023564,Darren Sproles,116.8,109.22000000000001
2016,RB,00-0032058,Tevin Coleman,119.5,109.22000000000001
2016,RB,00-0030414,Spencer Ware,125.8,109.22000000000001
2016,RB,00-0032940,DeAndre Washington,126.2,109.22000000000001
2016,RB,00-0028087,Dion Lewis,130.2,89.16857142857141
2016,RB,00-0029141,Alfred Morris,130.2,89.16857142857141
2016,RB,00-0032972,Devontae Booker,140.9,89.16857142857141
2016,RB,00-0031376,Jerick McKinnon,148.8,89.16857142857141
2016,RB,00-0027994,Shane Vereen,149.9,89.16857142857141
2016,RB,00-0027791,James Starks,154.9,89.16857142857141
2016,RB,00-0030404,Chris Thompson,155.2,89.16857142857141
2016,RB,00-0031375,Terrance West,158.5,89.16857142857141
2016,RB,00-0026164,Chris Johnson,159.4,89.16857142857141
2016,WR,00-0027793,Antonio Brown,1.2,301.75333333333333
2016,WR,00-0027944,Julio Jones,2.8,301.75333333333333
2016,WR,00-0031235,Odell Beckham Jr.,3.4,301.75333333333333
2016,WR,00-0027942,A.J. Green,6.4,262.668
2016,WR,00-0030564,DeAndre Hopkins,6.4,262.668
2016,WR,00-0031428,Allen Robinson II,9.2,262.668
2016,WR,00-0024334,Brandon Marshall,13.0,260.99499999999995
2016,WR,00-0030279,Keenan Allen,13.8,258.3983333333333
2016,WR,00-0031408,Mike Evans,15.7,235.20999999999998
2016,WR,00-0027902,Dez Bryant,16.4,235.20999999999998
2016,WR,00-0026176,Jordy Nelson,17.3,232.52500000000003
2016,WR,00-0031544,Amari Cooper,20.1,216.36451612903227
2016,WR,00-0029137,Alshon Jeffery,22.1,216.36451612903227
2016,WR,00-0031236,Brandin Cooks,23.3,216.36451612903227
2016,WR,00-0031382,Jarvis Landry,26.9,214.7051612903226
2016,WR,00-0031325,Sammy Watkins,28.3,214.7051612903226
2016,WR,00-0029608,T.Y. Hilton,29.4,214.7051612903226
2016,WR,00-0027874,Demaryius Thomas,29.7,214.7051612903226
2016,WR,00-0028002,Randall Cobb,31.5,214.7051612903226
2016,WR,00-0027150,Julian Edelman,35.1,210.74588235294118
2016,WR,00-0026995,Jeremy Maclin,37.3,210.74588235294118
2016,WR,00-0031339,Donte Moncrief,38.4,210.74588235294118
2016,WR,00-0031359,Kelvin Benjamin,39.2,210.74588235294118
2016,WR,00-0027891,Golden Tate,43.6,205.0818181818182
2016,WR,00-0027690,Eric Decker,44.9,205.0818181818182
2016,WR,00-0028434,Doug Baldwin,48.8,192.365
2016,WR,00-0029664,Josh Gordon,49.8,192.365
2016,WR,00-0029638,Michael Floyd,52.3,170.83333333333334
2016,WR,00-0029293,Marvin Jones Jr.,56.2,162.35000000000002
2016,WR,00-0022921,Larry Fitzgerald,60.2,160.53488372093022
2016,WR,00-0031299,Jordan Matthews,64.2,160.53488372093022
2016,WR,00-0030821,Allen Hurns,65.5,160.53488372093022
2016,WR,00-0027685,Emmanuel Sanders,70.6,151.83028571428576
2016,WR,00-0032211,Tyler Lockett,73.4,151.83028571428576
2016,WR,00-0031051,John Brown,78.3,151.83028571428576
2016,WR,00-0026986,Michael Crabtree,78.6,151.42583446244484
2016,WR,00-0026189,DeSean Jackson,81.9,147.7857731958763
2016,WR,00-0032385,Sterling Shepard,84.7,147.7857731958763
2016,WR,00-0031547,DeVante Parker,91.7,147.7857731958763
2016,WR,00-0030663,Willie Snead IV,92.1,147.7857731958763
2016,WR,00-0031545,Kevin White,97.7,147.7857731958763
2016,WR,00-0032055,Devin Funchess,98.5,147.7857731958763
2016,WR,00-0031588,Stefon Diggs,99.2,147.7857731958763
2016,WR,00-0029269,Travis Benjamin,104.2,147.7857731958763
2016,WR,00-0028497,Kamar Aiken,105.8,147.7857731958763
2016,WR,00-0030525,Tavon Austin,109.8,139.48971428571426
2016,WR,00-0032966,Corey Coleman,112.2,139.48971428571426
2016,WR,00-0032778,Tajae Sharpe,115.1,139.48971428571426
2016,WR,00-0032765,Michael Thomas,118.7,130.12551724137933
2016,WR,00-0023496,Vincent Jackson,119.9,130.12551724137933
2016,WR,00-0030460,Markus Wheaton,122.3,130.12551724137933
2016,WR,00-0020337,Steve Smith,124.6,130.12551724137933
2016,WR,00-0027996,Torrey Smith,127.3,129.09441860465114
2016,WR,00-0033127,Will Fuller,130.4,129.09441860465114
2016,WR,00-0029632,Mohamed Sanu,134.1,129.09441860465114
2016,WR,00-0033009,Tyler Boyd,137.6,129.09441860465114
2016,WR,00-0029580,Rishard Matthews,138.3,129.09441860465114
2016,WR,00-0028237,Chris Hogan,142.6,115.46307692307694
2016,WR,00-0032208,Phillip Dorsett,148.9,111.73512195121953
2016,WR,00-0030085,Kenny Stills,151.2,111.73512195121953
2016,WR,00-0026901,Mike Wallace,153.2,111.73512195121953
2016,WR,00-0025396,Ted Ginn Jr,153.5,111.73512195121953
2016,WR,00-0032166,Sammie Coates,156.1,111.73512195121953
2016,WR,00-0028825,Terrelle Pryor,157.7,111.73512195121953
2016,WR,00-0032218,Dorial Green-Beckham,159.3,98.93666666666667
2016,TE,00-0027656,Rob Gronkowski,14.2,264.08000000000004
2016,TE,00-0030472,Jordan Reed,35.1,185.99230769230766
2016,TE,00-0025418,Greg Olsen,48.4,160.12216117216119
2016,TE,00-0024389,Delanie Walker,64.0,142.47333333333333
2016,TE,00-0030506,Travis Kelce,64.3,142.47333333333333
2016,TE,00-0029697,Coby Fleener,72.7,131.24565217391302
2016,TE,00-0026281,Gary Barnidge,79.6,131.24565217391302
2016,TE,00-0030061,Zach Ertz,88.2,131.24565217391302
2016,TE,00-0028067,Julius Thomas,98.0,131.24565217391302
2016,TE,00-0021547,Antonio Gates,101.7,131.24565217391302
2016,TE,00-0030549,Tyler Eifert,108.4,131.24565217391302
2016,TE,00-0026201,Martellus Bennett,117.3,129.36896551724138
2016,TE,00-0029689,Dwayne Allen,131.2,129.36896551724138
2016,TE,00-0027061,Jared Cook,137.0,129.36896551724138
2016,TE,00-0027696,Jimmy Graham,144.3,121.62758620689644
2016,TE,00-0022127,Jason Witten,151.2,116.46666666666667
2016,TE,00-0027125,Zach Miller,157.4,110.35857142857142
2017,QB,00-0023459,Aaron Rodgers,23.4,329.096
2017,QB,00-0019596,Tom Brady,29.6,327.87
2017,QB,00-0020531,Drew Brees,41.7,313.56666666666666
2017,QB,00-0026143,Matt Ryan,56.4,279.68874999999997
2017,QB,00-0029263,Russell Wilson,64.3,279.68874999999997
2017,QB,00-0031280,Derek Carr,74.2,248.66333333333333
2017,QB,00-0032268,Marcus Mariota,76.8,248.66333333333333
2017,QB,00-0031503,Jameis Winston,82.4,248.66333333333333
2017,QB,00-0029604,Kirk Cousins,86.3,248.66333333333333
2017,QB,00-0027939,Cam Newton,89.9,246.6966666666667
2017,QB,00-0029668,Andrew Luck,100.3,245.12765957446805
2017,QB,00-0022924,Ben Roethlisberger,101.0,245.12765957446805
2017,QB,00-0022942,Philip Rivers,108.7,245.12765957446805
2017,QB,00-0033077,Dak Prescott,112.8,245.12765957446805
2017,QB,00-0026498,Matthew Stafford,116.5,245.12765957446805
2017,QB,00-0027973,Andy Dalton,126.5,219.7476923076923
2017,QB,00-0032950,Carson Wentz,132.3,219.7476923076923
2017,QB,00-0022803,Eli Manning,137.1,217.29428571428573
2017,QB,00-0021429,Carson Palmer,142.3,217.29428571428573
2017,QB,00-0024226,Jay Cutler,155.9,209.02533333333335
2017,QB,00-0028118,Tyrod Taylor,162.4,189.57473684210527
2017,RB,00-0032187,David Johnson,1.3,245.10818181818183
2017,RB,00-0030496,LeVeon Bell,2.3,245.10818181818183
2017,RB,00-0033045,Ezekiel Elliott,6.2,245.10818181818183
2017,RB,00-0031285,Devonta Freeman,7.0,245.10818181818183
2017,RB,00-0027029,LeSean McCoy,7.8,245.10818181818183
2017,RB,00-0032144,Melvin Gordon III,10.1,222.04285714285712
2017,RB,00-0031590,Jay Ajayi,13.8,222.04285714285712
2017,RB,00-0028009,DeMarco Murray,15.2,222.04285714285712
2017,RB,00-0032780,Jordan Howard,16.8,222.04285714285712
2017,RB,00-0033923,Kareem Hunt,18.7,213.612
2017,RB,00-0032241,Todd Gurley,19.4,180.55714285714285
2017,RB,00-0033280,Christian McCaffrey,22.9,180.55714285714285
2017,RB,00-0033856,Leonard Fournette,27.0,180.55714285714285
2017,RB,00-0033893,Dalvin Cook,27.5,180.55714285714285
2017,RB,00-0030656,Isaiah Crowell,29.8,180.55714285714285
2017,RB,00-0032200,Ty Montgomery II,32.6,180.55714285714285
2017,RB,00-0031045,Carlos Hyde,35.2,180.55714285714285
2017,RB,00-0029615,Lamar Miller,35.2,180.55714285714285
2017,RB,00-0025399,Marshawn Lynch,36.4,180.55714285714285
2017,RB,00-0033897,Joe Mixon,42.5,157.6830769230769
2017,RB,00-0028064,Bilal Powell,48.6,146.83333333333334
2017,RB,00-0029613,Doug Martin,49.0,146.83333333333334
2017,RB,00-0029854,CJ Anderson,51.4,143.9658064516129
2017,RB,00-0032104,Ameer Abdullah,53.0,143.9658064516129
2017,RB,00-0027966,Mark Ingram II,57.6,143.9658064516129
2017,RB,00-0026019,Danny Woodhead,61.7,143.9658064516129
2017,RB,00-0030433,Mike Gillislee,65.3,143.9658064516129
2017,RB,00-0032371,Rob Kelley,67.0,143.9658064516129
2017,RB,00-0025394,Adrian Peterson,69.9,143.9658064516129
2017,RB,00-0032058,Tevin Coleman,73.2,143.9658064516129
2017,RB,00-0026144,Darren McFadden,75.3,143.9658064516129
2017,RB,00-0032764,Derrick Henry,77.9,143.9658064516129
2017,RB,00-0030107,Theo Riddick,83.0,126.53346153846155
2017,RB,00-0032417,Paul Perkins,83.4,126.53346153846155
2017,RB,00-0023500,Frank Gore,86.1,126.53346153846155
2017,RB,00-0031375,Terrance West,86.8,126.53346153846155
2017,RB,00-0027325,LeGarrette Blount,91.9,126.53346153846155
2017,RB,00-0032257,Duke Johnson,94.2,126.53346153846155
2017,RB,00-0031897,Thomas Rawls,95.7,126.53346153846155
2017,RB,00-0028083,Jacquizz Rodgers,95.9,126.53346153846155
2017,RB,00-0026153,Jonathan Stewart,101.4,123.49999999999999
2017,RB,00-0031062,James White,102.7,123.49999999999999
2017,RB,00-0030485,Eddie Lacy,106.6,123.49999999999999
2017,RB,00-0030288,Rex Burkhead,113.4,117.36245614035087
2017,RB,00-0033948,Jamaal Williams,114.3,117.36245614035087
2017,RB,00-0023564,Darren Sproles,116.3,117.36245614035087
2017,RB,00-0026213,Jamaal Charles,123.3,117.36245614035087
2017,RB,00-0033526,Samaje Perine,126.8,91.44285714285715
2017,RB,00-0032393,CJ Prosise,129.4,87.78193548387097
2017,RB,00-0026184,Matt Forte,132.6,87.78193548387097
2017,RB,00-0031301,Jeremy Hill,134.5,87.78193548387097
2017,RB,00-0033906,Alvin Kamara,140.0,87.78193548387097
2017,RB,00-0033951,Marlon Mack,141.3,87.78193548387097
2017,RB,00-0032782,Wendell Smallwood,146.1,87.78193548387097
2017,RB,00-0033594,Chris Carson,149.7,87.78193548387097
2017,RB,00-0030513,Latavius Murray,154.4,87.78193548387097
2017,RB,00-0032940,DeAndre Washington,155.2,87.78193548387097
2017,RB,00-0028087,Dion Lewis,155.9,87.78193548387097
2017,RB,00-0032975,Jonathan Williams,156.1,87.78193548387097
2017,RB,00-0033925,D'Onta Foreman,157.0,87.78193548387097
2017,RB,00-0030456,Giovani Bernard,159.6,87.78193548387097
2017,RB,00-0030668,Charcandrick West,160.7,87.78193548387097
2017,WR,00-0027793,Antonio Brown,3.7,296.19800000000004
2017,WR,00-0027944,Julio Jones,5.7,269.7462068965517
2017,WR,00-0031235,Odell Beckham Jr.,6.4,269.7462068965517
2017,WR,00-0031408,Mike Evans,7.9,269.7462068965517
2017,WR,00-0027942,A.J. Green,10.0,269.7462068965517
2017,WR,00-0026176,Jordy Nelson,11.4,269.7462068965517
2017,WR,00-0032765,Michael Thomas,13.3,243.9
2017,WR,00-0031236,Brandin Cooks,17.1,230.33157894736837
2017,WR,00-0027902,Dez Bryant,20.5,219.7222222222222
2017,WR,00-0031544,Amari Cooper,21.3,217.68333333333334
2017,WR,00-0028434,Doug Baldwin,22.4,217.68333333333334
2017,WR,00-0030279,Keenan Allen,25.8,213.1961111111111
2017,WR,00-0029608,T.Y. Hilton,28.8,213.1961111111111
2017,WR,00-0028825,Terrelle Pryor,30.2,213.1961111111111
2017,WR,00-0030564,DeAndre Hopkins,31.7,213.1961111111111
2017,WR,00-0027874,Demaryius Thomas,34.5,210.30285502079622
