position,era,age,hazard,in_support
WR,1999-2007,26.850000000000083,0.21913092090681582,True
WR,1999-2007,26.900000000000084,0.2200716568588769,True
WR,1999-2007,26.950000000000085,0.22096475893542902,True
WR,1999-2007,27.000000000000085,0.22181065099769484,True
WR,1999-2007,27.050000000000086,0.22260985596633753,True
WR,1999-2007,27.100000000000087,0.22336325093911902,True
WR,1999-2007,27.150000000000087,0.22407184626511886,True
WR,1999-2007,27.200000000000088,0.22473668581056108,True
WR,1999-2007,27.25000000000009,0.22535884493325403,True
WR,1999-2007,27.30000000000009,0.2259394285409006,True
WR,1999-2007,27.35000000000009,0.2264795692082607,True
WR,1999-2007,27.40000000000009,0.22698042535375265,True
WR,1999-2007,27.45000000000009,0.22744317947592269,True
WR,1999-2007,27.500000000000092,0.22786903645007628,True
WR,1999-2007,27.550000000000093,0.22825922188525655,True
WR,1999-2007,27.600000000000094,0.22861498054165594,True
WR,1999-2007,27.650000000000095,0.22893757480847512,True
WR,1999-2007,27.700000000000095,0.22922828324217903,True
WR,1999-2007,27.750000000000096,0.22948839916505456,True
WR,1999-2007,27.800000000000097,0.22971922932393601,True
WR,1999-2007,27.850000000000097,0.22992209260894164,True
WR,1999-2007,27.900000000000098,0.23009831883204773,True
WR,1999-2007,27.9500000000001,0.23024924756531734,True
WR,1999-2007,28.0000000000001,0.23037622703859892,True
WR,1999-2007,28.0500000000001,0.23048061309651427,True
WR,1999-2007,28.1000000000001,0.2305637682145612,True
WR,1999-2007,28.1500000000001,0.23062706057416846,True
WR,1999-2007,28.200000000000102,0.23067186319655048,True
WR,1999-2007,28.250000000000103,0.23069955313523052,True
WR,1999-2007,28.300000000000104,0.2307115107271083,True
WR,1999-2007,28.350000000000104,0.2307091189019727,True
WR,1999-2007,28.400000000000105,0.23069376255037086,True
WR,1999-2007,28.450000000000106,0.23066682794976312,True
WR,1999-2007,28.500000000000107,0.2306297022489092,True
WR,1999-2007,28.550000000000107,0.2305837730104431,True
WR,1999-2007,28.600000000000108,0.23053042781160882,True
WR,1999-2007,28.65000000000011,0.23047105390313918,True
WR,1999-2007,28.70000000000011,0.23040703792627143,True
WR,1999-2007,28.75000000000011,0.2303397656878999,True
WR,1999-2007,28.80000000000011,0.23027062199387366,True
WR,1999-2007,28.85000000000011,0.23020099054045315,True
WR,1999-2007,28.900000000000112,0.2301322538639395,True
WR,1999-2007,28.950000000000113,0.23006579334849808,True
WR,1999-2007,29.000000000000114,0.2300029892921908,True
WR,1999-2007,29.050000000000114,0.2299452210312376,True
WR,1999-2007,29.100000000000115,0.22989386712251977,True
WR,1999-2007,29.150000000000116,0.22985030558433583,True
WR,1999-2007,29.200000000000117,0.2298159141954155,True
WR,1999-2007,29.250000000000117,0.22979207085218994,True
WR,1999-2007,29.300000000000118,0.2297801539843081,True
WR,1999-2007,29.35000000000012,0.22978154276364887,True
WR,1999-2007,29.40000000000012,0.22979729685917402,True
WR,1999-2007,29.45000000000012,0.2298275332356308,True
WR,1999-2007,29.50000000000012,0.22987219790480207,True
WR,1999-2007,29.55000000000012,0.22993123875701366,True
WR,1999-2007,29.600000000000122,0.23000460553537816,True
WR,1999-2007,29.650000000000123,0.23009224981005547,True
