year,name,pos,adp,stdev,team,pid,games,ppg,rookie_season,exp,tier,in_fit,adp_rank,adp_dec,m_iso_deep,resid_iso
2018,LeSean McCoy,RB,29.9,4.2,BUF,00-0027029,14,9.085714285714285,2009,9,vet,True,16,3,13.416324058711414,-4.3306097729971285
2018,Alex Collins,RB,31.5,3.8,BAL,00-0032426,10,10.86,2016,2,vet,True,17,3,13.416324058711414,-2.5563240587114144
2018,Kenyan Drake,RB,32.8,4.5,MIA,00-0033118,16,12.887500000000001,2016,2,vet,True,18,3,13.416324058711414,-0.5288240587114128
2018,Jerick McKinnon,RB,34.3,24.9,SF,00-0031376,0,,2014,4,vet,False,19,3,13.416324058711414,
2018,Lamar Miller,RB,38.0,4.3,HOU,00-0029615,14,12.328571428571427,2012,6,vet,True,20,3,13.416324058711414,-1.0877526301399865
2018,Derrick Henry,RB,42.1,5.2,TEN,00-0032764,16,12.584999999999999,2016,2,vet,True,21,4,12.035856922066072,0.5491430779339268
2018,Mark Ingram II,RB,45.9,5.8,NO,00-0027966,12,11.875,2011,7,vet,True,22,4,12.035856922066072,-0.16085692206607227
2018,Jay Ajayi,RB,46.6,5.9,PHI,00-0031590,4,10.85,2015,3,vet,True,23,4,12.035856922066072,-1.1858569220660726
2018,Marshawn Lynch,RB,52.6,5.8,LV,00-0025399,6,13.166666666666666,2007,11,vet,True,24,4,11.360280038588861,1.8063866280778047
2018,Carlos Hyde,RB,53.9,5.8,JAX,00-0031045,13,7.515384615384615,2014,4,vet,True,25,4,11.360280038588861,-3.844895423204246
2018,Dion Lewis,RB,55.5,6.2,TEN,00-0028087,16,10.04375,2011,7,vet,True,26,4,11.360280038588861,-1.316530038588862
2018,Jamaal Williams,RB,59.7,6.7,GB,00-0033948,14,8.1,2017,1,soph,True,27,5,11.360280038588861,-3.2602800385888617
2018,Kerryon Johnson,RB,62.5,6.6,DET,00-0034349,10,13.940000000000001,2018,0,rookie,True,28,5,11.360280038588861,2.57971996141114
2018,Rex Burkhead,RB,64.0,6.6,NE,00-0030288,8,6.2125,2013,5,vet,True,29,5,10.925918745824406,-4.713418745824406
2018,Chris Carson,RB,66.7,7.3,SEA,00-0033594,14,14.385714285714286,2017,1,soph,True,30,5,10.925918745824406,3.45979553988988
2018,Peyton Barber,RB,69.0,7.3,TB,00-0032741,16,9.39375,2016,2,vet,True,31,5,10.925918745824406,-1.5321687458244053
2018,Chris Thompson,RB,74.1,8.0,WAS,00-0030404,10,9.16,2013,5,vet,True,32,5,10.925918745824406,-1.7659187458244059
2018,Tevin Coleman,RB,76.5,7.5,ATL,00-0032058,16,12.1,2015,3,vet,True,33,6,10.925918745824406,1.1740812541755936
2018,Adrian Peterson,RB,81.1,8.5,WAS,00-0025394,16,11.8125,2007,11,vet,True,34,6,9.51747964997965,2.2950203500203497
2018,Sony Michel,RB,83.5,7.8,NE,00-0034845,13,10.7,2018,0,rookie,True,35,6,9.4762971493062,1.2237028506937992
2018,Tarik Cohen,RB,85.2,9.3,CHI,00-0033556,16,14.62125,2017,1,soph,True,36,6,9.4762971493062,5.1449528506938
2018,Rashaad Penny,RB,87.1,8.2,SEA,00-0034750,12,5.866666666666667,2018,0,rookie,True,37,6,9.4762971493062,-3.609630482639533
2018,Isaiah Crowell,RB,89.6,7.9,NYJ,00-0030656,13,10.823076923076924,2014,4,vet,True,38,6,9.4762971493062,1.3467797737707237
2018,Duke Johnson,RB,93.5,8.2,CLE,00-0032257,16,8.25,2015,3,vet,True,39,7,9.4762971493062,-1.2262971493062
2018,Marlon Mack,RB,94.3,7.5,IND,00-0033951,12,14.841666666666667,2017,1,soph,True,40,7,9.4762971493062,5.365369517360467
2018,Aaron Jones Sr.,RB,97.7,8.1,GB,00-0033293,12,14.283333333333333,2017,1,soph,True,41,7,9.4762971493062,4.807036184027133
2018,James White,RB,99.5,8.2,NE,00-0031062,16,17.2875,2014,4,vet,True,42,7,9.4762971493062,7.811202850693801
2018,Ronald Jones,RB,111.4,11.0,TB,00-0034816,6,3.4499999999999997,2018,0,rookie,True,43,8,8.801446416016189,-5.35144641601619
2018,Bilal Powell,RB,114.3,10.9,NYJ,00-0028064,7,8.614285714285714,2011,7,vet,True,44,8,8.801446416016189,-0.18716070173047505
2018,Alfred Morris,RB,119.8,23.5,SF,00-0029141,11,6.1909090909090905,2012,6,vet,True,45,8,8.801446416016189,-2.6105373251070985
2018,Latavius Murray,RB,123.1,11.0,MIN,00-0030513,16,8.24375,2013,5,vet,True,46,8,8.514685960281549,-0.2709359602815482
2018,CJ Anderson,RB,123.3,12.4,LAR,00-0029854,8,8.4125,2013,5,vet,True,47,8,8.514685960281549,-0.10218596028154892
2018,Matt Breida,RB,125.6,24.4,SF,00-0033308,14,11.607142857142858,2017,1,soph,True,48,8,8.514685960281549,3.092456896861309
2018,Nick Chubb,RB,126.4,12.2,CLE,00-0034791,16,12.15625,2018,0,rookie,True,49,8,8.514685960281549,3.6415640397184514
2018,Corey Clement,RB,128.4,11.5,PHI,00-0033725,10,8.15,2017,1,soph,True,50,9,8.371889717425432,-0.22188971742543195
2018,Ty Montgomery II,RB,129.2,12.6,BAL,00-0032200,11,6.618181818181818,2015,3,vet,True,51,9,7.491790151433535,-0.8736083332517168
2018,Giovani Bernard,RB,140.9,13.5,CIN,00-0030456,12,7.991666666666667,2013,5,vet,True,52,9,7.491790151433535,0.49987651523313215
2018,Jordan Wilkins,RB,143.1,13.0,IND,00-0034400,10,5.220000000000001,2018,0,rookie,True,53,9,7.491790151433535,-2.2717901514335344
2018,LeGarrette Blount,RB,153.9,16.9,DET,00-0027325,16,5.40625,2010,8,vet,True,54,10,7.491790151433535,-2.085540151433535
2018,Devontae Booker,RB,155.6,14.9,DEN,00-0032972,14,6.107142857142857,2016,2,vet,True,55,10,7.491790151433535,-1.3846472942906782
2018,James Conner,RB,157.1,16.6,PIT,00-0033553,13,21.53846153846154,2017,1,soph,True,56,10,7.491790151433535,14.046671387028006
2018,Doug Martin,RB,158.6,17.7,LV,00-0029613,15,7.873333333333333,2012,6,vet,True,57,10,7.491790151433535,0.3815431818997981
2018,Theo Riddick,RB,159.6,13.6,DET,00-0030107,14,8.321428571428571,2013,5,vet,True,58,10,7.491790151433535,0.8296384199950362
2018,Austin Ekeler,RB,160.8,14.4,LAC,00-0033699,14,12.057142857142859,2017,1,soph,True,59,10,7.491790151433535,4.565352705709324
2018,Spencer Ware,RB,164.3,15.6,KC,00-0030414,10,7.869999999999999,2013,5,vet,True,60,10,7.481169871794871,0.38883012820512786
2019,Saquon Barkley,RB,1.4,0.6,NYG,00-0034844,13,18.776923076923076,2018,1,soph,True,1,1,19.40125646412411,-0.6243333872010339
2019,Alvin Kamara,RB,2.5,0.9,NO,00-0033906,14,17.751428571428573,2017,2,vet,True,2,1,19.40125646412411,-1.6498278926955372
2019,Christian McCaffrey,RB,3.2,1.2,CAR,00-0033280,16,29.45,2017,2,vet,True,3,1,19.40125646412411,10.04874353587589
2019,Ezekiel Elliott,RB,3.9,1.2,DAL,00-0033045,16,19.48125,2016,3,vet,True,4,1,19.40125646412411,0.07999353587588942
2019,James Conner,RB,7.1,1.9,PIT,00-0033553,10,14.55,2017,2,vet,True,5,1,16.783941579810566,-2.2339415798105655
2019,David Johnson,RB,7.1,2.0,ARI,00-0032187,11,12.845454545454546,2015,4,vet,True,6,1,16.783941579810566,-3.9384870343560205
2019,LeVeon Bell,RB,8.8,2.2,NYJ,00-0030496,15,14.333333333333334,2013,6,vet,True,7,1,16.783941579810566,-2.4506082464772323
2019,Nick Chubb,RB,11.7,2.4,CLE,00-0034791,16,15.95,2018,1,soph,True,8,2,16.783941579810566,-0.8339415798105669
2019,Dalvin Cook,RB,14.6,2.8,MIN,00-0033893,14,20.885714285714283,2017,2,vet,True,9,2,15.764732142857142,5.120982142857141
2019,Todd Gurley,RB,16.0,3.1,LAR,00-0032241,15,14.626666666666667,2015,4,vet,True,10,2,15.48991409805029,-0.8632474313836234
2019,Joe Mixon,RB,18.4,3.3,CIN,00-0033897,16,14.0875,2017,2,vet,True,11,2,15.48991409805029,-1.40241409805029
2019,Leonard Fournette,RB,23.2,3.5,JAX,00-0033856,15,17.293333333333333,2017,2,vet,True,12,2,14.434106455309395,2.8592268780239376
2019,Damien Williams,RB,25.5,4.2,KC,00-0030874,11,12.827272727272726,2014,5,vet,True,13,3,14.434106455309395,-1.6068337280366691
2019,Chris Carson,RB,26.5,3.7,SEA,00-0033594,15,15.506666666666666,2017,2,vet,True,14,3,14.434106455309395,1.0725602113572705
2019,Kerryon Johnson,RB,28.5,3.5,DET,00-0034349,8,10.625,2018,1,soph,True,15,3,13.416324058711414,-2.791324058711414
2019,Aaron Jones Sr.,RB,29.2,3.4,GB,00-0033293,16,19.675,2017,2,vet,True,16,3,13.416324058711414,6.258675941288587
2019,Devonta Freeman,RB,30.4,3.5,ATL,00-0031285,14,14.114285714285714,2014,5,vet,True,17,3,13.416324058711414,0.6979616555743
2019,David Montgomery,RB,31.3,3.9,CHI,00-0035685,16,10.65,2019,0,rookie,True,18,3,13.416324058711414,-2.7663240587114135
2019,Josh Jacobs,RB,33.1,3.6,LV,00-0035700,13,14.738461538461538,2019,0,rookie,True,19,3,13.416324058711414,1.3221374797501237
2019,Sony Michel,RB,37.4,3.9,NE,00-0034845,16,9.5375,2018,1,soph,True,20,3,13.416324058711414,-3.8788240587114142
2019,Mark Ingram II,RB,39.7,3.9,BAL,00-0027966,15,16.166666666666668,2011,8,vet,True,21,4,13.006055194805196,3.160611471861472
2019,Melvin Gordon III,RB,42.0,5.2,LAC,00-0032144,12,15.066666666666665,2015,4,vet,True,22,4,12.035856922066072,3.0308097446005924
2019,Derrick Henry,RB,43.8,5.1,TEN,00-0032764,15,19.64,2016,3,vet,True,23,4,12.035856922066072,7.604143077933928
2019,Marlon Mack,RB,46.5,5.7,IND,00-0033951,14,12.950000000000001,2017,2,vet,True,24,4,12.035856922066072,0.9141430779339288
2019,James White,RB,48.1,6.2,NE,00-0031062,15,13.479999999999999,2014,5,vet,True,25,4,12.035856922066072,1.4441430779339264
2019,Duke Johnson,RB,51.7,5.8,HOU,00-0032257,16,9.625,2015,4,vet,True,26,4,11.360280038588861,-1.7352800385888614
2019,Phillip Lindsay,RB,55.6,6.2,DEN,00-0034109,16,12.35625,2018,1,soph,True,27,4,11.360280038588861,0.9959699614111379
2019,Tevin Coleman,RB,57.7,5.8,SF,00-0032058,14,9.671428571428573,2015,4,vet,True,28,5,11.360280038588861,-1.6888514671602888
2019,Miles Sanders,RB,59.0,5.0,PHI,00-0035243,16,13.668750000000001,2019,0,rookie,True,29,5,11.360280038588861,2.3084699614111397
2019,Austin Ekeler,RB,61.7,6.7,LAC,00-0033699,16,19.3125,2017,2,vet,True,30,5,11.360280038588861,7.952219961411139
2019,Derrius Guice,RB,69.8,7.4,WAS,00-0034358,5,11.48,2018,1,soph,True,31,5,10.925918745824406,0.5540812541755944
2019,Tarik Cohen,RB,71.0,7.6,CHI,00-0033556,16,10.24375,2017,2,vet,True,32,5,10.925918745824406,-0.6821687458244057
2019,Latavius Murray,RB,76.4,7.9,NO,00-0030513,16,9.825,2013,6,vet,True,33,6,10.925918745824406,-1.1009187458244067
2019,Kenyan Drake,RB,82.9,8.0,ARI,00-0033118,14,15.299999999999999,2016,3,vet,True,34,6,9.51747964997965,5.782520350020349
2019,Tony Pollard,RB,83.3,8.3,DAL,00-0035261,13,6.892307692307692,2019,0,rookie,True,35,6,9.4762971493062,-2.5839894569985082
2019,Devin Singletary,RB,83.9,8.6,BUF,00-0035250,12,12.325000000000001,2019,0,rookie,True,36,6,9.4762971493062,2.848702850693801
2019,Matt Breida,RB,84.8,8.1,SF,00-0033308,12,8.608333333333333,2017,2,vet,True,37,6,9.4762971493062,-0.8679638159728675
2019,Darwin Thompson,RB,86.0,9.3,KC,00-0035148,7,4.257142857142857,2019,0,rookie,True,38,6,9.4762971493062,-5.219154292163343
2019,LeSean McCoy,RB,90.8,8.9,KC,00-0027029,13,9.123076923076923,2009,10,vet,True,39,6,9.4762971493062,-0.3532202262292774
2019,Darrell Henderson Jr.,RB,93.0,9.2,LAR,00-0035664,6,3.733333333333334,2019,0,rookie,True,40,7,9.4762971493062,-5.742963815972866
2019,Rashaad Penny,RB,95.3,7.8,SEA,00-0034750,8,9.0875,2018,1,soph,True,41,7,9.4762971493062,-0.3887971493061997
2019,Kareem Hunt,RB,100.8,11.9,CLE,00-0033923,8,12.675,2017,2,vet,True,42,7,9.4762971493062,3.1987028506938007
2019,Jordan Howard,RB,103.7,9.0,PHI,00-0032780,9,12.377777777777778,2016,3,vet,True,43,7,9.4762971493062,2.901480628471578
2019,Royce Freeman,RB,108.1,8.3,DEN,00-0034838,16,8.8875,2018,1,soph,True,44,8,8.801446416016189,0.08605358398381036
2019,Kalen Ballage,RB,113.5,10.7,MIA,00-0034799,12,4.316666666666666,2018,1,soph,True,45,8,8.801446416016189,-4.4847797493495225
2019,Jaylen Samuels,RB,119.0,10.4,PIT,00-0034331,13,8.03076923076923,2018,1,soph,True,46,8,8.801446416016189,-0.7706771852469583
2019,Justin Jackson,RB,119.9,10.3,LAC,00-0034440,6,5.016666666666667,2018,1,soph,True,47,8,8.514685960281549,-3.498019293614882
2019,Justice Hill,RB,120.7,9.2,BAL,00-0034975,14,3.5142857142857147,2019,0,rookie,True,48,8,8.514685960281549,-5.000400245995834
2019,Alexander Mattison,RB,127.3,12.1,MIN,00-0034972,13,5.261538461538462,2019,0,rookie,True,49,9,8.371889717425432,-3.11035125588697
2019,Peyton Barber,RB,131.3,13.8,TB,00-0032741,16,7.28125,2016,3,vet,True,50,9,7.491790151433535,-0.210540151433535
2019,Adrian Peterson,RB,133.1,12.1,WAS,00-0025394,15,9.8,2007,12,vet,True,51,9,7.491790151433535,2.3082098485664657
2019,Dion Lewis,RB,142.9,14.9,TEN,00-0028087,12,5.208333333333333,2011,8,vet,True,52,9,7.491790151433535,-2.283456818100202
2019,Damien Harris,RB,151.4,13.7,NE,00-0035657,1,1.2,2019,0,rookie,False,53,10,7.491790151433535,-6.291790151433535
2019,Carlos Hyde,RB,151.9,17.8,HOU,00-0031045,16,9.575,2014,5,vet,True,54,10,7.491790151433535,2.0832098485664643
2019,Frank Gore,RB,152.3,27.6,BUF,00-0023500,15,6.326666666666667,2005,14,vet,True,55,10,7.491790151433535,-1.165123484766868
2019,Ito Smith,RB,154.2,17.5,ATL,00-0034378,5,7.12,2018,1,soph,True,56,10,7.491790151433535,-0.3717901514335349
2019,Ty Montgomery II,RB,157.1,19.1,NYJ,00-0032200,12,2.6916666666666664,2015,4,vet,True,57,10,7.491790151433535,-4.800123484766869
2019,Malcolm Brown,RB,157.6,16.7,LAR,00-0031806,11,5.345454545454545,2015,4,vet,True,58,10,7.491790151433535,-2.14633560597899
2019,Dare Ogunbowale,RB,157.9,17.9,TB,00-0033854,14,5.214285714285714,2017,2,vet,True,59,10,7.491790151433535,-2.2775044371478206
2019,Ronald Jones,RB,158.1,17.1,TB,00-0034816,16,10.39375,2018,1,soph,True,60,10,7.491790151433535,2.9019598485664657
2019,Nyheim Hines,RB,159.2,18.7,IND,00-0034367,16,7.3687499999999995,2018,1,soph,True,61,10,7.491790151433535,-0.12304015143353553
2020,Christian McCaffrey,RB,1.2,0.5,CAR,00-0033280,3,30.133333333333336,2017,3,vet,False,1,1,19.40125646412411,10.732076869209227
2020,Saquon Barkley,RB,2.5,0.7,NYG,00-0034844,2,7.699999999999999,2018,2,vet,False,2,1,19.40125646412411,-11.70125646412411
2020,Ezekiel Elliott,RB,3.4,1.6,DAL,00-0033045,15,14.913333333333332,2016,4,vet,True,3,1,19.40125646412411,-4.487923130790778
2020,Alvin Kamara,RB,4.9,1.3,NO,00-0033906,15,25.186666666666667,2017,3,vet,True,4,1,19.40125646412411,5.785410202542558
2020,Clyde Edwards-Helaire,RB,6.2,1.7,KC,00-0036360,13,13.538461538461538,2020,0,rookie,True,5,1,18.801468895250412,-5.263007356788874
2020,Dalvin Cook,RB,6.2,1.5,MIN,00-0033893,14,24.12857142857143,2017,3,vet,True,6,1,18.801468895250412,5.327102533321018
