player_id,name,season,n_games,adot,target_share,yac_per_rec,td_per_target,slot,ppg,cluster,is_top30_recent
00-0039868,Troy Franklin,2024,15,13.3077,0.1055,5.8214,0.0385,0,4.4733,0,False
00-0039868,Troy Franklin,2025,16,12.7476,0.1746,4.3385,0.0583,0,11.0688,1,False
00-0039880,Malik Washington,2024,9,4.8529,0.1073,4.8,0.0,0,6.0111,1,False
00-0039880,Malik Washington,2025,15,5.254,0.1496,5.1364,0.0476,0,6.9667,1,False
00-0039890,Adonai Mitchell,2024,13,12.9804,0.1229,4.6667,0.0,0,3.5354,0,False
00-0039890,Adonai Mitchell,2025,12,15.1143,0.1907,2.4516,0.0286,0,7.0333,1,False
00-0039893,Brian Thomas Jr.,2024,17,11.594,0.2436,6.4598,0.0752,0,16.7059,1,False
00-0039893,Brian Thomas Jr.,2025,14,14.4505,0.1865,3.3125,0.022,0,9.9143,1,False
00-0039894,Xavier Worthy,2024,16,9.2245,0.1681,6.8983,0.0612,0,11.7,0,False
00-0039894,Xavier Worthy,2025,13,13.0556,0.1607,4.5952,0.0139,0,8.4538,1,False
00-0039901,Keon Coleman,2024,11,14.9818,0.1627,7.5,0.0545,0,9.2818,0,False
00-0039901,Keon Coleman,2025,12,11.1695,0.1691,2.3158,0.0678,0,8.5333,1,False
00-0039915,Ladd McConkey,2024,16,9.9464,0.2333,4.7561,0.0625,0,15.0562,1,False
00-0039915,Ladd McConkey,2025,16,9.8679,0.2019,4.697,0.0566,0,11.3062,1,True
00-0039916,Ricky Pearsall,2024,9,11.1556,0.1495,3.6774,0.0667,0,10.3889,1,False
00-0039916,Ricky Pearsall,2025,9,14.1132,0.1743,2.0556,0.0,0,9.8444,1,False
00-0039919,Rome Odunze,2024,17,13.8416,0.1784,4.6852,0.0297,0,8.5235,1,False
00-0039919,Rome Odunze,2025,12,13.9111,0.2239,4.8636,0.0667,0,12.175,1,True
00-0040124,Tetairoa McMillan,2025,17,11.5574,0.2369,3.8429,0.0574,0,12.5529,1,True
00-0040129,Emeka Egbuka,2025,17,12.378,0.2276,5.3175,0.0472,0,11.5118,1,True
00-0040130,Jayden Higgins,2025,12,12.6667,0.1489,2.75,0.0794,0,9.3333,0,False
00-0040134,Pat Bryant,2025,11,8.4167,0.1215,4.7419,0.0208,0,6.8,1,False
00-0040138,Jaylin Noel,2025,8,11.0667,0.1071,2.8182,0.0667,0,7.725,0,False
00-0040164,Jaylin Lane,2025,9,11.6071,0.1094,2.6429,0.0,0,4.2,1,False
00-0040170,Elic Ayomanor,2025,15,12.625,0.1764,2.825,0.0455,0,7.5867,1,False
00-0040237,Tez Johnson,2025,9,11.5789,0.1238,3.96,0.1316,0,9.5556,0,False
00-0040581,Dont'e Thornton Jr.,2025,10,15.6552,0.0951,3.8,0.0,0,2.35,0,False
00-0040667,Matthew Golden,2025,12,12.8333,0.1193,3.4828,0.0,0,5.8,1,False
00-0040705,Chimere Dike,2025,15,7.9315,0.1415,4.5833,0.0548,0,8.5067,1,False
00-0040727,Tre Harris,2025,11,9.6842,0.1067,4.037,0.0263,0,5.6909,1,False
00-0040735,Luther Burden III,2025,13,8.069,0.1349,7.3333,0.0345,0,9.7154,0,True
00-0040782,Isaiah Bond,2025,11,17.439,0.1068,3.0,0.0,0,4.3455,0,False
