year,name,pos,adp,stdev,team,pid,games,ppg,rookie_season,exp,tier,in_fit,adp_rank,adp_dec,m_iso_deep,resid_iso
2024,Jameson Williams,WR,107.8,8.1,DET,00-0037240,14,15.114285714285714,2022,2,vet,True,48,7,10.169649826735766,4.944635887549948
2024,Courtland Sutton,WR,110.8,8.2,DEN,00-0034348,16,15.01875,2018,6,vet,True,49,7,10.169649826735766,4.849100173264235
2024,Brian Thomas Jr.,WR,114.2,8.5,JAX,00-0039893,17,16.705882352941178,2024,0,rookie,True,50,8,10.169649826735766,6.536232526205412
2024,Mike Williams,WR,116.1,8.1,PIT,00-0033536,10,4.0200000000000005,2017,7,vet,True,51,8,10.169649826735766,-6.149649826735765
2024,Khalil Shakir,WR,117.4,9.7,BUF,00-0037261,15,12.166666666666666,2022,2,vet,True,52,8,10.169649826735766,1.9970168399309003
2024,Curtis Samuel,WR,122.6,8.6,BUF,00-0033282,11,5.7272727272727275,2017,7,vet,True,53,8,10.169649826735766,-4.442377099463038
2024,Joshua Palmer,WR,130.5,8.1,LAC,00-0036988,14,7.378571428571428,2021,3,vet,True,54,8,10.169649826735766,-2.7910783981643377
2024,Jakobi Meyers,WR,131.7,13.8,LV,00-0034960,15,14.533333333333333,2019,5,vet,True,55,9,10.169649826735766,4.363683506597567
2024,Jerry Jeudy,WR,132.9,8.2,CLE,00-0036407,17,14.170588235294119,2020,4,vet,True,56,9,10.169649826735766,4.000938408558353
2024,Jordan Addison,WR,134.1,9.7,MIN,00-0038994,15,14.166666666666666,2023,1,soph,True,57,9,10.169649826735766,3.9970168399309003
2024,Brandin Cooks,WR,135.1,9.4,DAL,00-0031236,10,6.959999999999999,2014,10,vet,True,58,9,10.169649826735766,-3.2096498267357667
2024,Rashid Shaheed,WR,139.8,7.7,NO,00-0037545,6,13.633333333333333,2022,2,vet,True,59,9,10.169649826735766,3.463683506597567
2024,Xavier Legette,WR,141.3,11.9,CAR,00-0039342,14,8.807142857142857,2024,0,rookie,True,60,9,10.169649826735766,-1.3625069695929088
2024,Jahan Dotson,WR,152.0,12.7,PHI,00-0037741,6,4.816666666666666,2022,2,vet,True,61,9,9.338003994797472,-4.521337328130805
2024,Quentin Johnston,WR,152.2,19.5,LAC,00-0038544,15,11.646666666666668,2023,1,soph,True,62,10,9.338003994797472,2.3086626718691967
2024,Josh Downs,WR,155.9,13.6,IND,00-0038997,14,13.107142857142858,2023,1,soph,True,63,10,9.338003994797472,3.769138862345386
2024,Adam Thielen,WR,159.0,13.9,CAR,00-0030035,10,13.95,2013,11,vet,True,64,10,9.338003994797472,4.611996005202528
2024,Dontayvion Wicks,WR,160.0,17.6,GB,00-0038393,16,6.90625,2023,1,soph,True,65,10,8.413288726154798,-1.5070387261547982
2024,Adonai Mitchell,WR,160.9,14.9,IND,00-0039890,13,3.5353846153846153,2024,0,rookie,True,66,10,8.413288726154798,-4.877904110770183
2024,Darnell Mooney,WR,161.8,14.4,ATL,00-0036309,15,12.879999999999999,2020,4,vet,True,67,10,8.413288726154798,4.466711273845201
2024,Ricky Pearsall,WR,162.7,15.7,SF,00-0039916,9,10.38888888888889,2024,0,rookie,True,68,10,8.413288726154798,1.9756001627340911
2024,Ja'Lynn Polk,WR,163.4,15.0,NE,00-0039907,7,3.414285714285714,2024,0,rookie,True,69,10,8.413288726154798,-4.999003011869084
2024,Rashod Bateman,WR,169.6,9.7,BAL,00-0036550,14,12.078571428571427,2021,3,vet,True,70,10,7.737402755974185,4.3411686725972425
2024,Gabe Davis,WR,169.6,9.4,JAX,00-0036196,9,5.988888888888889,2020,4,vet,True,71,10,7.737402755974185,-1.748513867085296
2024,Michael Wilson,WR,170.2,22.3,ARI,00-0038559,15,8.3,2023,1,soph,True,72,10,7.737402755974185,0.5625972440258158
