position,era,age,hazard,in_support
WR,2008-2016,29.050000000000114,0.2520938480230359,True
WR,2008-2016,29.100000000000115,0.2520554754237001,True
WR,2008-2016,29.150000000000116,0.25206798625483456,True
WR,2008-2016,29.200000000000117,0.2521312447726405,True
WR,2008-2016,29.250000000000117,0.25224503984959257,True
WR,2008-2016,29.300000000000118,0.25240918025393455,True
WR,2008-2016,29.35000000000012,0.2526234943205394,True
WR,2008-2016,29.40000000000012,0.2528878296163219,True
WR,2008-2016,29.45000000000012,0.2532020526002379,True
WR,2008-2016,29.50000000000012,0.25356604827784696,True
WR,2008-2016,29.55000000000012,0.2539797198503602,True
WR,2008-2016,29.600000000000122,0.2544429883580489,True
WR,2008-2016,29.650000000000123,0.25495579231783727,True
WR,2008-2016,29.700000000000124,0.25551808735486026,True
WR,2008-2016,29.750000000000124,0.2561298458277241,True
WR,2008-2016,29.800000000000125,0.256791056447167,True
WR,2008-2016,29.850000000000126,0.2575017238877801,True
WR,2008-2016,29.900000000000126,0.25826186839241083,True
WR,2008-2016,29.950000000000127,0.25907152536884376,True
WR,2008-2016,30.000000000000128,0.2599307449783144,True
WR,2008-2016,30.05000000000013,0.2608395917153909,True
WR,2008-2016,30.10000000000013,0.2617981439787246,True
WR,2008-2016,30.15000000000013,0.2628064936321532,True
WR,2008-2016,30.20000000000013,0.26386474555561074,True
WR,2008-2016,30.25000000000013,0.26497301718528377,True
WR,2008-2016,30.300000000000132,0.26613143804243333,True
WR,2008-2016,30.350000000000133,0.26734014925028576,True
WR,2008-2016,30.400000000000134,0.2685993030383834,True
WR,2008-2016,30.450000000000134,0.26990906223377525,True
WR,2008-2016,30.500000000000135,0.27126959973841863,True
WR,2008-2016,30.550000000000136,0.27268109799215756,True
WR,2008-2016,30.600000000000136,0.2741437484206381,True
WR,2008-2016,30.650000000000137,0.27565775086752664,True
WR,2008-2016,30.700000000000138,0.27722331301039116,True
WR,2008-2016,30.75000000000014,0.27884064975961687,True
WR,2008-2016,30.80000000000014,0.2805099826397356,True
WR,2008-2016,30.85000000000014,0.28223153915255755,True
