pos,window,rate,fit,n_fit,alpha,beta,prior_mean,prior_n,mu_phat,var_phat,binom_noise,var_p,degenerate
RB,season_2021,boom,board,17,3.0601699800907216,4.302774820495648,0.4156176724083299,7.362944800586369,0.4156176724083299,0.04671086608710013,0.017668509766252175,0.029042356320847954,False
RB,season_2021,boom,population,80,1.6523254184947171,3.999909911186931,0.2923313206401442,5.652235329681648,0.2923313206401442,0.0480507785302041,0.01695240191537174,0.03109837661483236,False
RB,season_2021,bust,board,17,1.1848029571568244,13.896210362646345,0.07856255624421714,15.08101331980317,0.07856255624421714,0.009767726475601465,0.005266114570868748,0.0045016119047327175,False
RB,season_2021,bust,population,80,0.9750931998698954,3.9031347403436203,0.19988676458345578,4.878227940213516,0.19988676458345578,0.040313262931669536,0.013105735841114985,0.027207527090554552,False
RB,season_2022,boom,board,28,1.6907666979538853,3.4367171558501552,0.32974588436773306,5.127483853804041,0.32974588436773306,0.05228639619925907,0.016217180615269257,0.03606921558398982,False
RB,season_2022,boom,population,78,1.5047557497437014,4.453858088354021,0.2525345307867932,5.9586138380977225,0.2525345307867932,0.04199265549285293,0.014866442436792759,0.02712621305606017,False
RB,season_2022,bust,board,28,0.6025891893477466,3.5086291939619185,0.14657192422423512,4.111218383309665,0.14657192422423512,0.03365189443537168,0.009178552489758773,0.024473341945612903,False
RB,season_2022,bust,population,78,1.272675729957262,4.55357753681559,0.21843810622091167,5.826253266772852,0.21843810622091167,0.038455560504434515,0.013445808697753664,0.02500975180668085,False
RB,season_2023,boom,board,38,1.5025515797595463,2.6716987107803156,0.3599572318806065,4.174250290539862,0.3599572318806065,0.06104830135960932,0.01652242608088949,0.04452587527871983,False
RB,season_2023,boom,population,77,0.9147818119517891,2.785784911835192,0.2472004642077216,3.700566723786981,0.2472004642077216,0.053835020013025744,0.014245667145956036,0.03958935286706971,False
RB,season_2023,bust,board,38,0.4615534011806012,3.040794985733334,0.13178397754636142,3.502348386913935,0.13178397754636142,0.03361821565236855,0.00820548634404266,0.025412729308325888,False
RB,season_2023,bust,population,77,0.6633872734494699,2.061499077779666,0.24345502451881365,2.7248863512291357,0.24345502451881365,0.06354668732929605,0.014099628227860556,0.0494470591014355,False
RB,season_2024,boom,board,42,1.505061355484081,2.2752313308565997,0.3981335521776698,3.7802926863406805,0.3981335521776698,0.06658096973288083,0.01645365692361175,0.050127312809269076,False
RB,season_2024,boom,population,81,0.7478070723026263,2.1207213331098975,0.26069362635266774,2.868528405412524,0.26069362635266774,0.06489888903589305,0.015078275269141819,0.04982061376675123,False
RB,season_2024,bust,board,42,0.6315595279878604,4.072611683968368,0.13425521723841052,4.704171211956229,0.13425521723841052,0.028357398834551295,0.007980949817899721,0.020376449016651574,False
RB,season_2024,bust,population,81,0.972142700983767,2.783281288733784,0.25886363394533324,3.755423989717551,0.25886363394533324,0.055353581124374183,0.015009491221815377,0.040344089902558805,False
RB,season_2025,boom,board,56,1.6158527353513905,3.088478699549203,0.34348190762318914,4.704331434900594,0.34348190762318914,0.055606666703626344,0.016074937292000074,0.03953172941162627,False
RB,season_2025,boom,population,78,0.9567076794507079,2.6634575117381196,0.264271829854409,3.6201651911888275,0.264271829854409,0.057333357759766175,0.015249964254569575,0.042083393505196603,False
RB,season_2025,bust,board,56,0.8416084119812824,4.868415692170051,0.1473913939118771,5.7100241041513335,0.1473913939118771,0.02768647014277145,0.008958196002169828,0.01872827414060162,False
RB,season_2025,bust,population,78,0.7881082034258307,2.577345497901819,0.234175916048088,3.3654537013276498,0.234175916048088,0.05514711982207792,0.014066038985832757,0.04108108083624516,False
