year,name,gsis_id,adp,adp_rank,rookie_season,exp,games,ppg,tier,in_fit,m_ols,m_iso,resid_iso,resid_ols
2019,Brandin Cooks,00-0031236,39.1,15,2014,5,13,9.038461538461538,vet,True,14.082327478330996,14.318447404719464,-5.279985866257926,-5.043865939869457
2019,Chris Godwin Jr.,00-0033921,39.9,16,2017,2,14,19.72142857142857,vet,True,14.035433193300262,14.318447404719464,5.402981166709107,5.685995378128309
2019,Robert Woods,00-0030431,42.2,17,2013,6,15,15.526666666666667,vet,True,13.905673291302486,13.894337842606387,1.6323288240602807,1.620993375364181
2019,Tyler Lockett,00-0032211,42.9,18,2015,4,16,14.7,vet,True,13.867582459879294,13.894337842606387,0.8056621573936127,0.832417540120705
2019,Cooper Kupp,00-0033908,45.2,19,2017,2,16,16.90625,vet,True,13.746663946324338,13.894337842606387,3.0119121573936134,3.159586053675662
2019,Kenny Golladay,00-0033932,47.1,20,2017,2,16,15.5,vet,True,13.65132827444421,13.894337842606387,1.6056621573936134,1.8486717255557892
2019,T.Y. Hilton,00-0029608,49.0,21,2012,7,10,12.51,vet,True,13.559763382354948,13.894337842606387,-1.3843378426063868,-1.0497633823549481
2019,Tyler Boyd,00-0033009,51.5,22,2016,3,16,13.93125,vet,True,13.444549256777508,13.894337842606387,0.036912157393613754,0.48670074322249235
2019,Josh Gordon,00-0029664,52.1,23,2012,7,8,8.15,vet,True,13.417730507026802,13.173062271062273,-5.0230622710622725,-5.267730507026801
2019,Calvin Ridley,00-0034837,53.5,24,2018,1,12,16.283333333333335,soph,True,13.356335685541778,13.173062271062273,3.110271062271062,2.9269976477915574
2019,Mike Williams,00-0033536,60.3,25,2017,2,15,10.753333333333334,vet,True,13.079305867226395,12.543744208908237,-1.7904108755749029,-2.3259725338930615
2019,Dede Westbrook,00-0033839,62.7,26,2017,2,14,11.192857142857141,vet,True,12.988940205697917,12.543744208908237,-1.3508870660510954,-1.7960830628407756
2019,A.J. Green,00-0027942,63.8,27,2011,8,0,,vet,False,12.948672648572517,12.543744208908237,,
2019,Jarvis Landry,00-0031382,64.8,28,2014,5,16,14.8375,vet,True,12.912663739655681,12.543744208908237,2.2937557910917636,1.9248362603443194
2019,DJ Moore,00-0034827,67.2,29,2018,1,15,15.366666666666667,soph,True,12.828460781192666,12.543744208908237,2.8229224577584304,2.5382058854740013
2019,Alshon Jeffery,00-0029137,71.9,30,2012,7,9,13.577777777777778,vet,True,12.671937745981936,11.833267719934385,1.7445100578433923,0.9058400317958419
2020,Michael Thomas,00-0032765,5.6,1,2016,4,7,11.985714285714286,vet,True,18.58183018927049,18.379251629089865,-6.393537343375579,-6.596115903556205
2020,Davante Adams,00-0031381,10.4,2,2014,6,14,25.6,vet,True,17.148552506847718,17.943725961538462,7.6562740384615395,8.451447493152283
