pos,a,b,adp_a,adp_b,val_a,val_b,d_p25,d_p90,d_bust,d_boom,shape_dist,p25_a,p25_b,p90_a,p90_b,bust_a,bust_b,boom_a,boom_b,n_a,n_b
QB,Tyler Shough,Jordan Love,136.7,148.4,15.693481275118744,15.56658179584737,-2.379999999999999,-4.192,0.017234097890625882,0.05699417511611532,6.571999999999999,11.21,13.59,21.776,25.968,0.177024258105838,0.1597901602152121,0.3418573707935834,0.2848631956774681,10,47
WR,Alec Pierce,Courtland Sutton,55.5,59.8,11.761562813732333,11.793181769322151,-6.375,-0.16000000000000014,0.3180314839065068,-0.009911901298475093,6.535,3.6,9.975,20.500000000000004,20.660000000000004,0.5292247323634378,0.211193248456931,0.1234192520440582,0.1333311533425333,45,48
WR,Jalen Nailor,Adonai Mitchell,159.5,160.7,8.413288726154798,8.413288726154798,1.4,5.120000000000003,-0.09287443679513496,0.0,6.520000000000003,3.3,1.9,17.220000000000006,12.100000000000003,0.6092358939518134,0.7021103307469484,0.0856332738677188,0.0856332738677188,25,25
WR,Terry McLaurin,Luther Burden III,42.6,53.4,13.43683780382368,13.553031184920007,3.05,3.4599999999999937,-0.21935094385886703,0.03744013011655689,6.509999999999994,8.75,5.7,22.180000000000003,18.72000000000001,0.2081674797653613,0.4275184236242283,0.1590866190427486,0.1216464889261917,44,13
RB,J.K. Dobbins,Kyle Monangai,91.4,100.1,9.4762971493062,9.4762971493062,4.875000000000001,1.5399999999999991,-0.1475214269301825,0.2460710509213188,6.415,9.15,4.2749999999999995,19.74,18.2,0.0296896607110158,0.1772110876411983,0.4733783506748379,0.2273072997535191,24,16
RB,Brian Robinson Jr.,Samaje Perine,164.9,165.1,7.481169871794872,7.481169871794872,-0.3999999999999999,5.919999999999998,0.019628594916960618,0.1394843841465675,6.3199999999999985,3.4,3.8,17.9,11.98,0.2333661120078938,0.2137375170909332,0.1955863251687779,0.0561019410222104,45,45
RB,Rachaad White,Kyle Monangai,98.0,100.1,9.4762971493062,9.4762971493062,2.9250000000000007,3.379999999999999,-0.1246306503059883,0.15684942127504542,6.305,7.2,4.2749999999999995,21.58,18.2,0.05258043733521,0.1772110876411983,0.3841567210285645,0.2273072997535191,49,16
RB,Emari Demercado,Brian Robinson Jr.,164.4,164.9,7.481169871794872,7.481169871794872,-1.0499999999999998,-5.199999999999999,0.11549602484234006,-0.09014251320712571,6.249999999999999,2.35,3.4,12.7,17.9,0.3488621368502339,0.2333661120078938,0.1054438119616522,0.1955863251687779,31,45
RB,Tony Pollard,Rhamondre Stevenson,63.5,72.2,10.925918745824404,10.925918745824406,2.7250000000000005,-3.489999999999995,-0.1308528165536187,0.006042338610048714,6.214999999999995,7.825,5.1,18.910000000000004,22.4,0.0158918905144614,0.1467447070680801,0.4134372914540509,0.4073949528440022,50,41
RB,Ray Davis,Samaje Perine,161.4,165.1,7.481169871794872,7.481169871794872,-2.3499999999999996,3.7699999999999996,0.18972632964830038,0.1303818869158992,6.119999999999999,1.45,3.8,15.75,11.98,0.4034638467392336,0.2137375170909332,0.1864838279381096,0.0561019410222104,26,45
RB,Bucky Irving,Quinshon Judkins,42.8,49.8,12.035856922066072,12.110070009647217,2.174999999999999,3.9399999999999977,0.043116810004314395,0.16721270097611995,6.114999999999997,8.95,6.775,24.000000000000007,20.06000000000001,0.0876914296661593,0.0445746196618449,0.5224656065434133,0.3552529055672934,27,14
WR,Calvin Ridley,Jauan Jennings,130.2,140.9,10.169649826735766,10.169649826735766,0.9500000000000002,5.1599999999999895,-0.008428592870049711,0.10814918265789339,6.10999999999999,6.65,5.7,24.22,19.06000000000001,0.3818293864169578,0.3902579792870075,0.2103470372405856,0.1021978545826922,39,38
QB,Lamar Jackson,Joe Burrow,52.8,57.8,19.516798543728473,19.516798543728473,1.9849999999999994,4.059999999999995,-0.056541397227024504,0.09745682607685624,6.044999999999995,14.905,12.92,33.16,29.1,0.127853302619968,0.1843946998469925,0.4745843782791431,0.3771275522022869,46,35
WR,Brian Thomas Jr.,Josh Downs,83.0,92.4,11.063778356464836,11.063778356464836,2.125,3.8000000000000007,-0.15808219293303827,0.11461883989022181,5.925000000000001,7.9,5.775,23.2,19.4,0.3049302742072229,0.4630124671402612,0.2035299993478565,0.0889111594576347,31,46
QB,Sam Darnold,Kyler Murray,140.1,145.0,15.693481275118744,15.693481275118744,-5.640000000000001,-0.26800000000000423,0.11900948405329968,0.0030115731501439424,5.908000000000005,8.375,14.015,24.21,24.478000000000005,0.2200659603922505,0.1010564763389508,0.3009263597723915,0.2979147866222476,36,30
QB,Jordan Love,C.J. Stroud,148.4,159.3,15.56658179584737,15.56658179584737,2.5600000000000005,3.3480000000000025,0.009447774466327108,0.03370124801555818,5.908000000000003,13.59,11.03,25.968,22.619999999999997,0.1597901602152121,0.150342385748885,0.2848631956774681,0.2511619476619099,47,46
RB,Keaton Mitchell,Ray Davis,157.1,161.4,7.491790151433535,7.481169871794872,1.425,-4.399999999999997,-0.09940679871759006,-0.07469167308890051,5.824999999999997,2.875,1.45,11.350000000000003,15.75,0.3040570480216435,0.4034638467392336,0.1117921548492091,0.1864838279381096,20,26
RB,Jaylen Warren,Rico Dowdle,67.2,71.3,10.925918745824404,10.925918745824406,3.9000000000000004,-1.8999999999999986,-0.08968624693573601,0.0423987310245052,5.799999999999999,7.9,4.0,17.880000000000006,19.780000000000005,0.0720921498536955,0.1617783967894315,0.2973680005427224,0.2549692695182172,48,49
WR,Kayshon Boutte,Tyquan Thornton,169.6,178.9,7.737402755974184,7.737402755974184,-0.5000000000000004,5.150000000000009,-0.056255625683728216,0.050266221910095096,5.650000000000009,3.65,4.15,18.10000000000001,12.95,0.5737136712209375,0.6299692969046657,0.1286279508728748,0.0783617289627797,27,16
QB,Drake Maye,Joe Burrow,49.6,57.8,19.516798543728473,19.516798543728473,2.8200000000000003,-2.8160000000000025,-0.0819333352432053,-0.07452598234149521,5.636000000000003,15.74,12.92,26.284,29.1,0.1024613646037872,0.1843946998469925,0.3026015698607917,0.3771275522022869,29,35
WR,Chris Godwin Jr.,Jayden Reed,88.1,92.5,11.063778356464836,11.063778356464836,2.0,3.6300000000000097,-0.08793810084215561,0.03399449553521891,5.63000000000001,9.1,7.1,23.65000000000001,20.02,0.2208389432558955,0.3087770440980511,0.157173027367108,0.1231785318318891,32,37
RB,Ty Johnson,Kimani Vidal,167.0,172.2,7.481169871794872,7.481169871794872,-0.10000000000000009,-5.5,-0.025308651198730603,-0.08088887382137089,5.6,2.3,2.4,14.2,19.7,0.3787979321691034,0.404106583367834,0.1412040898936075,0.2220929637149784,36,21
RB,RJ Harvey,Aaron Jones Sr.,83.1,89.4,9.503735633804158,9.4762971493062,-2.6999999999999993,2.859999999999996,-0.045897751266111696,0.025216126122027782,5.559999999999995,6.0,8.7,22.04,19.180000000000003,0.0387468770074934,0.0846446282736051,0.3973646240395883,0.3721484979175605,17,40
QB,Tyler Shough,Kyler Murray,136.7,145.0,15.693481275118744,15.693481275118744,-2.8049999999999997,-2.7020000000000053,0.07596778176688719,0.04394258417133584,5.507000000000005,11.21,14.015,21.776,24.478000000000005,0.177024258105838,0.1010564763389508,0.3418573707935834,0.2979147866222476,10,30
WR,Deebo Samuel Sr.,Khalil Shakir,97.7,101.1,10.82380934425052,10.82380934425052,-1.2750000000000004,4.23,0.006836466521380258,0.1530047104805394,5.505000000000001,6.199999999999999,7.475,23.5,19.27,0.338311836560479,0.3314753700390987,0.25152201094657,0.0985173004660306,42,40
WR,Brian Thomas Jr.,Michael Wilson,83.0,87.8,11.063778356464836,11.063778356464836,2.8000000000000007,2.6999999999999993,-0.16693492002161398,0.08011074730379832,5.5,7.9,5.1,23.2,20.5,0.3049302742072229,0.4718651942288369,0.2035299993478565,0.1234192520440582,31,45
RB,Dylan Sampson,Kimani Vidal,164.1,172.2,7.481169871794872,7.481169871794872,-0.3999999999999999,-5.0899999999999945,-0.05872100269747349,-0.023213615739336696,5.489999999999995,2.0,2.4,14.610000000000005,19.7,0.3453855806703605,0.404106583367834,0.1988793479756417,0.2220929637149784,14,21
RB,RJ Harvey,J.K. Dobbins,83.1,91.4,9.503735633804158,9.4762971493062,-3.1500000000000004,2.3000000000000007,0.0090572162964776,-0.07601372663524963,5.450000000000001,6.0,9.15,22.04,19.74,0.0387468770074934,0.0296896607110158,0.3973646240395883,0.4733783506748379,17,24
RB,Justice Hill,Kimani Vidal,163.6,172.2,7.481169871794872,7.481169871794872,0.6499999999999999,-4.779999999999989,-0.13958766293800728,-0.06784395002654689,5.429999999999989,3.05,2.4,14.92000000000001,19.7,0.2645189204298267,0.404106583367834,0.1542490136884315,0.2220929637149784,39,21
RB,Tyler Allgeier,Kimani Vidal,161.4,172.2,7.481169871794872,7.481169871794872,0.8000000000000003,-4.619999999999997,-0.1737224596424974,-0.0623485837527831,5.419999999999998,3.2,2.4,15.080000000000002,19.7,0.2303841237253366,0.404106583367834,0.1597443799621953,0.2220929637149784,50,21
RB,Aaron Jones Sr.,Kyle Monangai,89.4,100.1,9.4762971493062,9.4762971493062,4.425,0.980000000000004,-0.09256645936759321,0.1448411981640414,5.405000000000004,8.7,4.2749999999999995,19.180000000000003,18.2,0.0846446282736051,0.1772110876411983,0.3721484979175605,0.2273072997535191,40,16
QB,Jayden Daniels,Brock Purdy,71.3,80.1,17.634423450195044,17.634423450195044,2.4450000000000003,2.9579999999999984,-0.0070414484262114885,0.0115561991946726,5.402999999999999,16.18,13.735,29.952,26.994000000000003,0.1421199017708229,0.1491613501970344,0.4036286199027242,0.3920724207080516,23,40
QB,Tyler Shough,Sam Darnold,136.7,140.1,15.693481275118744,15.693481275118744,2.835000000000001,-2.434000000000001,-0.04304170228641249,0.0409310110211919,5.269000000000002,11.21,8.375,21.776,24.21,0.177024258105838,0.2200659603922505,0.3418573707935834,0.3009263597723915,10,36
WR,Ladd McConkey,Jameson Williams,44.2,45.8,13.47914225219603,13.398588111753456,1.625,-3.6099999999999994,-0.052885406300859805,0.010681999045087903,5.234999999999999,7.925,6.3,20.79,24.4,0.27172735782101,0.3246127641218698,0.1782106224960457,0.1675286234509578,32,41
QB,Patrick Mahomes,Jaxson Dart,96.2,104.3,17.634423450195044,17.634423450195044,-5.095000000000001,-0.1339999999999968,-0.04005074490996889,-0.05355210970209312,5.228999999999997,13.365,18.46,27.01,27.144,0.0941196779265925,0.1341704228365614,0.3380484484575006,0.3916005581595937,46,12
WR,Chris Olave,DeVonta Smith,20.1,29.1,15.267492602389275,15.318955655428478,3.825,-1.379999999999992,-0.1058855108401143,0.009178221640430695,5.204999999999992,11.65,7.825,21.97000000000001,23.35,0.1695155961733694,0.2754011070134837,0.1955965292127069,0.1864183075722762,38,46
RB,Tyrone Tracy Jr.,James Conner,156.1,163.1,7.491790151433533,7.481169871794872,-1.950000000000001,-3.2200000000000095,0.055480403145229194,-0.2056170036155585,5.170000000000011,6.1,8.05,22.7,25.92000000000001,0.1052639096620575,0.0497835065168283,0.354166831776986,0.5597838353925445,31,32
RB,Chris Rodriguez Jr.,Kimani Vidal,160.6,172.2,7.491790151433536,7.481169871794872,0.3500000000000001,-4.8199999999999985,-0.10727011913947332,-0.02282963130168439,5.169999999999998,2.75,2.4,14.88,19.7,0.2968364642283607,0.404106583367834,0.199263332413294,0.2220929637149784,24,21
RB,AJ Dillon,Tyler Allgeier,161.4,161.4,7.481169871794872,7.481169871794872,-1.225,-3.9400000000000013,0.07367292429630692,-0.08765866864224038,5.165000000000001,1.975,3.2,11.14,15.080000000000002,0.3040570480216435,0.2303841237253366,0.0720857113199549,0.1597443799621953,20,50
RB,Breece Hall,Travis Etienne Jr.,28.3,37.1,13.416324058711414,13.416324058711414,-0.1999999999999993,4.940000000000001,0.0181996599090369,0.0922767510788195,5.140000000000001,8.3,8.5,27.76,22.82,0.05258043733521,0.0343807774261731,0.4948888223231479,0.4026120712443284,49,49
WR,Garrett Wilson,Emeka Egbuka,28.5,33.7,14.55056921854534,14.640219270233928,4.1,-1.0399999999999991,-0.19790582668902368,-0.031372979774528215,5.139999999999999,9.1,5.0,22.5,23.54,0.2003934729615141,0.3982992996505378,0.1675286234509578,0.198901603225486,41,17
RB,Ray Davis,AJ Dillon,161.4,161.4,7.481169871794872,7.481169871794872,-0.5250000000000001,4.609999999999999,0.09940679871759006,0.1143981166181547,5.135,1.45,1.975,15.75,11.14,0.4034638467392336,0.3040570480216435,0.1864838279381096,0.0720857113199549,26,20
WR,Darnell Mooney,Tyquan Thornton,178.5,178.9,7.737402755974184,7.737402755974184,-0.15000000000000036,4.850000000000001,-0.05691795046208448,0.000724463366837208,5.000000000000002,4.0,4.15,17.8,12.95,0.5730513464425813,0.6299692969046657,0.0790861923296169,0.0783617289627797,41,16
RB,Jordan Mason,Tyjae Spears,122.3,126.9,8.514685960281549,8.371889717425432,-2.3499999999999996,-2.6500000000000004,0.13415361216228572,-0.0496695470849583,5.0,2.75,5.1,15.15,17.8,0.2595972869799815,0.1254436748176958,0.1412040898936075,0.1908736369785658,36,41
WR,Tre Tucker,Jauan Jennings,136.2,140.9,10.169649826735766,10.169649826735766,-1.1500000000000004,-3.8400000000000087,0.19490818824590045,-0.0036805541166615996,4.990000000000009,4.55,5.7,15.22,19.06000000000001,0.585166167532908,0.3902579792870075,0.0985173004660306,0.1021978545826922,40,38
WR,Parker Washington,Jakobi Meyers,75.4,76.1,12.43820922971078,12.43820922971078,-2.874999999999999,-2.1099999999999994,0.1289697691111919,-0.06977056846768241,4.9849999999999985,5.2,8.075,19.14,21.25,0.4043708761246756,0.2754011070134837,0.1003965477521535,0.1701671162198359,29,46
RB,Jaylen Warren,Chuba Hubbard,67.2,74.7,10.925918745824404,10.925918745824406,1.3000000000000007,-3.6799999999999926,-0.058023031206249714,-0.024861018411760527,4.979999999999993,7.9,6.6,17.880000000000006,21.56,0.0720921498536955,0.1301151810599452,0.2973680005427224,0.3222290189544829,48,47
WR,Jameson Williams,Jaylen Waddle,45.8,48.8,13.398588111753456,13.335772575379874,-1.4500000000000002,3.5,0.0384751226898814,0.025239142780368096,4.95,6.3,7.75,24.4,20.9,0.3246127641218698,0.2861376414319884,0.1675286234509578,0.1422894806705897,41,44
QB,Jalen Hurts,Brock Purdy,74.6,80.1,17.634423450195044,17.634423450195044,2.6350000000000016,2.301999999999996,-0.03384922116926389,0.0521731088357591,4.936999999999998,16.37,13.735,29.296,26.994000000000003,0.1153121290277705,0.1491613501970344,0.4442455295438107,0.3920724207080516,47,40
WR,Stefon Diggs,Josh Downs,88.1,92.4,11.063778356464836,11.063778356464836,1.5249999999999995,3.3800000000000026,-0.1247006305797822,0.09308668387299102,4.905000000000002,7.3,5.775,22.78,19.4,0.338311836560479,0.4630124671402612,0.1819978433306257,0.0889111594576347,42,46
RB,Ray Davis,Kimani Vidal,161.4,172.2,7.481169871794872,7.481169871794872,-0.95,-3.9499999999999993,-0.0006427366286004266,-0.03560913577686878,4.8999999999999995,1.45,2.4,15.75,19.7,0.4034638467392336,0.404106583367834,0.1864838279381096,0.2220929637149784,26,21
RB,Woody Marks,Isiah Pacheco,144.7,148.9,7.491790151433535,7.491790151433535,-0.9749999999999996,-3.889999999999999,0.0798526274166324,-0.0015006822840085143,4.864999999999998,4.75,5.725,15.85,19.74,0.1772110876411983,0.0973584602245659,0.274510890053227,0.2760115723372355,16,34
RB,AJ Dillon,Justice Hill,161.4,163.6,7.481169871794872,7.481169871794872,-1.0749999999999997,-3.78000000000001,0.039538127591816796,-0.08216330236847659,4.855000000000009,1.975,3.05,11.14,14.92000000000001,0.3040570480216435,0.2645189204298267,0.0720857113199549,0.1542490136884315,20,39
RB,Brian Robinson Jr.,Ty Johnson,164.9,167.0,7.481169871794872,7.481169871794872,1.1,3.6999999999999993,-0.1454318201612096,0.054382235275170415,4.799999999999999,3.4,2.3,17.9,14.2,0.2333661120078938,0.3787979321691034,0.1955863251687779,0.1412040898936075,45,36
WR,Rashid Shaheed,Calvin Ridley,119.0,130.2,10.169649826735766,10.169649826735766,-0.5,-4.239999999999995,0.01246564181309412,-0.08229342514087079,4.739999999999995,6.15,6.65,19.980000000000004,24.22,0.3942950282300519,0.3818293864169578,0.1280536120997148,0.2103470372405856,35,39
RB,Tony Pollard,Rico Dowdle,63.5,71.3,10.925918745824404,10.925918745824406,3.825,-0.870000000000001,-0.1458865062749701,0.1584680219358337,4.695000000000001,7.825,4.0,18.910000000000004,19.780000000000005,0.0158918905144614,0.1617783967894315,0.4134372914540509,0.2549692695182172,50,49
RB,Dylan Sampson,Brian Robinson Jr.,164.1,164.9,7.481169871794872,7.481169871794872,-1.4,-3.289999999999994,0.1120194686624667,0.003293022806863777,4.689999999999994,2.0,3.4,14.610000000000005,17.9,0.3453855806703605,0.2333661120078938,0.1988793479756417,0.1955863251687779,14,45
WR,Terry McLaurin,Jameson Williams,42.6,45.8,13.43683780382368,13.398588111753456,2.45,-2.2199999999999953,-0.1164452843565085,-0.008442004408209192,4.6699999999999955,8.75,6.3,22.180000000000003,24.4,0.2081674797653613,0.3246127641218698,0.1590866190427486,0.1675286234509578,44,41
QB,Daniel Jones,C.J. Stroud,158.5,159.3,15.56658179584737,15.56658179584737,-3.869999999999999,0.7960000000000029,0.07723707956047798,0.06717158129927697,4.666000000000002,7.16,11.03,23.416,22.619999999999997,0.227579465309363,0.150342385748885,0.3183335289611869,0.2511619476619099,29,46
RB,Chris Rodriguez Jr.,AJ Dillon,160.6,161.4,7.491790151433536,7.481169871794872,0.7749999999999999,3.74,-0.007220583793282831,0.12717762109333908,4.515000000000001,2.75,1.975,14.88,11.14,0.2968364642283607,0.3040570480216435,0.199263332413294,0.0720857113199549,24,20
WR,Michael Wilson,Stefon Diggs,87.8,88.1,11.063778356464836,11.063778356464836,-2.2,-2.280000000000001,0.1335533576683579,-0.05857859128656752,4.480000000000001,5.1,7.3,20.5,22.78,0.4718651942288369,0.338311836560479,0.1234192520440582,0.1819978433306257,45,42
RB,Tank Bigsby,Tyler Allgeier,155.6,161.4,7.491790151433535,7.481169871794872,-1.8000000000000003,-2.6799999999999997,0.1820873096783515,-0.039911437497976085,4.48,1.4,3.2,12.400000000000002,15.080000000000002,0.4124714334036881,0.2303841237253366,0.1198329424642192,0.1597443799621953,35,50
WR,Dontayvion Wicks,Darnell Mooney,174.3,178.5,7.737402755974184,7.737402755974184,-0.6499999999999999,-3.809999999999997,-0.00902607870082417,0.019431108136413702,4.459999999999997,3.35,4.0,13.990000000000004,17.8,0.5640252677417571,0.5730513464425813,0.0985173004660306,0.0790861923296169,40,41
RB,Dylan Sampson,Samaje Perine,164.1,165.1,7.481169871794872,7.481169871794872,-1.7999999999999998,2.6300000000000043,0.13164806357942732,0.14277740695343127,4.430000000000004,2.0,3.8,14.610000000000005,11.98,0.3453855806703605,0.2137375170909332,0.1988793479756417,0.0561019410222104,14,45
TE,T.J. Hockenson,Juwan Johnson,153.1,160.3,9.359024349638846,9.359024349638846,1.1499999999999995,3.2800000000000047,-0.0483007611497325,0.017918154516472717,4.430000000000004,5.85,4.7,18.640000000000004,15.36,0.0966458708675493,0.1449466320172818,0.375674155332547,0.3577560008160743,39,45
WR,Jerry Jeudy,Jayden Higgins,133.6,135.6,10.169649826735766,10.169649826735766,-1.8500000000000005,2.58,0.015381187096004778,0.008997805089987404,4.430000000000001,4.25,6.1000000000000005,17.64,15.06,0.4132399290671881,0.3978587419711833,0.0987435495367137,0.0897457444467263,50,12
WR,Deebo Samuel Sr.,Xavier Worthy,97.7,104.4,10.82380934425052,10.82380934425052,0.6999999999999993,3.719999999999999,-0.038512102339397225,0.1286706844325743,4.419999999999998,6.199999999999999,5.5,23.5,19.78,0.338311836560479,0.3768239388998762,0.25152201094657,0.1228513265139957,42,29
WR,Kayshon Boutte,Dontayvion Wicks,169.6,174.3,7.737402755974184,7.737402755974184,0.2999999999999998,4.110000000000005,0.00968840347918043,0.030110650406844186,4.410000000000005,3.65,3.35,18.10000000000001,13.990000000000004,0.5737136712209375,0.5640252677417571,0.1286279508728748,0.0985173004660306,27,40
WR,Jayden Higgins,Jauan Jennings,135.6,140.9,10.169649826735766,10.169649826735766,0.40000000000000036,-4.000000000000009,0.00760076268417581,-0.012452110135965908,4.400000000000009,6.1000000000000005,5.7,15.06,19.06000000000001,0.3978587419711833,0.3902579792870075,0.0897457444467263,0.1021978545826922,12,38
WR,Jordan Addison,Xavier Worthy,102.8,104.4,10.82380934425052,10.82380934425052,1.5,2.900000000000002,-0.08499786594620412,0.03895314461961828,4.400000000000002,7.0,5.5,22.680000000000003,19.78,0.2918260729536721,0.3768239388998762,0.161804471133614,0.1228513265139957,43,29
RB,Rico Dowdle,Chuba Hubbard,71.3,74.7,10.925918745824406,10.925918745824406,-2.5999999999999996,-1.779999999999994,0.0316632157294863,-0.06725974943626573,4.379999999999994,4.0,6.6,19.780000000000005,21.56,0.1617783967894315,0.1301151810599452,0.2549692695182172,0.3222290189544829,49,47
WR,Christian Kirk,Tyquan Thornton,178.4,178.9,7.737402755974184,7.737402755974184,-0.6000000000000005,3.7100000000000044,-0.12920518931694402,-0.0021316886624192927,4.310000000000005,3.55,4.15,16.660000000000004,12.95,0.5007641075877217,0.6299692969046657,0.0762300403003604,0.0783617289627797,30,16
WR,Ladd McConkey,Luther Burden III,44.2,53.4,13.47914225219603,13.553031184920007,2.2249999999999996,2.0699999999999896,-0.15579106580321833,0.056564133569853986,4.294999999999989,7.925,5.7,20.79,18.72000000000001,0.27172735782101,0.4275184236242283,0.1782106224960457,0.1216464889261917,32,13
WR,Ricky Pearsall,Jalen Coker,118.3,126.1,10.169649826735762,10.169649826735762,-2.6,1.6600000000000001,-0.09801351076841042,0.002997302000380994,4.26,2.9499999999999997,5.55,19.14,17.48,0.4220803603065008,0.5200938710749112,0.1035086781313945,0.1005113761310135,18,19
RB,Tank Bigsby,Justice Hill,155.6,163.6,7.491790151433535,7.481169871794872,-1.65,-2.5200000000000085,0.14795251297386136,-0.034416071224212294,4.170000000000009,1.4,3.05,12.400000000000002,14.92000000000001,0.4124714334036881,0.2645189204298267,0.1198329424642192,0.1542490136884315,35,39
RB,Keaton Mitchell,Dylan Sampson,157.1,164.1,7.491790151433535,7.481169871794872,0.875,-3.2600000000000016,-0.041328532648717,-0.0870871931264326,4.135000000000002,2.875,2.0,11.350000000000003,14.610000000000005,0.3040570480216435,0.3453855806703605,0.1117921548492091,0.1988793479756417,20,14
RB,Ray Davis,Brian Robinson Jr.,161.4,164.9,7.481169871794872,7.481169871794872,-1.95,-2.1499999999999986,0.17009773473133977,-0.009102497230668305,4.099999999999999,1.45,3.4,15.75,17.9,0.4034638467392336,0.2333661120078938,0.1864838279381096,0.1955863251687779,26,45
RB,D'Andre Swift,Quinshon Judkins,44.4,49.8,12.03585692206607,12.110070009647217,2.2249999999999996,1.8399999999999892,0.008005817673365098,0.10272521632432674,4.064999999999989,9.0,6.775,21.9,20.06000000000001,0.05258043733521,0.0445746196618449,0.4579781218916201,0.3552529055672934,49,14
RB,Keaton Mitchell,Tyler Allgeier,157.1,161.4,7.491790151433535,7.481169871794872,-0.3250000000000002,-3.7299999999999986,0.07367292429630692,-0.04795222511298619,4.054999999999999,2.875,3.2,11.350000000000003,15.080000000000002,0.3040570480216435,0.2303841237253366,0.1117921548492091,0.1597443799621953,20,50
WR,Ricky Pearsall,Rashid Shaheed,118.3,119.0,10.169649826735762,10.169649826735766,-3.2000000000000006,-0.8400000000000034,0.0277853320764489,-0.024544933968320304,4.0400000000000045,2.9499999999999997,6.15,19.14,19.980000000000004,0.4220803603065008,0.3942950282300519,0.1035086781313945,0.1280536120997148,18,35
WR,Brian Thomas Jr.,Jayden Reed,83.0,92.5,11.063778356464836,11.063778356464836,0.8000000000000007,3.1799999999999997,-0.0038467698908282166,0.08035146751596742,3.9800000000000004,7.9,7.1,23.2,20.02,0.3049302742072229,0.3087770440980511,0.2035299993478565,0.1231785318318891,31,37
RB,Ray Davis,Emari Demercado,161.4,164.4,7.481169871794872,7.481169871794872,-0.9000000000000001,3.0500000000000007,0.054601709888999705,0.08104001597645741,3.950000000000001,1.45,2.35,15.75,12.7,0.4034638467392336,0.3488621368502339,0.1864838279381096,0.1054438119616522,26,31
RB,Chris Rodriguez Jr.,Samaje Perine,160.6,165.1,7.491790151433536,7.481169871794872,-1.0499999999999998,2.9000000000000004,0.08309894713742749,0.14316139139108358,3.95,2.75,3.8,14.88,11.98,0.2968364642283607,0.2137375170909332,0.199263332413294,0.0561019410222104,24,45
TE,Dalton Kincaid,Hunter Henry,153.4,158.1,9.359024349638846,9.359024349638846,1.8500000000000005,-2.049999999999997,-0.037858873180455305,-0.04611503123011329,3.8999999999999977,5.65,3.8,16.17,18.22,0.1070877588368265,0.1449466320172818,0.3545058320625316,0.4006208632926449,40,45
RB,Aaron Jones Sr.,Rachaad White,89.4,98.0,9.4762971493062,9.4762971493062,1.4999999999999991,-2.399999999999995,0.0320641909383951,-0.012008223111004024,3.899999999999994,8.7,7.2,19.180000000000003,21.58,0.0846446282736051,0.05258043733521,0.3721484979175605,0.3841567210285645,40,49
WR,Khalil Shakir,Jordan Addison,101.1,102.8,10.82380934425052,10.82380934425052,0.47499999999999964,-3.4100000000000037,0.03964929708542664,-0.06328717066758338,3.8850000000000033,7.475,7.0,19.27,22.680000000000003,0.3314753700390987,0.2918260729536721,0.0985173004660306,0.161804471133614,40,43
RB,Tony Pollard,Chuba Hubbard,63.5,74.7,10.925918745824404,10.925918745824406,1.2250000000000005,-2.649999999999995,-0.11422329054548382,0.09120827249956798,3.8749999999999956,7.825,6.6,18.910000000000004,21.56,0.0158918905144614,0.1301151810599452,0.4134372914540509,0.3222290189544829,50,47
RB,Tank Bigsby,Chris Rodriguez Jr.,155.6,160.6,7.491790151433535,7.491790151433536,-1.35,-2.4799999999999986,0.1156349691753274,-0.0794303899490748,3.8299999999999987,1.4,2.75,12.400000000000002,14.88,0.4124714334036881,0.2968364642283607,0.1198329424642192,0.199263332413294,35,24
RB,J.K. Dobbins,Rachaad White,91.4,98.0,9.4762971493062,9.4762971493062,1.9500000000000002,-1.8399999999999999,-0.022890776624194198,0.08922162964627339,3.79,9.15,7.2,19.74,21.58,0.0296896607110158,0.05258043733521,0.4733783506748379,0.3841567210285645,24,49
TE,Hunter Henry,Juwan Johnson,158.1,160.3,9.359024349638846,9.359024349638846,-0.9000000000000004,2.8599999999999994,0.0,0.04286486247657062,3.76,3.8,4.7,18.22,15.36,0.1449466320172818,0.1449466320172818,0.4006208632926449,0.3577560008160743,45,45
RB,Keaton Mitchell,Justice Hill,157.1,163.6,7.491790151433535,7.481169871794872,-0.17499999999999982,-3.5700000000000074,0.039538127591816796,-0.0424568588392224,3.745000000000007,2.875,3.05,11.350000000000003,14.92000000000001,0.3040570480216435,0.2645189204298267,0.1117921548492091,0.1542490136884315,20,39
RB,Samaje Perine,Ty Johnson,165.1,167.0,7.481169871794872,7.481169871794872,1.5,-2.219999999999999,-0.1650604150781702,-0.0851021488713971,3.719999999999999,3.8,2.3,11.98,14.2,0.2137375170909332,0.3787979321691034,0.0561019410222104,0.1412040898936075,45,36
RB,Rico Dowdle,Rhamondre Stevenson,71.3,72.2,10.925918745824406,10.925918745824406,-1.0999999999999996,-2.619999999999994,0.015033689721351412,-0.152425683325785,3.7199999999999935,4.0,5.1,19.780000000000005,22.4,0.1617783967894315,0.1467447070680801,0.2549692695182172,0.4073949528440022,49,41
RB,Tyler Allgeier,Samaje Perine,161.4,165.1,7.481169871794872,7.481169871794872,-0.5999999999999996,3.1000000000000014,0.0166466066344034,0.10364243893998488,3.700000000000001,3.2,3.8,15.080000000000002,11.98,0.2303841237253366,0.2137375170909332,0.1597443799621953,0.0561019410222104,50,45
