year,name,gsis_id,adp,adp_rank,rookie_season,exp,games,ppg,tier,in_fit,m_ols,m_iso,resid_iso,resid_ols,m_hat,tau2,sig2,th_mu,th_qb
2019,Chris Godwin Jr.,00-0033921,39.9,16,2017,2,14,19.72142857142857,vet,True,13.932166219692814,14.133351985789943,5.5880765856386265,5.789262351735758,14.282104092985499,11.45688349226017,42.529555667997734,12.929129142059995,12.719179336003702
2019,Robert Woods,00-0030431,42.2,17,2013,6,15,15.526666666666667,vet,True,13.805940452858572,13.68010859492245,1.8465580717442176,1.7207262138080957,13.781028557523678,11.45688349226017,42.529555667997734,13.95267904450827,13.94264285092877
2019,Tyler Lockett,00-0032211,42.9,18,2015,4,16,14.7,vet,True,13.768887061697496,13.68010859492245,1.0198914050775496,0.931112938302503,13.781028557523678,11.45688349226017,42.529555667997734,12.857316728644697,12.857316728644697
2019,Cooper Kupp,00-0033908,45.2,19,2017,2,16,16.90625,vet,True,13.651261879627054,13.68010859492245,3.2261414050775503,3.2549881203729463,13.781028557523678,11.45688349226017,42.529555667997734,14.72883363790373,14.72883363790373
2019,Kenny Golladay,00-0033932,47.1,20,2017,2,16,15.5,vet,True,13.558522766045314,13.68010859492245,1.8198914050775503,1.9414772339546855,13.713341548229458,11.45688349226017,42.529555667997734,13.357552755068582,13.357552755068582
2019,T.Y. Hilton,00-0029608,49.0,21,2012,7,10,12.51,vet,True,13.46945173145668,13.555967770655272,-1.045967770655272,-0.9594517314566796,13.713341548229458,11.45688349226017,42.529555667997734,14.380684440770743,14.489762681541226
2019,Tyler Boyd,00-0033009,51.5,22,2016,3,16,13.93125,vet,True,13.357375572895782,13.555967770655272,0.3752822293447284,0.5738744271042187,13.713341548229458,11.45688349226017,42.529555667997734,13.060472225880936,13.25452819228893
2019,Josh Gordon,00-0029664,52.1,23,2012,7,8,8.15,vet,True,13.331287257470908,13.11668762609939,-4.9666876260993895,-5.181287257470908,13.713341548229458,11.45688349226017,42.529555667997734,12.955878458773881,13.023622926952811
2019,Calvin Ridley,00-0034837,53.5,24,2018,1,12,16.283333333333335,soph,True,13.271564582728663,13.11668762609939,3.166645707233945,3.01176875060467,13.713341548229458,8.673063785448825,39.89373349154043,13.572559431312866,13.572559431312866
2019,Mike Williams,00-0033536,60.3,25,2017,2,15,10.753333333333334,vet,True,13.002079936744504,12.496525615649944,-1.7431922823166115,-2.2487466034111687,12.814707361395271,11.45688349226017,42.529555667997734,11.539254773043545,11.539254773043545
