year,name,gsis_id,adp,adp_rank,rookie_season,exp,games,ppg,tier,in_fit,m_ols,m_iso,resid_iso,resid_ols
2017,Bilal Powell,00-0028064,48.6,21,2011,6,15,9.68,vet,True,12.194017597849852,11.360280038588861,-1.6802800385888617,-2.5140175978498522
2017,Doug Martin,00-0029613,49.0,22,2012,5,11,6.909090909090909,vet,True,12.172810739931824,11.360280038588861,-4.451189129497952,-5.263719830840915
2017,CJ Anderson,00-0029854,51.4,23,2013,4,16,10.94375,vet,True,12.049095274793807,11.360280038588861,-0.41653003858886173,-1.105345274793807
2017,Ameer Abdullah,00-0032104,53.0,24,2015,2,14,8.885714285714284,vet,True,11.969787235931667,11.360280038588861,-2.474565752874577,-3.084072950217383
2017,Mark Ingram II,00-0027966,57.6,25,2011,6,16,17.375,vet,True,11.754451041428315,11.360280038588861,6.014719961411139,5.6205489585716855
2017,Danny Woodhead,00-0026019,61.7,26,2008,9,8,7.324999999999999,vet,True,11.576550117379828,11.360280038588861,-4.035280038588862,-4.2515501173798285
2017,Mike Gillislee,00-0030433,65.3,27,2013,4,9,7.644444444444444,vet,True,11.429833649356777,10.82966031491174,-3.185215870467296,-3.7853892049123328
2017,Rob Kelley,00-0032371,67.0,28,2016,1,7,6.171428571428572,soph,True,11.363340530689666,10.82966031491174,-4.658231743483168,-5.191911959261094
2017,Adrian Peterson,00-0025394,69.9,29,2007,10,10,7.890000000000001,vet,True,11.253712088015128,10.82966031491174,-2.9396603149117393,-3.363712088015127
2017,Tevin Coleman,00-0032058,73.2,30,2015,2,15,11.18,vet,True,11.134364119426062,10.82966031491174,0.35033968508825986,0.04563588057393808
2018,Todd Gurley,00-0032241,1.5,1,2015,3,14,26.57857142857143,vet,True,21.192786216174518,19.40125646412411,7.177314964447319,5.385785212396911
2018,David Johnson,00-0032187,2.8,2,2015,3,16,15.4125,vet,True,19.577960343763728,19.40125646412411,-3.9887564641241102,-4.165460343763728
2018,LeVeon Bell,00-0030496,3.0,3,2013,5,0,,vet,False,19.39946045636487,19.40125646412411,,
2018,Ezekiel Elliott,00-0033045,5.3,4,2016,2,15,21.94,vet,True,17.92708646072856,18.801468895250412,3.138531104749589,4.012913539271441
2018,Alvin Kamara,00-0033906,6.1,5,2017,1,15,23.613333333333333,soph,True,17.56336971992092,18.801468895250412,4.811864438082921,6.049963613412412
2018,Saquon Barkley,00-0034844,6.5,6,2018,0,16,24.1125,rookie,True,17.39904642788491,18.25,5.862500000000001,6.713453572115089
2018,Melvin Gordon III,00-0032144,9.1,7,2015,3,12,22.958333333333332,vet,True,16.528517994217854,16.783941579810566,6.174391753522766,6.429815339115478
2018,Leonard Fournette,00-0033856,9.4,8,2017,1,8,15.05,soph,True,16.444600729362687,16.783941579810566,-1.7339415798105655,-1.3946007293626863
2018,Kareem Hunt,00-0033923,11.4,9,2017,1,11,20.927272727272726,soph,True,15.945516085689594,16.783941579810566,4.14333114746216,4.981756641583132
2018,Christian McCaffrey,00-0033280,12.7,10,2017,1,16,24.09375,soph,True,15.666125486061588,16.783941579810566,7.309808420189434,8.427624513938412
2018,Dalvin Cook,00-0033893,15.6,11,2017,1,11,13.818181818181818,soph,True,15.134014292377298,15.48991409805029,-1.671732279868472,-1.3158324741954797
2018,Devonta Freeman,00-0031285,19.1,12,2014,4,2,7.05,vet,False,14.610315451596595,15.48991409805029,-8.439914098050291,-7.560315451596595
2018,Jordan Howard,00-0032780,20.0,13,2016,2,16,11.25,vet,True,14.491189552633898,14.434106455309395,-3.1841064553093954,-3.241189552633898
2018,Joe Mixon,00-0033897,23.3,14,2017,1,14,17.385714285714286,soph,True,14.096066168890692,14.434106455309395,2.9516078304048907,3.289648116823594
2018,Royce Freeman,00-0034838,29.0,15,2018,0,14,7.235714285714286,rookie,True,13.529872078012456,13.416324058711414,-6.180609772997128,-6.29415779229817
2018,LeSean McCoy,00-0027029,29.9,16,2009,9,14,9.085714285714285,vet,True,13.450799710980203,13.416324058711414,-4.3306097729971285,-4.365085425265917
2018,Alex Collins,00-0032426,31.5,17,2016,2,10,10.86,vet,True,13.315930236644647,13.416324058711414,-2.5563240587114144,-2.4559302366446474
2018,Kenyan Drake,00-0033118,32.8,18,2016,2,16,12.887500000000001,vet,True,13.211300463206966,13.416324058711414,-0.5288240587114128,-0.32380046320696465
2018,Jerick McKinnon,00-0031376,34.3,19,2014,4,0,,vet,False,13.095608066074412,13.416324058711414,,
2018,Lamar Miller,00-0029615,38.0,20,2012,6,14,12.328571428571427,vet,True,12.830570941768267,13.416324058711414,-1.0877526301399865,-0.5019995131968393
2018,Derrick Henry,00-0032764,42.1,21,2016,2,16,12.584999999999999,vet,True,12.565480066867137,12.035856922066072,0.5491430779339268,0.019519933132862377
2018,Mark Ingram II,00-0027966,45.9,22,2011,7,12,11.875,vet,True,12.341899113931667,12.035856922066072,-0.16085692206607227,-0.4668991139316674
2018,Jay Ajayi,00-0031590,46.6,23,2015,3,4,10.85,vet,True,12.302740409081045,12.035856922066072,-1.1858569220660726,-1.452740409081045
2018,Marshawn Lynch,00-0025399,52.6,24,2007,11,6,13.166666666666666,vet,True,11.989387497706863,11.360280038588861,1.8063866280778047,1.177279168959803
2018,Carlos Hyde,00-0031045,53.9,25,2014,4,13,7.515384615384615,vet,True,11.92622212872647,11.360280038588861,-3.844895423204246,-4.410837513341855
2018,Dion Lewis,00-0028087,55.5,26,2011,7,16,10.04375,vet,True,11.850539301065059,11.360280038588861,-1.316530038588862,-1.8067893010650593
2018,Jamaal Williams,00-0033948,59.7,27,2017,1,14,8.1,soph,True,11.661804031144266,11.360280038588861,-3.2602800385888617,-3.5618040311442662
2018,Kerryon Johnson,00-0034349,62.5,28,2018,0,10,13.940000000000001,rookie,True,11.543219902088346,11.360280038588861,2.57971996141114,2.3967800979116554
2018,Rex Burkhead,00-0030288,64.0,29,2013,5,8,6.2125,vet,True,11.481859978382554,10.82966031491174,-4.6171603149117395,-5.269359978382553
2018,Chris Carson,00-0033594,66.7,30,2017,1,14,14.385714285714286,soph,True,11.374951120917393,10.82966031491174,3.5560539708025463,3.0107631647968933
2019,Saquon Barkley,00-0034844,1.4,1,2018,1,13,18.776923076923076,soph,True,21.371286103573375,19.40125646412411,-0.6243333872010339,-2.5943630266502993
2019,Alvin Kamara,00-0033906,2.5,2,2017,2,14,17.751428571428573,vet,True,19.871166832062837,19.40125646412411,-1.6498278926955372,-2.1197382606342643
2019,Christian McCaffrey,00-0033280,3.2,3,2017,2,16,29.45,vet,True,19.232484962989094,19.40125646412411,10.04874353587589,10.217515037010905
2019,Ezekiel Elliott,00-0033045,3.9,4,2016,3,16,19.48125,vet,True,18.720665811996593,19.40125646412411,0.07999353587588942,0.7605841880034063
2019,James Conner,00-0033553,7.1,5,2017,2,10,14.55,vet,True,17.170613836314406,16.783941579810566,-2.2339415798105655,-2.620613836314405
2019,David Johnson,00-0032187,7.1,6,2015,4,11,12.845454545454546,vet,True,17.170613836314406,16.783941579810566,-3.9384870343560205,-4.32515929085986
2019,LeVeon Bell,00-0030496,8.8,7,2013,6,15,14.333333333333334,vet,True,16.61524864660614,16.783941579810566,-2.4506082464772323,-2.2819153132728065
2019,Nick Chubb,00-0034791,11.7,8,2018,1,16,15.95,soph,True,15.878311731121027,16.783941579810566,-0.8339415798105669,0.0716882688789724
2019,Dalvin Cook,00-0033893,14.6,9,2017,2,14,20.885714285714283,vet,True,15.30541617208576,15.764732142857142,5.120982142857141,5.580298113628523
2019,Todd Gurley,00-0032241,16.0,10,2015,4,15,14.626666666666667,vet,True,15.068511498001847,15.48991409805029,-0.8632474313836234,-0.44184483133517993
2019,Joe Mixon,00-0033897,18.4,11,2017,2,16,14.0875,vet,True,14.706916300716431,15.48991409805029,-1.40241409805029,-0.6194163007164306
2019,Leonard Fournette,00-0033856,23.2,12,2017,2,15,17.293333333333333,vet,True,14.107194023380409,14.434106455309395,2.8592268780239376,3.1861393099529245
2019,Damien Williams,00-0030874,25.5,13,2014,5,11,12.827272727272726,vet,True,13.862633810695554,14.434106455309395,-1.6068337280366691,-1.0353610834228277
2019,Chris Carson,00-0033594,26.5,14,2017,2,15,15.506666666666666,vet,True,13.763112995741315,14.434106455309395,1.0725602113572705,1.7435536709253512
2019,Kerryon Johnson,00-0034349,28.5,15,2018,1,8,10.625,soph,True,13.574868380511994,13.416324058711414,-2.791324058711414,-2.949868380511994
2019,Aaron Jones Sr.,00-0033293,29.2,16,2017,2,16,19.675,vet,True,13.512090412276114,13.416324058711414,6.258675941288587,6.162909587723886
2019,Devonta Freeman,00-0031285,30.4,17,2014,5,14,14.114285714285714,vet,True,13.407892887136217,13.416324058711414,0.6979616555743,0.7063928271494966
2019,David Montgomery,00-0035685,31.3,18,2019,0,16,10.65,rookie,True,13.332409414525596,13.416324058711414,-2.7663240587114135,-2.682409414525596
2019,Josh Jacobs,00-0035700,33.1,19,2019,0,13,14.738461538461538,rookie,True,13.18774440809573,13.416324058711414,1.3221374797501237,1.5507171303658076
2019,Sony Michel,00-0034845,37.4,20,2018,1,16,9.5375,soph,True,12.87174776074647,13.416324058711414,-3.8788240587114142,-3.33424776074647
2019,Mark Ingram II,00-0027966,39.7,21,2011,8,15,16.166666666666668,vet,True,12.7173410906879,13.006055194805196,3.160611471861472,3.4493255759787687
2019,Melvin Gordon III,00-0032144,42.0,22,2015,4,12,15.066666666666665,vet,True,12.571632797900918,12.035856922066072,3.0308097446005924,2.4950338687657467
2019,Derrick Henry,00-0032764,43.8,23,2016,3,15,19.64,vet,True,12.463062091210196,12.035856922066072,7.604143077933928,7.176937908789805
2019,Marlon Mack,00-0033951,46.5,24,2017,2,14,12.950000000000001,vet,True,12.308298353603824,12.035856922066072,0.9141430779339288,0.6417016463961769
2019,James White,00-0031062,48.1,25,2014,5,15,13.479999999999999,vet,True,12.220772977762698,12.035856922066072,1.4441430779339264,1.259227022237301
2019,Duke Johnson,00-0032257,51.7,26,2015,4,16,9.625,vet,True,12.034038653170086,11.360280038588861,-1.7352800385888614,-2.409038653170086
2019,Phillip Lindsay,00-0034109,55.6,27,2018,1,16,12.35625,soph,True,11.845881834136048,11.360280038588861,0.9959699614111379,0.5103681658639516
2019,Tevin Coleman,00-0032058,57.7,28,2015,4,14,9.671428571428573,vet,True,11.74996323079676,11.360280038588861,-1.6888514671602888,-2.078534659368188
2019,Miles Sanders,00-0035243,59.0,29,2019,0,16,13.668750000000001,rookie,True,11.692319221054673,11.360280038588861,2.3084699614111397,1.9764307789453284
2019,Austin Ekeler,00-0033699,61.7,30,2017,2,16,19.3125,vet,True,11.576550117379828,11.360280038588861,7.952219961411139,7.735949882620172
2020,Christian McCaffrey,00-0033280,1.2,1,2017,3,3,30.133333333333336,vet,False,21.77010816154247,19.40125646412411,10.732076869209227,8.363225171790866
2020,Saquon Barkley,00-0034844,2.5,2,2018,2,2,7.699999999999999,vet,False,19.871166832062837,19.40125646412411,-11.70125646412411,-12.171166832062838
2020,Ezekiel Elliott,00-0033045,3.4,3,2016,4,15,14.913333333333332,vet,True,19.075635596748718,19.40125646412411,-4.487923130790778,-4.162302263415386
2020,Alvin Kamara,00-0033906,4.9,4,2017,3,15,25.186666666666667,vet,True,18.130109964728717,19.40125646412411,5.785410202542558,7.05655670193795
2020,Clyde Edwards-Helaire,00-0036360,6.2,5,2020,0,13,13.538461538461538,rookie,True,17.521300139656987,18.801468895250412,-5.263007356788874,-3.982838601195448
2020,Dalvin Cook,00-0033893,6.2,6,2017,3,14,24.12857142857143,vet,True,17.521300139656987,18.801468895250412,5.327102533321018,6.607271288914443
2020,Derrick Henry,00-0032764,7.4,7,2016,4,16,20.81875,vet,True,17.06354108711822,16.783941579810566,4.034808420189435,3.7552089128817805
2020,Josh Jacobs,00-0035700,9.1,8,2019,1,15,15.42,soph,True,16.528517994217854,16.783941579810566,-1.3639415798105663,-1.1085179942178538
2020,Austin Ekeler,00-0033699,11.5,9,2017,3,10,16.53,vet,True,15.922920115158128,16.783941579810566,-0.2539415798105651,0.6070798848418733
2020,Miles Sanders,00-0035243,12.0,10,2019,1,12,14.200000000000001,soph,True,15.812808936745576,16.783941579810566,-2.583941579810565,-1.6128089367455747
2020,Joe Mixon,00-0033897,13.1,11,2017,3,6,16.6,vet,True,15.585895113742533,16.113404977375566,0.4865950226244351,1.0141048862574689
