position,outcome,era,age,fit,lo,hi
WR,relative,POOLED,32.850000000000165,0.7753022527658497,0.7091374951374415,0.8337423976913891
WR,relative,POOLED,32.90000000000017,0.7711501686774052,0.7042737961726979,0.8298142137225453
WR,relative,POOLED,32.95000000000017,0.7669739860823432,0.7000417733258721,0.8258529895003485
WR,relative,POOLED,33.00000000000017,0.7627738390641814,0.6946984650046519,0.8218589088599824
WR,relative,POOLED,33.05000000000017,0.7585498617064375,0.6891698935524019,0.8178321556366304
WR,relative,POOLED,33.10000000000017,0.7543021880926273,0.6853079756828528,0.813772913665475
WR,relative,POOLED,33.150000000000176,0.7500309523062694,0.6811685332001655,0.8096813667817004
WR,relative,POOLED,33.20000000000017,0.7457362884308817,0.6761201252854294,0.8056602028878561
WR,relative,POOLED,33.25000000000017,0.7414183305499809,0.6710533203254071,0.8021515054462883
WR,relative,POOLED,33.300000000000175,0.7370772127470839,0.6665961923569693,0.7986281733055817
WR,relative,POOLED,33.35000000000018,0.7327130691057087,0.6613702836286567,0.7950902911927896
WR,relative,POOLED,33.400000000000176,0.7283260337093733,0.6566067436447761,0.7915240242180726
WR,relative,POOLED,33.45000000000017,0.7239162406415945,0.6519796770662412,0.7879344222597833
WR,relative,POOLED,33.50000000000018,0.7194838239858891,0.6467038084825276,0.7839789784734872
WR,relative,POOLED,33.55000000000018,0.7150289178257752,0.6399314842206705,0.7790981695937514
WR,relative,POOLED,33.60000000000018,0.7105516562447705,0.6350669434452344,0.7747392316350661
WR,relative,POOLED,33.650000000000176,0.7060521733263924,0.6305063194844598,0.7709329285025723
WR,relative,POOLED,33.70000000000018,0.701530603154157,0.6262192478228142,0.7671077180592722
WR,relative,POOLED,33.750000000000185,0.6969870798115827,0.6209669535551133,0.7632381631258516
WR,relative,POOLED,33.80000000000018,0.6924217373821878,0.6146223747621916,0.7593522789693233
WR,relative,POOLED,33.85000000000018,0.6878347099494884,0.6082439032800813,0.755450165936676
WR,relative,POOLED,33.90000000000018,0.6832261315970019,0.6021912731340823,0.7515290070052411
WR,relative,POOLED,33.95000000000019,0.678596136408246,0.5976497403710773,0.7476239755527789
WR,relative,POOLED,34.000000000000185,0.6739448584667389,0.5930943378108907,0.743714115962805
WR,relative,POOLED,34.05000000000018,0.6692724318559973,0.5885251528346616,0.7397644566704126
WR,relative,POOLED,34.100000000000186,0.6645789906595378,0.5839422728235285,0.7357896325963438
WR,relative,POOLED,34.15000000000019,0.6598646689608789,0.5791071164307912,0.7317945207143711
WR,relative,POOLED,34.20000000000019,0.6551296008435383,0.5735088564909598,0.7277779468671906
WR,relative,POOLED,34.250000000000185,0.6503739203910328,0.5678851693206753,0.7233218561946179
WR,relative,POOLED,34.30000000000019,0.6455977616868791,0.562236220324413,0.7185817433359317
WR,relative,POOLED,34.35000000000019,0.6408012588145954,0.556562174906649,0.7132144052186841
WR,relative,POOLED,34.40000000000019,0.6359845458576997,0.5508631984718609,0.7076699454091064
