position,outcome,era,age,fit,lo,hi
WR,relative,POOLED,27.650000000000095,1.0465985941696054,0.9945133054842996,1.1085197910612348
WR,relative,POOLED,27.700000000000095,1.0445668447935677,0.9925116248688272,1.1060376546165782
WR,relative,POOLED,27.750000000000096,1.0425102768608594,0.9907603695214516,1.104718773360874
WR,relative,POOLED,27.800000000000097,1.0404292454701443,0.9884570880266239,1.102647059665421
WR,relative,POOLED,27.850000000000097,1.0383241057200854,0.9858133832016986,1.1000181475155215
WR,relative,POOLED,27.900000000000098,1.0361952127093466,0.9831865064349506,1.0972923400973158
WR,relative,POOLED,27.9500000000001,1.034042921536591,0.9806148998991531,1.094855468106545
WR,relative,POOLED,28.0000000000001,1.0318675873004821,0.9784406116762997,1.0927925880582008
WR,relative,POOLED,28.0500000000001,1.0296695650996837,0.9762744352174523,1.090217411092267
WR,relative,POOLED,28.1000000000001,1.0274492100328587,0.974094637998072,1.0875958452347156
WR,relative,POOLED,28.1500000000001,1.0252068771986709,0.9717079131530543,1.0849300267487556
WR,relative,POOLED,28.200000000000102,1.0229429216957837,0.9692324308775482,1.0822220918975975
WR,relative,POOLED,28.250000000000103,1.0206576986228604,0.9667655447749863,1.0797913615795471
WR,relative,POOLED,28.300000000000104,1.0183515630785647,0.9644641876029453,1.0776031092425322
WR,relative,POOLED,28.350000000000104,1.0160248701615597,0.9630618709820116,1.075367420304799
WR,relative,POOLED,28.400000000000105,1.013677974970509,0.9608055311505558,1.073080701065459
WR,relative,POOLED,28.450000000000106,1.0113112326040763,0.9585365578602607,1.070753797891907
WR,relative,POOLED,28.500000000000107,1.0089249981609245,0.9562829791903105,1.0683875110489882
WR,relative,POOLED,28.550000000000107,1.0065196267397176,0.9541320189967626,1.0656620835707205
WR,relative,POOLED,28.600000000000108,1.0040954734391188,0.9527691866221428,1.0623081568073427
WR,relative,POOLED,28.65000000000011,1.0016528933577915,0.9513931378576231,1.0589175582482542
WR,relative,POOLED,28.70000000000011,0.9991922415943992,0.948201836530314,1.0561972558042172
WR,relative,POOLED,28.75000000000011,0.9967138732476054,0.9446952954679797,1.0534902689582586
WR,relative,POOLED,28.80000000000011,0.9942181434160735,0.9416431414867743,1.0506137435569667
WR,relative,POOLED,28.85000000000011,0.9917054071984669,0.9384811099842899,1.0475092665761496
WR,relative,POOLED,28.900000000000112,0.989176019693449,0.9364837483640241,1.0452141353998428
WR,relative,POOLED,28.950000000000113,0.9866303359996834,0.9332048332820286,1.0431706171684934
WR,relative,POOLED,29.000000000000114,0.9840687112158335,0.9308398829693322,1.0406958445289602
WR,relative,POOLED,29.050000000000114,0.9814915004405627,0.9285813190709944,1.038608033921873
WR,relative,POOLED,29.100000000000115,0.9788990534940185,0.9252498100739692,1.0365428074334568
WR,relative,POOLED,29.150000000000116,0.9762915869023219,0.9219370332142455,1.0345857703621812
WR,relative,POOLED,29.200000000000117,0.9736691769381178,0.9188279191277504,1.0318042392793967
WR,relative,POOLED,29.250000000000117,0.971031893202516,0.9153017484664657,1.0297814996867405
WR,relative,POOLED,29.300000000000118,0.9683798052966259,0.9118604099982042,1.0275122072256238
WR,relative,POOLED,29.35000000000012,0.9657129828215572,0.9084810878137493,1.0249616441062266
WR,relative,POOLED,29.40000000000012,0.9630314953784193,0.9051284067911186,1.022647049361313
WR,relative,POOLED,29.45000000000012,0.9603354125683217,0.9022584688511474,1.0202888904495522
WR,relative,POOLED,29.50000000000012,0.9576248039923739,0.8989184888298177,1.0175410481319662
WR,relative,POOLED,29.55000000000012,0.9548997392516856,0.895589183588716,1.0145950906019112
WR,relative,POOLED,29.600000000000122,0.9521602879473662,0.8928463524366226,1.0116423059180617
WR,relative,POOLED,29.650000000000123,0.9494065196805253,0.8903293825152582,1.008684693696239
WR,relative,POOLED,29.700000000000124,0.9466385040522722,0.8865672742264668,1.0064459206119853
WR,relative,POOLED,29.750000000000124,0.9438563106637167,0.8833178641685052,1.0039854334257483
WR,relative,POOLED,29.800000000000125,0.9410600091159682,0.8811684459017186,1.0018638065534375
WR,relative,POOLED,29.850000000000126,0.9382496690101363,0.8786126497485236,0.9993555568311515
WR,relative,POOLED,29.900000000000126,0.9354253599473304,0.8757268669185224,0.9963686386633952
WR,relative,POOLED,29.950000000000127,0.9325871515286603,0.8726072744153387,0.9939914791585407
WR,relative,POOLED,30.000000000000128,0.9297351133552352,0.8694962738012115,0.9914281971504659
WR,relative,POOLED,30.05000000000013,0.9268693150281648,0.8664143681375118,0.9885667992270128
WR,relative,POOLED,30.10000000000013,0.9239898261485586,0.8633407491717273,0.9856501474885856
WR,relative,POOLED,30.15000000000013,0.9210967163175261,0.8602753747752905,0.9829073357073318
WR,relative,POOLED,30.20000000000013,0.9181900551361769,0.8572182028196333,0.980206895690589
WR,relative,POOLED,30.25000000000013,0.9152699122056204,0.8541695013397453,0.9774598957793805
WR,relative,POOLED,30.300000000000132,0.9123363571269663,0.8511352073154167,0.9746619358332251
