opp,year,slot,sim,strat,pts14,pts17,nQB,nRB,nWR,nTE,pts_all
logit,2020,1,12,SD,1636.1200000000001,426.46000000000004,1,2,10,1,2062.58
logit,2020,1,12,SE,1740.9,478.68000000000006,1,4,8,1,2219.58
logit,2020,1,12,SF,1990.18,521.58,2,4,6,2,2511.76
logit,2020,1,12,SG,1980.5400000000002,495.70000000000005,1,5,6,2,2476.2400000000002
logit,2020,1,13,SA,1911.94,439.12,2,7,3,2,2351.06
logit,2020,1,13,SB,1880.42,459.28,1,2,10,1,2339.7
logit,2020,1,13,SC,1843.22,463.88,1,5,6,2,2307.1
logit,2020,1,13,SD,1982.46,458.28,1,2,10,1,2440.74
logit,2020,1,13,SE,2048.7200000000003,463.88,1,4,8,1,2512.6000000000004
logit,2020,1,13,SF,1792.08,436.70000000000005,2,4,6,2,2228.7799999999997
logit,2020,1,13,SG,1790.1,426.28,1,6,5,2,2216.38
logit,2020,1,14,SA,2032.2599999999998,339.88,1,5,7,1,2372.14
logit,2020,1,14,SB,1798.12,280.88,1,2,10,1,2079.0
logit,2020,1,14,SC,1901.58,345.58000000000004,2,3,7,2,2247.16
logit,2020,1,14,SD,1954.58,492.47999999999996,1,2,10,1,2447.06
logit,2020,1,14,SE,1587.1399999999999,242.6,1,6,6,1,1829.7399999999998
logit,2020,1,14,SF,1985.5799999999997,437.43999999999994,2,4,6,2,2423.0199999999995
logit,2020,1,14,SG,1840.8400000000001,435.28,1,6,6,1,2276.12
logit,2020,1,15,SA,1841.72,429.28000000000003,1,8,4,1,2271.0
logit,2020,1,15,SB,1748.3200000000002,384.96,1,2,10,1,2133.28
logit,2020,1,15,SC,1834.24,363.38,1,3,8,2,2197.62
logit,2020,1,15,SD,1728.52,350.36,1,2,10,1,2078.88
logit,2020,1,15,SE,1792.44,379.56,1,4,8,1,2172.0
logit,2020,1,15,SF,1723.62,440.15999999999997,2,4,6,2,2163.7799999999997
logit,2020,1,15,SG,1667.3,311.15999999999997,2,6,4,2,1978.46
logit,2020,1,16,SA,1822.78,315.08,1,8,4,1,2137.86
logit,2020,1,16,SB,2097.1200000000003,451.6,1,2,10,1,2548.7200000000003
logit,2020,1,16,SC,1750.68,417.7,1,5,7,1,2168.38
logit,2020,1,16,SD,1965.36,355.58,1,2,10,1,2320.94
logit,2020,1,16,SE,1725.64,437.1,1,5,7,1,2162.7400000000002
logit,2020,1,16,SF,1903.14,375.46000000000004,1,4,8,1,2278.6000000000004
logit,2020,1,16,SG,1750.68,417.7,1,5,7,1,2168.38
logit,2020,1,17,SA,1928.38,353.52,2,5,6,1,2281.9
logit,2020,1,17,SB,1811.6399999999999,387.5,1,2,10,1,2199.14
logit,2020,1,17,SC,1757.54,342.5,1,5,6,2,2100.04
logit,2020,1,17,SD,1811.6399999999999,387.5,1,2,10,1,2199.14
logit,2020,1,17,SE,1583.84,382.1,1,8,4,1,1965.94
logit,2020,1,17,SF,1938.0,313.36,2,4,6,2,2251.36
logit,2020,1,17,SG,1757.54,342.5,1,5,6,2,2100.04
logit,2020,1,18,SA,2100.06,410.86,2,7,4,1,2510.92
logit,2020,1,18,SB,1672.3400000000001,331.70000000000005,1,2,10,1,2004.0400000000002
logit,2020,1,18,SC,1966.94,401.79999999999995,2,5,5,2,2368.74
logit,2020,1,18,SD,1867.6400000000003,363.7,1,2,10,1,2231.34
logit,2020,1,18,SE,1889.3400000000001,459.98,1,5,7,1,2349.32
logit,2020,1,18,SF,1661.08,340.17999999999995,2,4,6,2,2001.2599999999998
logit,2020,1,18,SG,2087.04,392.7,2,5,5,2,2479.74
logit,2020,1,19,SA,1878.78,498.84,2,7,4,1,2377.62
logit,2020,1,19,SB,1941.42,432.0,2,3,7,2,2373.42
logit,2020,1,19,SC,2022.8200000000002,453.98,1,4,7,2,2476.8
logit,2020,1,19,SD,1959.8400000000001,445.58000000000004,1,3,9,1,2405.42
logit,2020,1,19,SE,2001.9,480.08000000000004,1,4,8,1,2481.98
logit,2020,1,19,SF,2022.8200000000002,453.98,1,4,7,2,2476.8
logit,2020,1,19,SG,2022.8200000000002,453.98,1,4,7,2,2476.8
logit,2020,2,0,SA,1881.6399999999999,467.52,2,8,3,1,2349.16
logit,2020,2,0,SB,1983.84,482.98,2,3,8,1,2466.8199999999997
logit,2020,2,0,SC,1796.0,421.79999999999995,2,5,6,1,2217.8
logit,2020,2,0,SD,1951.44,488.5799999999999,1,2,10,1,2440.02
logit,2020,2,0,SE,1848.7,406.7,1,5,7,1,2255.4
logit,2020,2,0,SF,1947.1399999999999,479.5,1,5,6,2,2426.64
logit,2020,2,0,SG,1796.0,421.79999999999995,2,5,6,1,2217.8
logit,2020,2,1,SA,1928.9199999999998,491.48,1,5,7,1,2420.3999999999996
logit,2020,2,1,SB,1806.3,317.58,1,2,10,1,2123.88
logit,2020,2,1,SC,1740.54,361.6,1,5,7,1,2102.14
logit,2020,2,1,SD,1632.6399999999999,382.48,1,2,10,1,2015.12
logit,2020,2,1,SE,1473.3400000000001,270.8,1,7,5,1,1744.14
logit,2020,2,1,SF,1780.7400000000002,353.70000000000005,1,4,8,1,2134.4400000000005
logit,2020,2,1,SG,1795.84,406.9,1,6,6,1,2202.74
logit,2020,2,2,SA,1926.08,361.28,1,6,6,1,2287.3599999999997
logit,2020,2,2,SB,1995.7399999999998,427.1,1,2,9,2,2422.8399999999997
logit,2020,2,2,SC,2002.24,387.70000000000005,1,6,5,2,2389.94
logit,2020,2,2,SD,2116.4399999999996,459.0,1,2,10,1,2575.4399999999996
logit,2020,2,2,SE,2032.7400000000002,322.7,1,7,5,1,2355.44
logit,2020,2,2,SF,2201.34,484.20000000000005,1,4,7,2,2685.54
logit,2020,2,2,SG,2002.24,387.70000000000005,1,6,5,2,2389.94
logit,2020,2,3,SA,2126.96,487.61999999999995,2,6,5,1,2614.58
logit,2020,2,3,SB,1614.96,382.56,1,2,10,1,1997.52
logit,2020,2,3,SC,1998.6,448.67999999999995,1,5,7,1,2447.2799999999997
logit,2020,2,3,SD,1684.12,353.86,1,2,10,1,2037.98
logit,2020,2,3,SE,1952.1400000000003,480.88,1,5,7,1,2433.0200000000004
logit,2020,2,3,SF,1828.1599999999999,382.65999999999997,2,4,6,2,2210.8199999999997
logit,2020,2,3,SG,2018.44,424.4,1,5,6,2,2442.84
logit,2020,2,4,SA,1912.46,335.98,1,9,3,1,2248.44
logit,2020,2,4,SB,1984.8000000000002,433.08000000000004,1,2,10,1,2417.88
logit,2020,2,4,SC,1745.74,308.8,1,3,8,2,2054.54
logit,2020,2,4,SD,2024.44,476.98,1,2,10,1,2501.42
logit,2020,2,4,SE,1770.04,322.32,1,4,8,1,2092.36
logit,2020,2,4,SF,2004.2999999999997,436.84000000000003,2,4,6,2,2441.14
logit,2020,2,4,SG,1654.64,329.4,1,4,7,2,1984.04
logit,2020,2,5,SA,2093.06,468.21999999999997,2,7,4,1,2561.2799999999997
logit,2020,2,5,SB,2125.7999999999997,431.68,1,2,9,2,2557.4799999999996
logit,2020,2,5,SC,2089.9,447.98,1,4,8,1,2537.88
logit,2020,2,5,SD,2045.2399999999998,493.7,1,2,10,1,2538.9399999999996
logit,2020,2,5,SE,1887.38,461.7,1,5,7,1,2349.08
logit,2020,2,5,SF,1965.6,441.58,1,4,8,1,2407.18
logit,2020,2,5,SG,2000.8,436.78000000000003,1,5,7,1,2437.58
logit,2020,2,6,SA,1935.22,429.98,1,7,5,1,2365.2
logit,2020,2,6,SB,2011.36,409.2,2,3,7,2,2420.56
logit,2020,2,6,SC,1914.6,399.48,1,5,7,1,2314.08
logit,2020,2,6,SD,2035.96,454.08,1,3,9,1,2490.04
logit,2020,2,6,SE,1756.4600000000003,322.70000000000005,1,6,6,1,2079.1600000000003
logit,2020,2,6,SF,2083.64,436.38,1,5,6,2,2520.02
logit,2020,2,6,SG,1914.6,399.48,1,5,7,1,2314.08
logit,2020,2,7,SA,1724.1799999999998,376.24,2,7,3,2,2100.42
logit,2020,2,7,SB,1997.28,407.0,2,2,8,2,2404.2799999999997
logit,2020,2,7,SC,2031.1999999999998,412.68,1,4,8,1,2443.8799999999997
logit,2020,2,7,SD,1904.24,467.68,1,2,10,1,2371.92
logit,2020,2,7,SE,2047.54,392.38,1,5,7,1,2439.92
logit,2020,2,7,SF,1835.7400000000002,370.5,1,4,8,1,2206.2400000000002
logit,2020,2,7,SG,1990.34,424.5,1,7,5,1,2414.84
logit,2020,2,8,SA,1836.1,435.65999999999997,2,7,3,2,2271.7599999999998
logit,2020,2,8,SB,1953.5200000000002,468.38,2,3,7,2,2421.9
logit,2020,2,8,SC,1701.4599999999998,382.08,2,6,5,1,2083.54
logit,2020,2,8,SD,1401.34,287.32,1,2,10,1,1688.6599999999999
logit,2020,2,8,SE,1878.64,397.58000000000004,1,4,8,1,2276.2200000000003
logit,2020,2,8,SF,1711.34,381.58,2,4,6,2,2092.92
logit,2020,2,8,SG,1462.3400000000001,328.3,2,7,3,2,1790.64
logit,2020,2,9,SA,1908.5800000000002,451.86,2,7,4,1,2360.44
logit,2020,2,9,SB,1711.3399999999997,348.70000000000005,1,2,9,2,2060.04
logit,2020,2,9,SC,1957.54,359.78,1,3,9,1,2317.3199999999997
logit,2020,2,9,SD,1755.52,399.38,1,2,10,1,2154.9
logit,2020,2,9,SE,1947.54,332.28,1,3,9,1,2279.8199999999997
logit,2020,2,9,SF,1684.54,388.6,1,4,8,1,2073.14
logit,2020,2,9,SG,1882.42,436.86,1,6,5,2,2319.28
logit,2020,2,10,SA,1939.52,420.67999999999995,1,7,5,1,2360.2
logit,2020,2,10,SB,1810.26,365.5,1,2,10,1,2175.76
logit,2020,2,10,SC,2086.4,428.98,2,3,7,2,2515.38
logit,2020,2,10,SD,2067.2400000000002,384.8,1,2,10,1,2452.0400000000004
logit,2020,2,10,SE,1992.2799999999997,366.18,1,4,8,1,2358.4599999999996
logit,2020,2,10,SF,1968.1999999999998,444.74,2,4,6,2,2412.9399999999996
logit,2020,2,10,SG,2007.44,336.58000000000004,1,7,5,1,2344.02
logit,2020,2,11,SA,1809.12,490.88,1,7,5,1,2300.0
logit,2020,2,11,SB,1793.06,438.14000000000004,2,2,8,2,2231.2
logit,2020,2,11,SC,1697.4199999999998,395.68,1,6,5,2,2093.1
logit,2020,2,11,SD,1809.32,441.28,1,2,10,1,2250.6
logit,2020,2,11,SE,1685.32,437.98,1,6,6,1,2123.3
logit,2020,2,11,SF,1781.96,429.14,2,4,6,2,2211.1
logit,2020,2,11,SG,1818.92,455.88,1,6,5,2,2274.8
logit,2020,2,12,SA,1813.6,366.48,1,8,4,1,2180.08
logit,2020,2,12,SB,1732.54,309.2,1,2,9,2,2041.74
logit,2020,2,12,SC,1681.24,251.29999999999998,1,4,7,2,1932.54
logit,2020,2,12,SD,1736.18,350.5,1,2,10,1,2086.6800000000003
logit,2020,2,12,SE,1593.14,261.7,1,5,7,1,1854.8400000000001
logit,2020,2,12,SF,1899.5,390.7,2,4,6,2,2290.2
logit,2020,2,12,SG,1681.24,251.29999999999998,1,4,7,2,1932.54
logit,2020,2,13,SA,2134.98,355.28,2,5,5,2,2490.26
logit,2020,2,13,SB,1761.06,367.65999999999997,2,3,7,2,2128.72
logit,2020,2,13,SC,1911.6000000000001,320.18,1,5,6,2,2231.78
logit,2020,2,13,SD,1793.3600000000001,383.86,1,3,9,1,2177.2200000000003
logit,2020,2,13,SE,1669.24,333.98,1,6,6,1,2003.22
logit,2020,2,13,SF,1863.44,403.98,1,4,7,2,2267.42
logit,2020,2,13,SG,1911.6000000000001,320.18,1,5,6,2,2231.78
logit,2020,2,14,SA,1931.5800000000002,468.67999999999995,1,7,5,1,2400.26
logit,2020,2,14,SB,1996.0,461.53999999999996,2,2,8,2,2457.54
logit,2020,2,14,SC,2045.8400000000001,533.28,1,3,8,2,2579.12
logit,2020,2,14,SD,1807.06,452.9,1,2,10,1,2259.96
logit,2020,2,14,SE,1940.24,528.08,1,4,8,1,2468.32
logit,2020,2,14,SF,2115.1,440.68,2,4,6,2,2555.7799999999997
logit,2020,2,14,SG,2064.32,440.98,2,6,4,2,2505.3
logit,2020,2,15,SA,1842.24,517.16,2,9,2,1,2359.4
logit,2020,2,15,SB,2055.4399999999996,361.78000000000003,2,2,8,2,2417.22
logit,2020,2,15,SC,2126.24,431.48,2,4,7,1,2557.72
logit,2020,2,15,SD,2020.3600000000001,302.8,2,2,9,1,2323.1600000000003
logit,2020,2,15,SE,2020.3600000000001,302.8,2,2,9,1,2323.1600000000003
logit,2020,2,15,SF,2050.84,426.18000000000006,1,4,7,2,2477.0200000000004
logit,2020,2,15,SG,2071.74,450.48,1,5,6,2,2522.22
logit,2020,2,16,SA,2016.76,399.46,1,6,5,2,2416.22
logit,2020,2,16,SB,1798.86,332.4,1,2,10,1,2131.2599999999998
logit,2020,2,16,SC,1783.92,336.1,1,6,5,2,2120.02
logit,2020,2,16,SD,1962.26,362.06,1,2,10,1,2324.32
logit,2020,2,16,SE,2054.14,428.1,1,6,6,1,2482.24
logit,2020,2,16,SF,1726.1399999999999,365.0,1,4,7,2,2091.14
logit,2020,2,16,SG,1783.92,336.1,1,6,5,2,2120.02
logit,2020,2,17,SA,1971.92,355.34000000000003,2,5,6,1,2327.26
logit,2020,2,17,SB,1718.2600000000002,339.52,1,2,10,1,2057.78
logit,2020,2,17,SC,1578.54,372.0,1,6,5,2,1950.54
logit,2020,2,17,SD,1792.3600000000001,399.78,1,3,9,1,2192.1400000000003
logit,2020,2,17,SE,1868.2400000000002,444.4,1,5,7,1,2312.6400000000003
logit,2020,2,17,SF,1785.2399999999998,371.3,1,4,7,2,2156.54
logit,2020,2,17,SG,1612.3,349.34000000000003,2,5,5,2,1961.6399999999999
logit,2020,2,18,SA,1860.12,348.96,1,7,5,1,2209.08
logit,2020,2,18,SB,2002.6399999999999,423.88,1,2,9,2,2426.52
logit,2020,2,18,SC,1739.64,352.2,1,8,3,2,2091.84
logit,2020,2,18,SD,1866.7200000000003,304.8,1,2,10,1,2171.5200000000004
logit,2020,2,18,SE,1984.8400000000001,326.5,1,6,6,1,2311.34
logit,2020,2,18,SF,1944.24,354.70000000000005,1,4,7,2,2298.94
logit,2020,2,18,SG,1739.64,352.2,1,8,3,2,2091.84
logit,2020,2,19,SA,1904.26,331.48,1,6,6,1,2235.74
logit,2020,2,19,SB,1693.6999999999998,325.28,1,2,10,1,2018.9799999999998
logit,2020,2,19,SC,1642.84,354.40000000000003,1,5,7,1,1997.24
logit,2020,2,19,SD,1847.04,394.38,1,2,10,1,2241.42
logit,2020,2,19,SE,1932.04,477.38,1,4,8,1,2409.42
logit,2020,2,19,SF,1726.5,329.88,1,4,7,2,2056.38
logit,2020,2,19,SG,1614.04,296.9,1,6,5,2,1910.94
logit,2020,3,0,SA,1707.48,411.06,1,10,2,1,2118.54
logit,2020,3,0,SB,1728.4,378.28,1,3,8,2,2106.6800000000003
logit,2020,3,0,SC,1675.24,339.6,1,6,5,2,2014.8400000000001
logit,2020,3,0,SD,1723.04,414.68,1,2,10,1,2137.72
logit,2020,3,0,SE,1681.5400000000002,391.70000000000005,1,5,7,1,2073.2400000000002
logit,2020,3,0,SF,1848.48,244.60000000000002,1,4,7,2,2093.08
logit,2020,3,0,SG,1665.0600000000002,244.29999999999998,1,6,5,2,1909.3600000000001
logit,2020,3,1,SA,1901.46,514.26,1,6,6,1,2415.7200000000003
logit,2020,3,1,SB,1942.74,364.88,1,2,10,1,2307.62
logit,2020,3,1,SC,1959.48,347.44000000000005,2,4,6,2,2306.92
logit,2020,3,1,SD,1845.38,348.7,1,2,10,1,2194.08
logit,2020,3,1,SE,1924.32,406.38,1,4,8,1,2330.7
logit,2020,3,1,SF,1754.78,371.7,2,4,6,2,2126.48
logit,2020,3,1,SG,1873.6799999999998,348.1,1,5,6,2,2221.7799999999997
logit,2020,3,2,SA,1866.06,388.22,2,5,5,2,2254.2799999999997
logit,2020,3,2,SB,1865.38,469.94000000000005,2,2,8,2,2335.32
logit,2020,3,2,SC,1931.1599999999999,434.38,2,6,4,2,2365.54
logit,2020,3,2,SD,1811.3400000000001,385.6,1,2,10,1,2196.94
logit,2020,3,2,SE,1573.3400000000001,329.2,1,6,6,1,1902.5400000000002
logit,2020,3,2,SF,1975.96,489.15999999999997,2,4,6,2,2465.12
logit,2020,3,2,SG,1931.1599999999999,434.38,2,6,4,2,2365.54
logit,2020,3,3,SA,1893.1399999999999,380.52,2,6,5,1,2273.66
logit,2020,3,3,SB,1656.76,349.70000000000005,1,2,10,1,2006.46
logit,2020,3,3,SC,1706.8400000000001,341.44,2,5,5,2,2048.28
logit,2020,3,3,SD,1793.24,395.1,1,2,10,1,2188.34
logit,2020,3,3,SE,1892.04,410.38,1,5,7,1,2302.42
logit,2020,3,3,SF,1800.6800000000003,361.70000000000005,1,4,7,2,2162.38
logit,2020,3,3,SG,1568.04,291.5,1,6,5,2,1859.54
logit,2020,3,4,SA,1678.1399999999999,337.52,2,7,4,1,2015.6599999999999
logit,2020,3,4,SB,1588.3400000000001,256.52000000000004,1,2,10,1,1844.8600000000001
logit,2020,3,4,SC,1821.1399999999999,311.1,1,7,5,1,2132.24
logit,2020,3,4,SD,1886.06,510.18000000000006,1,2,10,1,2396.24
logit,2020,3,4,SE,1447.1399999999999,295.8,1,7,5,1,1742.9399999999998
logit,2020,3,4,SF,1859.2400000000002,438.08,2,4,6,2,2297.32
logit,2020,3,4,SG,1591.8400000000001,336.70000000000005,1,6,5,2,1928.5400000000002
logit,2020,3,5,SA,2033.6,455.16,2,6,5,1,2488.7599999999998
logit,2020,3,5,SB,1782.6799999999998,335.4,1,2,10,1,2118.08
logit,2020,3,5,SC,2083.04,443.06,2,4,7,1,2526.1
logit,2020,3,5,SD,1849.88,384.1,1,2,10,1,2233.98
logit,2020,3,5,SE,1897.0400000000002,404.15999999999997,1,7,5,1,2301.2000000000003
logit,2020,3,5,SF,1977.5200000000002,476.58000000000004,2,4,6,2,2454.1000000000004
logit,2020,3,5,SG,1784.8400000000001,409.88000000000005,2,7,3,2,2194.7200000000003
logit,2020,3,6,SA,1706.94,426.94,2,7,4,1,2133.88
logit,2020,3,6,SB,1751.36,414.68,1,3,8,2,2166.04
logit,2020,3,6,SC,1747.9,384.5,1,5,6,2,2132.4
logit,2020,3,6,SD,1666.04,398.68000000000006,1,2,10,1,2064.7200000000003
logit,2020,3,6,SE,1775.3799999999999,315.48,1,6,6,1,2090.8599999999997
logit,2020,3,6,SF,1605.44,291.1,1,4,7,2,1896.54
logit,2020,3,6,SG,1491.34,338.70000000000005,1,8,4,1,1830.04
logit,2020,3,7,SA,1992.0399999999997,440.38,1,6,6,1,2432.4199999999996
logit,2020,3,7,SB,1857.08,288.0,1,2,10,1,2145.08
logit,2020,3,7,SC,1878.7399999999998,491.18,1,7,5,1,2369.9199999999996
logit,2020,3,7,SD,2095.72,373.98,1,2,10,1,2469.7
logit,2020,3,7,SE,1812.2999999999997,507.38,1,8,4,1,2319.68
logit,2020,3,7,SF,1939.6399999999999,498.40000000000003,1,5,6,2,2438.04
logit,2020,3,7,SG,1951.44,432.08,1,7,5,1,2383.52
logit,2020,3,8,SA,1933.3400000000001,395.82,2,7,4,1,2329.1600000000003
logit,2020,3,8,SB,1697.98,346.32000000000005,1,2,10,1,2044.3000000000002
logit,2020,3,8,SC,2025.54,394.28,1,3,9,1,2419.8199999999997
logit,2020,3,8,SD,1877.24,401.38,1,2,10,1,2278.62
logit,2020,3,8,SE,2050.28,484.58000000000004,1,4,8,1,2534.86
logit,2020,3,8,SF,1748.54,369.20000000000005,2,4,7,1,2117.74
logit,2020,3,8,SG,1680.6,340.08000000000004,1,6,5,2,2020.6799999999998
logit,2020,3,9,SA,2176.02,464.48,1,6,6,1,2640.5
logit,2020,3,9,SB,2454.6800000000003,593.3,2,3,7,2,3047.9800000000005
logit,2020,3,9,SC,1908.04,439.94,1,7,5,1,2347.98
logit,2020,3,9,SD,2289.7,550.38,1,2,10,1,2840.08
logit,2020,3,9,SE,1913.1000000000001,472.08000000000004,1,6,6,1,2385.1800000000003
logit,2020,3,9,SF,2264.94,513.84,2,4,6,2,2778.78
logit,2020,3,9,SG,1908.04,439.94,1,7,5,1,2347.98
logit,2020,3,10,SA,1953.48,406.48,1,6,6,1,2359.96
logit,2020,3,10,SB,1753.26,393.26,2,2,8,2,2146.52
logit,2020,3,10,SC,2036.06,406.69999999999993,1,5,7,1,2442.7599999999998
logit,2020,3,10,SD,1769.42,422.15999999999997,1,2,10,1,2191.58
logit,2020,3,10,SE,1987.96,399.4,1,5,7,1,2387.36
logit,2020,3,10,SF,1920.5,448.36,1,4,8,1,2368.86
logit,2020,3,10,SG,1752.94,403.41999999999996,2,5,5,2,2156.36
logit,2020,3,11,SA,2225.12,437.38,1,7,5,1,2662.5
logit,2020,3,11,SB,2205.24,448.26,2,2,8,2,2653.5
logit,2020,3,11,SC,2082.02,347.58000000000004,1,3,8,2,2429.6
logit,2020,3,11,SD,2086.2200000000003,493.46,1,2,10,1,2579.6800000000003
logit,2020,3,11,SE,2020.8400000000004,444.6,1,5,7,1,2465.4400000000005
logit,2020,3,11,SF,2092.04,409.20000000000005,1,4,7,2,2501.24
logit,2020,3,11,SG,2100.34,390.2,1,7,4,2,2490.54
logit,2020,3,12,SA,2054.28,474.28,2,6,4,2,2528.5600000000004
logit,2020,3,12,SB,2205.64,520.3800000000001,1,2,9,2,2726.02
logit,2020,3,12,SC,2140.0,493.38,1,4,7,2,2633.38
logit,2020,3,12,SD,2101.1800000000003,491.6,1,2,10,1,2592.78
logit,2020,3,12,SE,1938.14,467.0,1,3,9,1,2405.1400000000003
logit,2020,3,12,SF,2035.16,464.78,2,4,6,2,2499.94
logit,2020,3,12,SG,2140.1,463.1,1,6,5,2,2603.2
logit,2020,3,13,SA,1878.7000000000003,379.65999999999997,2,8,3,1,2258.36
logit,2020,3,13,SB,2082.04,523.94,1,3,9,1,2605.98
logit,2020,3,13,SC,1803.48,340.68,2,7,3,2,2144.16
logit,2020,3,13,SD,2126.08,455.28000000000003,1,2,10,1,2581.36
logit,2020,3,13,SE,1704.84,262.6,1,6,6,1,1967.44
logit,2020,3,13,SF,2128.1800000000003,517.1800000000001,2,4,6,2,2645.3600000000006
logit,2020,3,13,SG,1803.48,340.68,2,7,3,2,2144.16
logit,2020,3,14,SA,1990.92,423.78,1,9,3,1,2414.7
logit,2020,3,14,SB,2000.42,407.38,1,2,10,1,2407.8
logit,2020,3,14,SC,1983.44,371.0,1,4,8,1,2354.44
logit,2020,3,14,SD,1861.96,320.48,1,2,10,1,2182.44
logit,2020,3,14,SE,1590.94,359.90000000000003,1,6,6,1,1950.8400000000001
logit,2020,3,14,SF,1929.74,512.0799999999999,2,4,6,2,2441.8199999999997
logit,2020,3,14,SG,1954.6999999999998,503.18,1,6,6,1,2457.8799999999997
logit,2020,3,15,SA,1933.18,479.7,1,8,4,1,2412.88
logit,2020,3,15,SB,2002.6999999999998,424.78,2,3,7,2,2427.4799999999996
logit,2020,3,15,SC,1962.44,437.0,1,7,5,1,2399.44
logit,2020,3,15,SD,1931.16,443.09999999999997,1,2,10,1,2374.26
logit,2020,3,15,SE,1831.04,398.08000000000004,1,6,6,1,2229.12
logit,2020,3,15,SF,1958.46,432.1,1,4,7,2,2390.56
logit,2020,3,15,SG,1962.44,437.0,1,7,5,1,2399.44
logit,2020,3,16,SA,1858.08,404.28000000000003,2,6,5,1,2262.36
logit,2020,3,16,SB,1914.34,383.68,1,2,10,1,2298.02
logit,2020,3,16,SC,1999.8999999999999,478.67999999999995,1,4,7,2,2478.58
logit,2020,3,16,SD,1865.1399999999999,472.26,1,2,10,1,2337.3999999999996
logit,2020,3,16,SE,1761.54,447.0,2,5,6,1,2208.54
logit,2020,3,16,SF,1775.54,399.2,1,5,6,2,2174.74
logit,2020,3,16,SG,1934.4,479.98,1,5,6,2,2414.38
logit,2020,3,17,SA,1881.08,424.93999999999994,2,6,4,2,2306.02
logit,2020,3,17,SB,1648.3400000000001,299.42,1,2,10,1,1947.7600000000002
logit,2020,3,17,SC,1750.92,407.46,1,6,5,2,2158.38
logit,2020,3,17,SD,1874.44,412.48,1,2,10,1,2286.92
logit,2020,3,17,SE,1699.3200000000002,438.76,1,6,6,1,2138.08
logit,2020,3,17,SF,1843.78,353.78,2,4,6,2,2197.56
logit,2020,3,17,SG,1949.6000000000001,314.88,1,5,6,2,2264.48
logit,2020,3,18,SA,1724.6000000000001,238.85999999999999,2,7,4,1,1963.46
logit,2020,3,18,SB,1831.2399999999998,378.4,1,2,10,1,2209.64
logit,2020,3,18,SC,2084.6000000000004,440.18,1,4,7,2,2524.78
logit,2020,3,18,SD,1900.74,425.78,1,2,10,1,2326.52
logit,2020,3,18,SE,1824.52,397.48,1,5,7,1,2222.0
logit,2020,3,18,SF,1876.2,339.0,2,4,6,2,2215.2
logit,2020,3,18,SG,2013.1999999999998,470.98,1,6,6,1,2484.18
logit,2020,3,19,SA,1629.9,214.04000000000002,2,7,4,1,1843.94
logit,2020,3,19,SB,2146.22,438.4,1,2,9,2,2584.62
logit,2020,3,19,SC,1864.14,436.6,2,5,5,2,2300.7400000000002
logit,2020,3,19,SD,1923.94,422.02,1,2,10,1,2345.96
logit,2020,3,19,SE,1423.94,367.8,1,6,6,1,1791.74
logit,2020,3,19,SF,1882.84,366.40000000000003,1,4,7,2,2249.24
logit,2020,3,19,SG,1864.14,436.6,2,5,5,2,2300.7400000000002
logit,2020,4,0,SA,1848.08,324.88,2,7,3,2,2172.96
logit,2020,4,0,SB,1995.06,375.88,2,2,8,2,2370.94
logit,2020,4,0,SC,1851.1200000000001,416.08,2,6,4,2,2267.2000000000003
logit,2020,4,0,SD,1775.26,359.1,1,2,10,1,2134.36
logit,2020,4,0,SE,1684.88,287.7,1,7,5,1,1972.5800000000002
logit,2020,4,0,SF,2043.4399999999998,407.68000000000006,2,4,6,2,2451.12
logit,2020,4,0,SG,1851.1200000000001,416.08,2,6,4,2,2267.2000000000003
logit,2020,4,1,SA,1776.8400000000001,355.76,2,7,4,1,2132.6000000000004
logit,2020,4,1,SB,1618.54,332.79999999999995,1,2,9,2,1951.34
logit,2020,4,1,SC,1737.74,360.79999999999995,1,5,6,2,2098.54
logit,2020,4,1,SD,1624.44,352.5,1,2,10,1,1976.94
logit,2020,4,1,SE,1739.6399999999999,415.38,1,6,6,1,2155.02
logit,2020,4,1,SF,1625.1399999999999,414.9,1,4,7,2,2040.04
logit,2020,4,1,SG,1742.44,397.82,1,6,6,1,2140.26
logit,2020,4,2,SA,1731.52,339.97999999999996,1,5,7,1,2071.5
logit,2020,4,2,SB,1790.32,335.78000000000003,1,2,10,1,2126.1
logit,2020,4,2,SC,1988.0,380.88,1,4,7,2,2368.88
logit,2020,4,2,SD,1905.8199999999997,404.48,1,2,10,1,2310.2999999999997
logit,2020,4,2,SE,2068.54,357.98,1,4,8,1,2426.52
logit,2020,4,2,SF,1732.1399999999999,431.28,2,4,6,2,2163.42
logit,2020,4,2,SG,1979.4999999999998,463.68,1,6,5,2,2443.18
logit,2020,4,3,SA,2090.16,458.98,1,5,7,1,2549.14
logit,2020,4,3,SB,1804.1,365.58000000000004,2,3,7,2,2169.68
logit,2020,4,3,SC,1811.1399999999999,413.0,1,6,5,2,2224.14
logit,2020,4,3,SD,1920.2399999999998,388.9,1,3,9,1,2309.14
logit,2020,4,3,SE,1846.1399999999999,441.4,1,6,6,1,2287.54
logit,2020,4,3,SF,1809.9,359.64,2,4,6,2,2169.54
logit,2020,4,3,SG,1770.2399999999998,392.1,1,6,5,2,2162.3399999999997
logit,2020,4,4,SA,1816.14,320.05999999999995,2,5,5,2,2136.2
logit,2020,4,4,SB,1885.94,426.15999999999997,2,2,8,2,2312.1
