year,pid,name,pos,adp,ffc_stdev,sim_mean,sim_sd,n
2017,00-0033045,Ezekiel Elliott,4,6.2,2.8,5.06,2.0731351734115604,200
2017,00-0027029,LeSean McCoy,7,7.8,2.0,8.21,1.8851175936021982,200
2017,00-0027942,A.J. Green,9,10.0,2.2,10.41,1.8733518719612996,200
2017,00-0026176,Jordy Nelson,11,11.4,2.4,11.88,1.8171710301355288,200
2017,00-0023459,Aaron Rodgers,24,23.4,6.1,21.28,4.63237460406235,200
2017,00-0032765,Michael Thomas,12,13.3,2.2,13.455,1.7415914284118386,200
2017,00-0032241,Todd Gurley,19,19.4,2.9,20.43,2.537180803995018,200
2017,00-0031590,Jay Ajayi,13,13.8,2.6,13.915,2.0466359209602536,200
2017,00-0028009,DeMarco Murray,14,15.2,2.4,15.78,1.964918451898975,200
2017,00-0019596,Tom Brady,29,29.6,5.8,29.485,4.400750849593852,200
2017,00-0031236,Brandin Cooks,16,17.1,3.2,17.065,2.368294554205069,200
2017,00-0032780,Jordan Howard,15,16.8,2.7,17.31,2.1789075682448704,200
2017,00-0027656,Rob Gronkowski,17,18.1,3.3,18.315,2.6761133971812305,200
2017,00-0033856,Leonard Fournette,26,27.0,4.0,27.885,3.2918011443386654,200
2017,00-0027902,Dez Bryant,20,20.5,3.3,21.65,2.6500213329946294,200
2017,00-0033923,Kareem Hunt,18,18.7,3.0,19.335,2.6661426411418,200
2017,00-0031544,Amari Cooper,21,21.3,3.2,22.455,2.5535422239405476,200
2017,00-0033280,Christian McCaffrey,23,22.9,3.7,24.09,2.8902713266592364,200
2017,00-0028434,Doug Baldwin,22,22.4,3.1,23.805,2.8243334251611323,200
2017,00-0029615,Lamar Miller,36,35.2,4.7,36.9,3.4085320083961816,200
2017,00-0030656,Isaiah Crowell,30,29.8,3.8,31.55,3.3561613631465024,200
2017,00-0029608,T.Y. Hilton,28,28.8,3.6,30.36,2.8302742378268806,200
2017,00-0028825,Terrelle Pryor,31,30.2,4.5,31.055,3.9420392396365322,200
2017,00-0030279,Keenan Allen,25,25.8,3.3,27.47,2.761745133227272,200
2017,00-0033893,Dalvin Cook,27,27.5,3.9,29.03,2.9123027894929545,200
2017,00-0025399,Marshawn Lynch,37,36.4,6.0,36.43,4.13042395040149,200
2017,00-0020531,Drew Brees,42,41.7,8.7,40.32,6.367126628828556,200
2017,00-0030564,DeAndre Hopkins,32,31.7,4.5,32.735,3.7194011243233884,200
2017,00-0032200,Ty Montgomery II,33,32.6,4.9,33.67,3.5938389490849194,200
2017,00-0030506,Travis Kelce,39,38.9,5.3,39.925,4.111434600277841,200
2017,00-0031045,Carlos Hyde,35,35.2,4.5,37.03,3.1589547282090598,200
2017,00-0027874,Demaryius Thomas,34,34.5,4.0,36.325,2.9721276408606414,200
2017,00-0031359,Kelvin Benjamin,38,38.6,5.0,39.25,3.82500369494353,200
2017,00-0031373,Martavis Bryant,41,40.9,5.1,42.24,3.259682137600376,200
2017,00-0029137,Alshon Jeffery,40,39.1,4.1,41.825,2.8042277844955255,200
2017,00-0029854,CJ Anderson,51,51.4,6.1,52.57,3.976703516013151,200
2017,00-0033040,Tyreek Hill,46,45.5,5.5,46.865,4.201791314577187,200
2017,00-0025418,Greg Olsen,52,51.5,5.6,53.62,4.3462685433894075,200
2017,00-0028064,Bilal Powell,49,48.6,6.4,49.445,4.678291037887219,200
2017,00-0033897,Joe Mixon,43,42.5,4.9,44.21,3.3318774039835075,200
2017,00-0026986,Michael Crabtree,44,43.7,4.7,45.895,3.2367200657331487,200
2017,00-0027891,Golden Tate,47,47.8,5.5,49.465,3.1493438735982537,200
2017,00-0029613,Doug Martin,50,49.0,6.3,49.395,4.924451860933688,200
2017,00-0022921,Larry Fitzgerald,48,48.4,5.1,50.9,3.6159890603294293,200
2017,00-0031588,Stefon Diggs,56,54.8,5.9,56.245,4.033150943451449,200
2017,00-0031428,Allen Robinson II,58,57.0,6.4,58.4,4.35947532687457,200
2017,00-0031381,Davante Adams,45,44.9,4.8,47.16,3.375108410691366,200
2017,00-0031547,DeVante Parker,53,51.9,4.9,54.24,3.5134200720971407,200
2017,00-0026143,Matt Ryan,57,56.4,7.8,57.26,5.872378063493785,200
2017,00-0031382,Jarvis Landry,63,64.0,6.7,65.11,4.065778248234783,200
2017,00-0030472,Jordan Reed,55,54.1,5.8,56.905,5.207838602968882,200
2017,00-0032104,Ameer Abdullah,54,53.0,6.3,54.185,4.223739442055091,200
2017,00-0027966,Mark Ingram II,59,57.6,5.9,59.38,3.9818179732201844,200
2017,00-0025394,Adrian Peterson,69,69.9,7.4,71.11,4.761434267256773,200
2017,00-0026019,Danny Woodhead,62,61.7,6.1,63.245,4.123102578686573,200
2017,00-0027696,Jimmy Graham,60,57.6,5.1,62.27,4.663242342590468,200
2017,00-0031941,Jamison Crowder,61,61.2,5.3,63.125,3.673807193700074,200
2017,00-0026345,Pierre Garcon,67,66.4,6.1,68.34,4.521795347627881,200
2017,00-0029263,Russell Wilson,64,64.3,7.5,66.7,5.473554511921378,200
2017,00-0031325,Sammy Watkins,70,70.0,7.1,71.14,5.204404783039905,200
2017,00-0032371,Rob Kelley,68,67.0,7.1,67.195,5.281709693501922,200
2017,00-0024334,Brandon Marshall,65,65.2,5.9,67.375,4.123029451664938,200
2017,00-0030433,Mike Gillislee,66,65.3,7.2,66.28,5.04368852823499,200
2017,00-0032764,Derrick Henry,79,77.9,8.4,78.515,6.081504624059931,200
2017,00-0030549,Tyler Eifert,71,70.4,7.6,73.625,6.385786273565558,200
2017,00-0026144,Darren McFadden,76,75.3,7.7,75.465,6.024136961478654,200
2017,00-0032058,Tevin Coleman,73,73.2,7.6,74.5,4.911273054420349,200
2017,00-0026995,Jeremy Maclin,84,83.4,8.5,84.205,6.650875561055342,200
2017,00-0027685,Emmanuel Sanders,74,73.9,6.7,75.8,4.537947203760815,200
2017,00-0023500,Frank Gore,87,86.1,8.7,86.255,7.024005857874642,200
2017,00-0032268,Marcus Mariota,78,76.8,6.9,81.73,5.726347463818617,200
2017,00-0031280,Derek Carr,75,74.2,7.9,77.705,6.091263617863831,200
2017,00-0030061,Zach Ertz,72,72.8,7.8,76.4,6.77269124747824,200
2017,00-0024389,Delanie Walker,80,79.9,9.8,82.845,6.719130043592963,200
2017,00-0029604,Kirk Cousins,88,86.3,8.7,90.225,6.932870869449561,200
2017,00-0031503,Jameis Winston,81,82.4,8.0,86.96,6.041597845157609,200
2017,00-0030663,Willie Snead IV,86,83.8,9.2,83.89,6.859531021079045,200
2017,00-0028237,Chris Hogan,77,76.5,7.6,76.85,5.562572341576906,200
2017,00-0031375,Terrance West,89,86.8,7.6,89.235,6.059153547199701,200
2017,00-0032417,Paul Perkins,83,83.4,8.4,84.445,6.131472070289786,200
2017,00-0027939,Cam Newton,92,89.9,9.2,94.21,6.94384511093264,200
2017,00-0028002,Randall Cobb,95,92.2,10.1,93.51,7.014693838525043,200
2017,00-0027325,LeGarrette Blount,94,91.9,7.7,95.5,6.072427180238268,200
2017,00-0026189,DeSean Jackson,93,90.4,9.8,89.955,7.313027887573115,200
2017,00-0033908,Cooper Kupp,121,121.3,10.1,122.845,6.805331563446575,200
2017,00-0030107,Theo Riddick,82,83.0,7.7,85.52,5.730952721448449,200
2017,00-0026201,Martellus Bennett,90,87.6,12.2,89.615,9.323702706586264,200
2017,00-0032160,Tyrell Williams,97,95.0,9.0,97.085,6.604230028652605,200
2017,00-0027981,Kyle Rudolph,85,83.6,8.4,88.42,6.463161943782454,200
2017,00-0031897,Thomas Rawls,98,95.7,9.1,97.795,6.662199298841745,200
2017,00-0027690,Eric Decker,91,88.7,8.5,91.195,6.536098063022558,200
2017,00-0032257,Duke Johnson,96,94.2,8.1,97.58,5.82608930440605,200
2017,00-0028083,Jacquizz Rodgers,99,95.9,7.7,100.4,5.2111206946752215,200
2017,00-0022924,Ben Roethlisberger,103,101.0,11.0,104.85,8.036193253652518,200
2017,00-0032966,Corey Coleman,100,96.4,9.2,98.34,6.732087716683854,200
2017,00-0030035,Adam Thielen,101,98.6,8.7,101.27,5.5877738036182185,200
2017,00-0033090,Hunter Henry,107,106.1,13.5,105.78,8.618759485875962,200
2017,00-0030485,Eddie Lacy,109,106.6,10.6,106.92,6.864342355965318,200
2017,00-0031062,James White,105,102.7,8.0,106.79,5.519804453604326,200
2017,00-0033077,Dak Prescott,113,112.8,9.8,119.34,7.966285743225231,200
2017,00-0033871,Corey Davis,112,110.9,9.4,114.11,6.2121537546455485,200
2017,00-0026153,Jonathan Stewart,104,101.4,7.0,106.52,4.500094918038594,200
2017,00-0022942,Philip Rivers,111,108.7,9.2,115.375,7.51978128357227,200
2017,00-0031299,Jordan Matthews,120,117.5,9.4,120.495,5.851596440675195,200
2017,00-0029293,Marvin Jones Jr.,108,106.3,7.0,111.735,4.721891176362183,200
2017,00-0031339,Donte Moncrief,106,105.7,8.7,108.885,5.17160540959602,200
2017,00-0029668,Andrew Luck,102,100.3,9.8,105.57,6.862255661502207,200
2017,00-0026213,Jamaal Charles,123,123.3,12.6,122.52763819095478,8.438607163408665,199
2017,00-0023564,Darren Sproles,117,116.3,10.2,117.355,6.768161868290155,200
2017,00-0030288,Rex Burkhead,114,113.4,9.6,116.115,6.541846357783422,200
2017,00-0031051,John Brown,110,108.6,7.5,113.295,5.433746683005694,200
2017,00-0033948,Jamaal Williams,115,114.3,10.6,116.035,6.418704999401883,200
2017,00-0029580,Rishard Matthews,116,116.0,10.5,117.925,7.125534450553878,200
2017,00-0027006,Kenny Britt,135,136.2,10.2,135.24242424242425,4.938583844545964,99
2017,00-0033891,Zay Jones,122,122.0,10.4,124.15,7.070890144613048,200
2017,00-0033951,Marlon Mack,139,141.3,11.4,133.5076923076923,4.905746238223717,65
2017,00-0026035,Danny Amendola,130,132.2,10.8,132.5253164556962,5.969881270452064,158
2017,00-0033526,Samaje Perine,127,126.8,11.7,127.06153846153846,7.464438557705496,195
2017,00-0030181,Jack Doyle,132,132.6,19.7,123.80978260869566,10.872420211892022,184
2017,00-0022127,Jason Witten,146,150.5,21.3,130.21,8.120674450767838,100
2017,00-0031387,Eric Ebron,124,124.0,15.4,122.27777777777777,10.015146453668946,198
2017,00-0025396,Ted Ginn Jr,119,116.9,11.6,117.035,8.12736397770708,200
2017,00-0032392,Austin Hooper,143,146.6,17.5,131.95049504950495,5.93864671052886,101
2017,00-0026498,Matthew Stafford,118,116.5,9.5,125.26262626262626,7.938322980827639,198
2017,00-0032393,CJ Prosise,129,129.4,11.9,129.19791666666666,7.066060450964464,192
2017,00-0027973,Andy Dalton,126,126.5,7.7,134.08163265306123,4.592295817761589,147
2017,00-0026184,Matt Forte,133,132.6,14.6,126.97687861271676,8.455047864225385,173
2017,00-0021429,Carson Palmer,140,142.3,10.6,135.88235294117646,3.059459775458252,17
2017,00-0031301,Jeremy Hill,134,134.5,15.2,127.7065868263473,7.774929881716525,167
2017,00-0026901,Mike Wallace,125,125.9,9.7,128.64615384615385,6.833281432141408,195
2017,00-0032975,Jonathan Williams,157,156.1,16.3,135.52380952380952,3.4873922581070174,21
2017,00-0031545,Kevin White,128,127.0,10.1,129.52604166666666,7.284736172861886,192
2017,00-0029697,Coby Fleener,149,152.3,19.0,133.77966101694915,5.068726959164161,59
2017,00-0032782,Wendell Smallwood,142,146.1,14.4,132.18309859154928,7.689157225144897,71
2017,00-0033879,O.J. Howard,151,152.7,21.2,130.6986301369863,9.506846847735655,73
2017,00-0033594,Chris Carson,145,149.7,17.1,132.76190476190476,5.452771670811938,63
2017,00-0022803,Eli Manning,137,137.1,10.4,134.3953488372093,5.118312291053431,43
2017,00-0032950,Carson Wentz,131,132.3,9.8,134.58333333333334,5.586576711854024,84
2017,00-0028087,Dion Lewis,154,155.9,17.2,130.55172413793105,7.562058520273393,29
2017,00-0031228,Taylor Gabriel,147,151.4,15.2,135.2826086956522,4.8655845531116055,46
2017,00-0032688,Robbie Chosen,141,143.4,13.8,134.19444444444446,5.615970408635797,72
2017,00-0032940,DeAndre Washington,153,155.2,15.4,133.21428571428572,6.8332365459657325,28
2017,00-0029000,Cole Beasley,136,136.2,12.3,131.97794117647058,6.628185508663355,136
2017,00-0033906,Alvin Kamara,138,140.0,13.7,132.91379310344828,6.267332787547273,116
2017,00-0033925,D'Onta Foreman,158,157.0,18.9,130.57894736842104,8.089471231666867,38
2017,00-0033932,Kenny Golladay,148,151.6,12.0,136.16666666666666,2.562550812504343,6
2017,00-0029708,Kendall Wright,144,148.4,13.4,134.0909090909091,5.6231174909586175,44
2017,00-0030513,Latavius Murray,152,154.4,17.1,132.43333333333334,4.03162783358109,30
2017,00-0032211,Tyler Lockett,156,156.1,17.2,129.73529411764707,8.050254366504136,34
2017,00-0030456,Giovani Bernard,159,159.6,15.6,134.6,3.7186787208054723,15
2017,00-0032385,Sterling Shepard,150,152.3,12.4,136.16666666666666,2.8867513459481287,12
2018,00-0032241,Todd Gurley,0,1.5,0.7,1.375,0.6453350187554994,200
2018,00-0030496,LeVeon Bell,2,3.0,1.5,2.895,1.3539352656303727,200
2018,00-0032187,David Johnson,1,2.8,0.9,2.885,1.0281343791098212,200
2018,00-0033045,Ezekiel Elliott,4,5.3,2.3,4.895,1.771912347390291,200
2018,00-0033906,Alvin Kamara,5,6.1,1.4,6.785,1.441933026971557,200
2018,00-0027793,Antonio Brown,3,4.7,1.3,4.89,1.2553003204302793,200
2018,00-0034844,Saquon Barkley,6,6.5,1.7,6.875,1.7304180806002756,200
2018,00-0030564,DeAndre Hopkins,7,8.8,2.1,9.175,1.8632588838756972,200
2018,00-0032144,Melvin Gordon III,8,9.1,1.8,9.895,1.557596073325235,200
2018,00-0033856,Leonard Fournette,9,9.4,2.0,10.21,1.7724581913830872,200
2018,00-0027944,Julio Jones,13,14.2,2.2,14.815,1.6383516044791782,200
2018,00-0032765,Michael Thomas,15,16.0,2.0,16.915,1.9817699312234778,200
2018,00-0033280,Christian McCaffrey,12,12.7,2.3,13.38,1.8500577201371844,200
2018,00-0031235,Odell Beckham Jr.,10,11.2,1.9,12.205,1.7343630171843738,200
2018,00-0030279,Keenan Allen,16,17.2,2.7,17.83,2.0911635096569094,200
2018,00-0033923,Kareem Hunt,11,11.4,2.0,12.3,1.6624737879068612,200
2018,00-0033893,Dalvin Cook,14,15.6,2.3,16.19,2.02593734122079,200
2018,00-0031381,Davante Adams,17,18.2,2.2,19.205,1.985620417454216,200
2018,00-0032780,Jordan Howard,19,20.0,2.6,21.125,2.0396509209658857,200
2018,00-0031285,Devonta Freeman,18,19.1,2.5,20.05,2.1681801182387104,200
2018,00-0027656,Rob Gronkowski,20,21.0,3.2,21.545,2.684025889382286,200
2018,00-0033040,Tyreek Hill,23,23.7,2.9,24.88,2.4009210962780023,200
2018,00-0033897,Joe Mixon,22,23.3,3.2,24.07,2.472989767863951,200
2018,00-0027942,A.J. Green,21,21.3,2.1,23.24,1.8218109053560887,200
2018,00-0031408,Mike Evans,24,25.5,3.0,26.99,2.6007150157148753,200
2018,00-0034838,Royce Freeman,28,29.0,4.2,29.865,3.562334365363991,200
2018,00-0031588,Stefon Diggs,25,26.0,2.7,28.27,2.3696362335592744,200
2018,00-0031376,Jerick McKinnon,35,34.3,24.9,11.02,8.909912045767713,200
2018,00-0023459,Aaron Rodgers,31,31.4,7.0,28.805,4.751828529298937,200
2018,00-0030506,Travis Kelce,27,28.5,3.6,30.14,3.0851239763984757,200
2018,00-0033537,Deshaun Watson,46,46.5,7.1,46.645,5.206197987729355,200
2018,00-0027029,LeSean McCoy,29,29.9,4.2,31.415,3.4557904214789894,200
2018,00-0031544,Amari Cooper,30,31.4,3.6,33.875,2.9755072199677826,200
2018,00-0029608,T.Y. Hilton,26,27.4,2.7,29.745,2.6333720286366735,200
2018,00-0019596,Tom Brady,52,50.3,10.0,47.755,6.881259598964546,200
2018,00-0030061,Zach Ertz,39,39.1,4.9,41.03,3.7509261837819348,200
2018,00-0022921,Larry Fitzgerald,36,34.9,4.5,36.5,3.2900031311558164,200
2018,00-0032426,Alex Collins,32,31.5,3.8,33.345,3.191693836779883,200
2018,00-0031382,Jarvis Landry,40,39.4,4.3,41.58,3.1739517717265695,200
2018,00-0033118,Kenyan Drake,33,32.8,4.5,34.22,3.3537798371359884,200
2018,00-0030035,Adam Thielen,34,33.5,3.9,35.545,3.2743828295684767,200
2018,00-0027966,Mark Ingram II,45,45.9,5.8,46.465,4.121127693646083,200
2018,00-0029615,Lamar Miller,38,38.0,4.3,39.49,2.9620548347762075,200
2018,00-0033857,JuJu Smith-Schuster,41,41.2,4.4,43.145,3.3346023547526036,200
2018,00-0028434,Doug Baldwin,37,37.6,4.3,39.21,3.4445937540809175,200
2018,00-0028237,Chris Hogan,42,42.1,4.0,44.75,3.5198646616284703,200
2018,00-0031428,Allen Robinson II,56,55.2,5.3,57.715,3.9038410411249918,200
2018,00-0028087,Dion Lewis,57,55.5,6.2,56.99,4.32939003676641,200
2018,00-0032764,Derrick Henry,43,42.1,5.2,43.34,4.1315552451490465,200
2018,00-0027874,Demaryius Thomas,49,47.0,4.5,50.475,3.726770598719136,200
2018,00-0030068,Marquise Goodwin,50,48.9,5.0,51.52,3.9417364742154954,200
2018,00-0030710,Trey Burton,66,64.6,7.0,69.11,5.344221507159666,200
2018,00-0027891,Golden Tate,48,46.7,4.3,49.79,3.8287329470595752,200
2018,00-0033871,Corey Davis,62,61.1,6.3,62.97,4.611445232861211,200
2018,00-0029664,Josh Gordon,44,44.1,4.9,46.095,3.8129605743711203,200
2018,00-0031590,Jay Ajayi,47,46.6,5.9,48.175,4.247893359060435,200
2018,00-0025399,Marshawn Lynch,54,52.6,5.8,54.8,3.981111180456504,200
2018,00-0031236,Brandin Cooks,53,52.5,4.7,55.905,3.0746123667919747,200
2018,00-0027696,Jimmy Graham,51,49.3,6.5,51.765,4.9143186341741165,200
2018,00-0031045,Carlos Hyde,55,53.9,5.8,56.27,4.025933519510424,200
2018,00-0027685,Emmanuel Sanders,59,57.6,5.2,60.555,3.813092362746301,200
2018,00-0030288,Rex Burkhead,65,64.0,6.6,66.095,4.8656291200284,200
2018,00-0034349,Kerryon Johnson,64,62.5,6.6,64.175,4.980804863215094,200
2018,00-0025418,Greg Olsen,58,57.5,6.3,60.655,5.056065067802158,200
2018,00-0029263,Russell Wilson,61,61.0,7.6,62.62,6.187651830531466,200
2018,00-0029293,Marvin Jones Jr.,63,62.3,6.3,64.29,4.543027127080239,200
2018,00-0033881,Evan Engram,72,70.5,7.7,75.655,6.169789828889094,200
2018,00-0020531,Drew Brees,69,66.9,7.1,71.185,6.072491313601761,200
2018,00-0033948,Jamaal Williams,60,59.7,6.7,61.655,4.040744122723763,200
2018,00-0027150,Julian Edelman,67,65.5,6.3,67.88,4.0282420071715785,200
2018,00-0032741,Peyton Barber,70,69.0,7.3,70.285,4.7998926914303235,200
2018,00-0033594,Chris Carson,68,66.7,7.3,68.33,4.826757497502697,200
2018,00-0032058,Tevin Coleman,77,76.5,7.5,78.83,5.48832474829192,200
2018,00-0033908,Cooper Kupp,79,77.8,8.1,78.795,4.872543834290814,200
2018,00-0027981,Kyle Rudolph,76,76.1,7.8,81.94,5.782176738841177,200
2018,00-0030404,Chris Thompson,75,74.1,8.0,74.77,5.4861268614295176,200
2018,00-0026986,Michael Crabtree,71,70.4,6.7,71.945,5.15410506246961,200
2018,00-0033127,Will Fuller,74,73.0,6.8,75.5,4.555630455186319,200
2018,00-0032950,Carson Wentz,85,84.5,9.8,87.61,6.565319267592944,200
2018,00-0027939,Cam Newton,73,71.0,8.7,73.955,6.565707698941501,200
2018,00-0024389,Delanie Walker,78,77.6,6.9,83.28,5.889399385814154,200
2018,00-0029137,Alshon Jeffery,83,82.8,8.2,84.035,6.546607161471747,200
2018,00-0032688,Robbie Chosen,86,84.8,8.2,87.13,6.60691734350594,200
2018,00-0031941,Jamison Crowder,80,79.5,7.5,81.865,5.15457302941552,200
2018,00-0030472,Jordan Reed,91,88.3,10.6,92.22,8.081967022623507,200
2018,00-0025394,Adrian Peterson,81,81.1,8.5,82.495,6.1399077628807595,200
2018,00-0033308,Matt Breida,124,125.6,24.4,107.005,14.71658466905987,200
2018,00-0026176,Jordy Nelson,100,98.2,9.9,100.52,7.35596021969728,200
2018,00-0034750,Rashaad Penny,88,87.1,8.2,89.545,7.294795763154076,200
2018,00-0034845,Sony Michel,84,83.5,7.8,85.13,5.760121090296138,200
2018,00-0033556,Tarik Cohen,87,85.2,9.3,85.585,7.409268608070075,200
2018,00-0031549,Nelson Agholor,94,92.8,8.9,96.195,6.164982566905706,200
2018,00-0032055,Devin Funchess,89,87.4,8.5,90.065,7.255618166281518,200
2018,00-0029604,Kirk Cousins,82,81.7,9.4,83.775,6.922715866975501,200
2018,00-0028002,Randall Cobb,93,90.9,8.9,93.52,6.885977302974897,200
2018,00-0033951,Marlon Mack,97,94.3,7.5,99.46,5.3254296544997315,200
2018,00-0030656,Isaiah Crowell,92,89.6,7.9,92.735,6.7089361392550915,200
2018,00-0031345,Jimmy Garoppolo,98,96.7,10.9,99.445,8.261247852497952,200
2018,00-0029668,Andrew Luck,90,87.6,8.8,92.515,6.602099178885394,200
2018,00-0032257,Duke Johnson,95,93.5,8.2,97.82,5.620100322787037,200
2018,00-0031325,Sammy Watkins,96,93.8,9.2,96.505,6.737726604649002,200
2018,00-0033885,David Njoku,101,98.4,14.0,99.49,9.296884440580486,200
2018,00-0033293,Aaron Jones Sr.,99,97.7,8.1,102.575,5.134803407156963,200
2018,00-0026498,Matthew Stafford,103,100.3,11.2,103.4,7.4138265504800565,200
2018,00-0031062,James White,102,99.5,8.2,103.675,5.7876471295754035,200
2018,00-0030431,Robert Woods,105,103.7,10.2,105.6,6.969423528643387,200
2018,00-0029141,Alfred Morris,119,119.8,23.5,103.12,15.950791161991537,200
2018,00-0034816,Ronald Jones,111,111.4,11.0,113.21,6.461785617523548,200
2018,00-0022942,Philip Rivers,107,107.3,9.3,113.895,6.7974259834146045,200
2018,00-0033536,Mike Williams,104,102.7,8.0,107.54,5.270416153603129,200
2018,00-0033288,George Kittle,133,133.0,17.0,127.05747126436782,9.885303299049472,174
2018,00-0030181,Jack Doyle,116,116.1,15.9,114.235,9.006406151112328,200
2018,00-0032385,Sterling Shepard,106,106.1,10.0,108.04,6.559231478453836,200
2018,00-0033681,Keelan Cole Sr.,113,113.9,8.5,116.88,5.358091612565357,200
2018,00-0026143,Matt Ryan,108,108.1,11.6,111.285,8.780619075941281,200
2018,00-0029854,CJ Anderson,121,123.3,12.4,122.52,6.937596936712409,200
2018,00-0022924,Ben Roethlisberger,115,114.5,11.3,119.98,8.281455944627979,200
2018,00-0026345,Pierre Garcon,110,108.2,9.8,110.89,6.306087033045271,200
2018,00-0031359,Kelvin Benjamin,112,113.1,8.9,116.06,5.411359724722777,200
2018,00-0030085,Kenny Stills,109,108.1,8.4,112.35,5.291265201932893,200
2018,00-0028064,Bilal Powell,114,114.3,10.9,114.705,7.689840259464458,200
2018,00-0034837,Calvin Ridley,118,119.3,9.3,121.3,6.001674808127525,200
2018,00-0032211,Tyler Lockett,131,131.1,8.2,133.3905325443787,5.164107383841976,169
2018,00-0034791,Nick Chubb,125,126.4,12.2,126.23350253807106,6.80383253464048,197
2018,00-0032200,Ty Montgomery II,129,129.2,12.6,126.4639175257732,7.429198599267599,194
2018,00-0030513,Latavius Murray,120,123.1,11.0,122.43,6.444591827190879,200
2018,00-0034400,Jordan Wilkins,141,143.1,13.0,134.5581395348837,4.213716121996301,86
2018,00-0030821,Allen Hurns,126,127.6,8.9,129.5736040609137,5.83802749271513,197
2018,00-0030456,Giovani Bernard,137,140.9,13.5,132.4090909090909,5.971331286330483,110
2018,00-0031051,John Brown,122,123.4,9.1,125.655,5.7376456747909454,200
2018,00-0033106,Jared Goff,123,123.9,11.8,127.86746987951807,8.308843166880365,166
2018,00-0034353,Anthony Miller,139,141.5,10.7,134.94594594594594,4.206621954848182,74
2018,00-0033611,Ricky Seals-Jones,150,154.1,21.8,130.70238095238096,9.370267977683922,84
2018,00-0033873,Patrick Mahomes,117,118.1,11.1,123.3917525773196,7.977373054482404,194
2018,00-0034764,Michael Gallup,128,129.2,8.1,132.04324324324324,5.215806898085843,185
2018,00-0023436,Alex Smith,134,134.5,10.3,134.41509433962264,5.5450392322401765,53
2018,00-0034827,DJ Moore,130,129.8,10.2,130.86263736263737,5.981354977806452,182
2018,00-0032392,Austin Hooper,148,152.9,21.3,131.34722222222223,8.068648633248518,72
2018,00-0033921,Chris Godwin Jr.,136,138.4,10.6,134.03225806451613,5.445868851029867,124
2018,00-0033725,Corey Clement,127,128.4,11.5,127.41145833333333,7.333668607479349,192
2018,00-0028118,Tyrod Taylor,154,156.8,30.1,122.69333333333333,13.77813910211089,75
2018,00-0033879,O.J. Howard,144,151.3,21.1,131.02247191011236,8.574509697207032,89
2018,00-0027325,LeGarrette Blount,149,153.9,16.9,132.625,6.682113514872449,40
2018,00-0032626,Geronimo Allison,140,142.2,11.1,133.58823529411765,5.780139166112807,68
2018,00-0033932,Kenny Golladay,132,131.9,11.0,130.2814371257485,6.318729309829828,167
2018,00-0032268,Marcus Mariota,135,136.0,11.2,134.87272727272727,4.921812920483918,55
2018,00-0033460,John Ross,146,152.0,12.6,135.79166666666666,4.606037310980549,24
2018,00-0031280,Derek Carr,138,141.1,11.8,134.96666666666667,3.819038815103137,30
2018,00-0031912,Cameron Meredith,142,145.0,12.7,134.43103448275863,5.2419096191111905,58
2018,00-0033839,Dede Westbrook,147,152.7,12.9,135.82608695652175,4.119269285521441,23
2018,00-0030549,Tyler Eifert,143,147.0,20.8,129.4179104477612,8.308251634670366,134
2018,00-0029613,Doug Martin,159,158.6,17.7,132.58064516129033,5.488012351470474,31
2018,00-0031387,Eric Ebron,153,156.0,19.9,132.14285714285714,8.273569245008352,56
2018,00-0031547,DeVante Parker,151,154.8,13.3,133.22727272727272,6.753706694294187,22
2018,00-0032972,Devontae Booker,152,155.6,14.9,133.0,7.159557197149783,28
2018,00-0033553,James Conner,155,157.1,16.6,133.3793103448276,6.399853754486717,29
2018,00-0026035,Danny Amendola,157,157.6,13.2,136.25,4.527692569068709,8
2018,00-0031503,Jameis Winston,145,151.7,12.2,136.57142857142858,2.0701966780270626,7
2018,00-0033077,Dak Prescott,158,158.6,14.4,140.0,,1
2018,00-0022803,Eli Manning,156,157.2,13.9,138.5,0.7071067811865476,2
2019,00-0034844,Saquon Barkley,0,1.4,0.6,1.29,0.545331949067141,200
2019,00-0033906,Alvin Kamara,1,2.5,0.9,2.38,0.8828915490801721,200
2019,00-0033280,Christian McCaffrey,2,3.2,1.2,3.165,1.1724539399081015,200
2019,00-0030564,DeAndre Hopkins,5,7.0,2.8,5.925,2.1639752643511474,200
2019,00-0033045,Ezekiel Elliott,3,3.9,1.2,4.185,1.1608240877988665,200
2019,00-0030496,LeVeon Bell,8,8.8,2.2,8.85,2.267865974964572,200
2019,00-0033553,James Conner,6,7.1,1.9,7.39,1.7983521211817206,200
2019,00-0031381,Davante Adams,4,6.4,1.5,6.375,1.3834539109121382,200
2019,00-0032187,David Johnson,7,7.1,2.0,7.245,1.8197617050912416,200
2019,00-0034791,Nick Chubb,11,11.7,2.4,12.355,1.982074188937503,200
2019,00-0032765,Michael Thomas,10,10.4,2.0,11.155,2.007767579493785,200
2019,00-0031235,Odell Beckham Jr.,15,15.1,2.5,16.645,2.2681927811502955,200
2019,00-0033040,Tyreek Hill,13,13.9,2.6,14.975,2.249371771591831,200
2019,00-0027944,Julio Jones,9,10.2,2.2,10.545,1.938236000586577,200
2019,00-0033857,JuJu Smith-Schuster,12,12.9,2.3,13.575,2.082319686403101,200
2019,00-0033873,Patrick Mahomes,19,19.3,5.7,17.06,4.414047926277805,200
